ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
MRVL,MARVELL TECHNOLOGY INC,573874104,166362000.0,2319929,8.946612981897793,2022-05-16,2022-03-31,0001172661-22-001449
TSLA,TESLA INC,88160R101,157028000.0,145720,8.444649278810346,2022-05-16,2022-03-31,0001172661-22-001449
LI,LI AUTO INC,50202M102,147862000.0,5728865,7.9517202770426625,2022-05-16,2022-03-31,0001172661-22-001449
N/A,ELASTIC N V,N14506104,143835000.0,1617037,7.735156335288522,2022-05-16,2022-03-31,0001172661-22-001449
BZ,KANZHUN LIMITED,48553T106,143172000.0,5747554,7.6995015318658755,2022-05-16,2022-03-31,0001172661-22-001449
PANW,PALO ALTO NETWORKS INC,697435105,135343000.0,217415,7.278473694767993,2022-05-16,2022-03-31,0001172661-22-001449
DISH,DISH NETWORK CORPORATION,25470M109,133264000.0,4210543,7.166669265935896,2022-05-16,2022-03-31,0001172661-22-001449
CHKP,CHECK POINT SOFTWARE TECH LT,M22465104,122589000.0,886658,6.592589286242462,2022-05-16,2022-03-31,0001172661-22-001449
0C3,ENDEAVOR GROUP HLDGS INC,29260Y109,110245000.0,3734594,5.928753851175882,2022-05-16,2022-03-31,0001172661-22-001449
TER,TERADYNE INC,880770102,110072000.0,931000,5.919450259935886,2022-05-16,2022-03-31,0001172661-22-001449
FOXA,FOX CORP,35137L105,81799000.0,2073474,4.398985316997016,2022-05-16,2022-03-31,0001172661-22-001449
PYPL,PAYPAL HLDGS INC,70450Y103,76735000.0,663513,4.126653605786941,2022-05-16,2022-03-31,0001172661-22-001449
SIXEUR,SIX FLAGS ENTMT CORP NEW,83001A102,69712000.0,1602578,3.748970823830315,2022-05-16,2022-03-31,0001172661-22-001449
MNDY,MONDAY COM LTD,M7S64H106,61919000.0,391717,3.3298789941580975,2022-05-16,2022-03-31,0001172661-22-001449
PLTR,PALANTIR TECHNOLOGIES INC,69608A108,59875000.0,4360914,3.2199567947676173,2022-05-16,2022-03-31,0001172661-22-001449
DASH,DOORDASH INC,25809K105,57304000.0,488985,3.0816935977847772,2022-05-16,2022-03-31,0001172661-22-001449
CNXX,CONX CORP,212873103,39400000.0,4000000,2.118852571421196,2022-05-16,2022-03-31,0001172661-22-001449
SNOW,SNOWFLAKE INC,833445109,24150000.0,105400,1.2987383147162916,2022-05-16,2022-03-31,0001172661-22-001449
N/A,LEAD EDGE GROWTH OPRTUNTS LT,G54085124,14790000.0,1500000,0.795376384043642,2022-05-16,2022-03-31,0001172661-22-001449
ACHR,ARCHER AVIATION INC,03945R102,3608000.0,750000,0.1940309664387735,2022-05-16,2022-03-31,0001172661-22-001449
CNXXW,CONX CORP,212873111,433000.0,1000000,0.02328586709201467,2022-05-16,2022-03-31,0001172661-22-001449
