date,PortfolioValue_etf
2022-03-11 00:00:00+00:00,1033962.0634389934
2022-03-14 00:00:00+00:00,1021974.1022700015
2022-03-15 00:00:00+00:00,1043974.9160426077
2022-03-16 00:00:00+00:00,1072746.5817214362
2022-03-17 00:00:00+00:00,1086806.5926428763
2022-03-18 00:00:00+00:00,1103173.635480676
2022-03-21 00:00:00+00:00,1096736.7684156992
2022-03-22 00:00:00+00:00,1110090.7696730031
2022-03-23 00:00:00+00:00,1095892.1190309331
2022-03-24 00:00:00+00:00,1110163.3791243103
2022-03-25 00:00:00+00:00,1109871.911179088
2022-03-28 00:00:00+00:00,1119829.6463436978
2022-03-29 00:00:00+00:00,1138235.6380908655
2022-03-30 00:00:00+00:00,1128077.3855568725
2022-03-31 00:00:00+00:00,1112151.6210894033
2022-04-01 00:00:00+00:00,1117823.7611038964
2022-04-04 00:00:00+00:00,1131412.8825922676
2022-04-05 00:00:00+00:00,1115176.1606793879
2022-04-06 00:00:00+00:00,1100526.478050371
2022-04-07 00:00:00+00:00,1101316.8999224517
2022-04-08 00:00:00+00:00,1101316.8999224515
2022-04-11 00:00:00+00:00,1101316.8999224515
2022-04-12 00:00:00+00:00,1101316.8999224517
2022-04-13 00:00:00+00:00,1101316.8999224522
2022-04-14 00:00:00+00:00,1101316.8999224522
2022-04-18 00:00:00+00:00,1101316.8999224524
2022-04-19 00:00:00+00:00,1101316.8999224524
2022-04-20 00:00:00+00:00,1101316.8999224526
2022-04-21 00:00:00+00:00,1101316.8999224524
2022-04-22 00:00:00+00:00,1101316.8999224524
2022-04-25 00:00:00+00:00,1101316.8999224526
2022-04-26 00:00:00+00:00,1101316.8999224526
2022-04-27 00:00:00+00:00,1101316.8999224526
2022-04-28 00:00:00+00:00,1101316.8999224526
2022-04-29 00:00:00+00:00,1101316.8999224524
2022-05-02 00:00:00+00:00,1101316.8999224524
2022-05-03 00:00:00+00:00,1101316.8999224529
2022-05-04 00:00:00+00:00,1101316.899922453
2022-05-05 00:00:00+00:00,1101316.8999224529
2022-05-06 00:00:00+00:00,1101316.8999224529
2022-05-09 00:00:00+00:00,1101316.899922453
2022-05-10 00:00:00+00:00,1101316.899922453
2022-05-11 00:00:00+00:00,1101316.899922453
2022-05-12 00:00:00+00:00,1101316.899922453
2022-05-13 00:00:00+00:00,1101316.899922453
2022-05-16 00:00:00+00:00,1101316.8999224533
2022-05-17 00:00:00+00:00,1101316.8999224533
2022-05-18 00:00:00+00:00,1101316.8999224533
2022-05-19 00:00:00+00:00,1099330.3390958412
2022-05-20 00:00:00+00:00,1099330.3390958414
2022-05-23 00:00:00+00:00,1117669.2307283673
2022-05-24 00:00:00+00:00,1117669.2307283676
2022-05-25 00:00:00+00:00,1117669.2307283673
2022-05-26 00:00:00+00:00,1136628.4929617941
2022-05-27 00:00:00+00:00,1163535.4539537663
2022-05-31 00:00:00+00:00,1155408.4058163227
2022-06-01 00:00:00+00:00,1147131.377687694
2022-06-02 00:00:00+00:00,1170135.4434026675
2022-06-03 00:00:00+00:00,1151818.809246989
2022-06-06 00:00:00+00:00,1155460.566074715
2022-06-07 00:00:00+00:00,1155460.566074715
2022-06-08 00:00:00+00:00,1145309.1659546015
2022-06-09 00:00:00+00:00,1120518.7045505021
2022-06-10 00:00:00+00:00,1089281.8139229487
2022-06-13 00:00:00+00:00,1048654.5885477278
2022-06-14 00:00:00+00:00,1045034.6351891411
2022-06-15 00:00:00+00:00,1045034.6351891411
2022-06-16 00:00:00+00:00,1012518.6215669455
2022-06-17 00:00:00+00:00,1016864.0134629966
2022-06-21 00:00:00+00:00,1038246.7277253518
2022-06-22 00:00:00+00:00,1039488.8035060229
2022-06-23 00:00:00+00:00,1052753.9848655106
2022-06-24 00:00:00+00:00,1081606.4575819531
2022-06-27 00:00:00+00:00,1077281.2119299143
2022-06-28 00:00:00+00:00,1054871.816516368
2022-06-29 00:00:00+00:00,1055213.0164612052
2022-06-30 00:00:00+00:00,1055213.0164612052
2022-07-01 00:00:00+00:00,1066787.8740524657
2022-07-05 00:00:00+00:00,1071337.8065366398
2022-07-06 00:00:00+00:00,1074329.2438296068
2022-07-07 00:00:00+00:00,1074329.2438296068
2022-07-08 00:00:00+00:00,1074329.243829607
2022-07-11 00:00:00+00:00,1074329.2438296073
2022-07-12 00:00:00+00:00,1074329.243829607
2022-07-13 00:00:00+00:00,1074329.243829607
2022-07-14 00:00:00+00:00,1074329.243829607
2022-07-15 00:00:00+00:00,1074329.2438296073
2022-07-18 00:00:00+00:00,1074329.2438296073
2022-07-19 00:00:00+00:00,1074329.2438296075
2022-07-20 00:00:00+00:00,1074329.2438296077
2022-07-21 00:00:00+00:00,1074329.2438296077
2022-07-22 00:00:00+00:00,1074329.243829608
2022-07-25 00:00:00+00:00,1074329.2438296082
2022-07-26 00:00:00+00:00,1074329.2438296082
2022-07-27 00:00:00+00:00,1074329.2438296084
2022-07-28 00:00:00+00:00,1074329.2438296087
2022-07-29 00:00:00+00:00,1074329.2438296084
2022-08-01 00:00:00+00:00,1074329.2438296084
2022-08-02 00:00:00+00:00,1074329.2438296084
2022-08-03 00:00:00+00:00,1074329.2438296084
2022-08-04 00:00:00+00:00,1074329.2438296084
2022-08-05 00:00:00+00:00,1074329.2438296087
2022-08-08 00:00:00+00:00,1074329.2438296084
2022-08-09 00:00:00+00:00,1074329.2438296084
2022-08-10 00:00:00+00:00,1074329.2438296084
2022-08-11 00:00:00+00:00,1074329.2438296084
2022-08-12 00:00:00+00:00,1074329.2438296082
2022-08-15 00:00:00+00:00,1074329.2438296084
2022-08-16 00:00:00+00:00,1074329.2438296084
2022-08-17 00:00:00+00:00,1074329.2438296082
2022-08-18 00:00:00+00:00,1076306.4149602642
2022-08-19 00:00:00+00:00,1063349.0630510054
2022-08-22 00:00:00+00:00,1063349.0630510051
2022-08-23 00:00:00+00:00,1063349.0630510051
2022-08-24 00:00:00+00:00,1066039.7243000553
2022-08-25 00:00:00+00:00,1080118.4261633293
2022-08-26 00:00:00+00:00,1080118.4261633293
2022-08-29 00:00:00+00:00,1073881.454474499
2022-08-30 00:00:00+00:00,1062663.6532991752
2022-08-31 00:00:00+00:00,1056144.4671083079
2022-09-01 00:00:00+00:00,1058338.4135089586
2022-09-02 00:00:00+00:00,1047965.9951357165
2022-09-06 00:00:00+00:00,1047965.9951357166
2022-09-07 00:00:00+00:00,1064964.6979857313
2022-09-08 00:00:00+00:00,1071188.7827388693
2022-09-09 00:00:00+00:00,1085814.9829566868
2022-09-12 00:00:00+00:00,1085814.9829566868
2022-09-13 00:00:00+00:00,1043420.4404519277
2022-09-14 00:00:00+00:00,1045385.8216085288
2022-09-15 00:00:00+00:00,1032471.771374112
2022-09-16 00:00:00+00:00,1026044.8712150032
2022-09-19 00:00:00+00:00,1031748.7055079301
2022-09-20 00:00:00+00:00,1020278.3675453113
2022-09-21 00:00:00+00:00,1005102.6996382189
2022-09-22 00:00:00+00:00,996366.3713585753
2022-09-23 00:00:00+00:00,982051.5023476435
2022-09-26 00:00:00+00:00,971806.0008905159
2022-09-27 00:00:00+00:00,969550.0741582573
2022-09-28 00:00:00+00:00,986613.230039182
2022-09-29 00:00:00+00:00,967057.0965842141
2022-09-30 00:00:00+00:00,956098.7114601325
2022-10-03 00:00:00+00:00,978763.9895571347
2022-10-04 00:00:00+00:00,1004743.9057552686
2022-10-05 00:00:00+00:00,1004743.9057552686
2022-10-06 00:00:00+00:00,1004743.9057552686
2022-10-07 00:00:00+00:00,1004743.9057552686
2022-10-10 00:00:00+00:00,996517.7239559984
2022-10-11 00:00:00+00:00,996517.7239559987
2022-10-12 00:00:00+00:00,996517.7239559984
2022-10-13 00:00:00+00:00,996517.7239559985
2022-10-14 00:00:00+00:00,996517.7239559985
2022-10-17 00:00:00+00:00,996517.7239559984
2022-10-18 00:00:00+00:00,996517.7239559983
2022-10-19 00:00:00+00:00,996517.7239559983
2022-10-20 00:00:00+00:00,996517.7239559983
2022-10-21 00:00:00+00:00,996517.7239559981
2022-10-24 00:00:00+00:00,996517.7239559982
2022-10-25 00:00:00+00:00,996517.7239559982
2022-10-26 00:00:00+00:00,996517.7239559981
2022-10-27 00:00:00+00:00,996517.7239559982
2022-10-28 00:00:00+00:00,996517.7239559982
2022-10-31 00:00:00+00:00,996517.7239559982
2022-11-01 00:00:00+00:00,996517.7239559981
2022-11-02 00:00:00+00:00,996517.7239559981
2022-11-03 00:00:00+00:00,996517.7239559983
2022-11-04 00:00:00+00:00,996517.7239559982
2022-11-07 00:00:00+00:00,996517.7239559981
2022-11-08 00:00:00+00:00,996517.7239559981
2022-11-09 00:00:00+00:00,996517.723955998
2022-11-10 00:00:00+00:00,996517.723955998
2022-11-11 00:00:00+00:00,1005696.2156757785
2022-11-14 00:00:00+00:00,1005696.2156757785
2022-11-15 00:00:00+00:00,1005696.2156757785
2022-11-16 00:00:00+00:00,998237.616113135
2022-11-17 00:00:00+00:00,993115.7684006225
2022-11-18 00:00:00+00:00,993115.7684006226
2022-11-21 00:00:00+00:00,993115.7684006225
2022-11-22 00:00:00+00:00,993115.7684006224
2022-11-23 00:00:00+00:00,999006.852275969
2022-11-25 00:00:00+00:00,998934.6665901971
2022-11-28 00:00:00+00:00,984215.9231139238
2022-11-29 00:00:00+00:00,982814.1732135142
2022-11-30 00:00:00+00:00,1011941.8087407403
2022-12-01 00:00:00+00:00,1012616.3613177168
2022-12-02 00:00:00+00:00,1010228.4109150487
2022-12-05 00:00:00+00:00,993222.4004474615
2022-12-06 00:00:00+00:00,979203.6711134693
2022-12-07 00:00:00+00:00,977007.1438235047
2022-12-08 00:00:00+00:00,984228.0681274524
2022-12-09 00:00:00+00:00,978237.1133001151
2022-12-12 00:00:00+00:00,991233.0994412627
2022-12-13 00:00:00+00:00,999952.7623590643
2022-12-14 00:00:00+00:00,993385.9166616669
2022-12-15 00:00:00+00:00,969602.4601817969
2022-12-16 00:00:00+00:00,958895.7838962263
2022-12-19 00:00:00+00:00,949390.4815318821
2022-12-20 00:00:00+00:00,950504.99214301
2022-12-21 00:00:00+00:00,962956.6231999086
2022-12-22 00:00:00+00:00,950684.717167274
2022-12-23 00:00:00+00:00,955769.7205832836
2022-12-27 00:00:00+00:00,952530.2514489153
2022-12-28 00:00:00+00:00,941690.1646873454
2022-12-29 00:00:00+00:00,958301.4082684983
2022-12-30 00:00:00+00:00,954986.899773152
2023-01-03 00:00:00+00:00,952034.4902615352
2023-01-04 00:00:00+00:00,960830.3297756483
2023-01-05 00:00:00+00:00,948196.0458209167
2023-01-06 00:00:00+00:00,968409.7193567118
2023-01-09 00:00:00+00:00,968409.7193567121
2023-01-10 00:00:00+00:00,968409.7193567121
2023-01-11 00:00:00+00:00,968409.719356712
2023-01-12 00:00:00+00:00,968409.7193567121
2023-01-13 00:00:00+00:00,968409.7193567121
2023-01-17 00:00:00+00:00,968409.7193567121
2023-01-18 00:00:00+00:00,968409.7193567122
2023-01-19 00:00:00+00:00,968409.7193567123
2023-01-20 00:00:00+00:00,968409.7193567123
2023-01-23 00:00:00+00:00,968409.7193567124
2023-01-24 00:00:00+00:00,968409.7193567124
2023-01-25 00:00:00+00:00,968409.7193567124
2023-01-26 00:00:00+00:00,968409.7193567124
2023-01-27 00:00:00+00:00,968409.7193567125
2023-01-30 00:00:00+00:00,968409.7193567124
2023-01-31 00:00:00+00:00,968409.7193567124
2023-02-01 00:00:00+00:00,968409.7193567124
2023-02-02 00:00:00+00:00,968409.7193567123
2023-02-03 00:00:00+00:00,968409.7193567123
2023-02-06 00:00:00+00:00,968409.7193567121
2023-02-07 00:00:00+00:00,968409.7193567121
2023-02-08 00:00:00+00:00,968409.7193567122
2023-02-09 00:00:00+00:00,968409.7193567123
2023-02-10 00:00:00+00:00,968409.7193567122
2023-02-13 00:00:00+00:00,968409.719356712
2023-02-14 00:00:00+00:00,968409.719356712
2023-02-15 00:00:00+00:00,968409.7193567117
2023-02-16 00:00:00+00:00,968409.7193567117
2023-02-17 00:00:00+00:00,966102.909879762
2023-02-21 00:00:00+00:00,966102.909879762
2023-02-22 00:00:00+00:00,966102.909879762
2023-02-23 00:00:00+00:00,970750.0142865716
2023-02-24 00:00:00+00:00,970750.0142865716
2023-02-27 00:00:00+00:00,973538.1150200901
2023-02-28 00:00:00+00:00,971320.6310133149
2023-03-01 00:00:00+00:00,967788.1588319645
2023-03-02 00:00:00+00:00,974617.5510389203
2023-03-03 00:00:00+00:00,987774.3395215084
2023-03-06 00:00:00+00:00,987188.6262639359
2023-03-07 00:00:00+00:00,974115.4645547852
2023-03-08 00:00:00+00:00,975962.3979724543
2023-03-09 00:00:00+00:00,960470.489566687
2023-03-10 00:00:00+00:00,946729.3929464598
2023-03-13 00:00:00+00:00,947450.4871577153
2023-03-14 00:00:00+00:00,959801.0918132687
2023-03-15 00:00:00+00:00,955417.5172478484
2023-03-16 00:00:00+00:00,968809.4302193436
2023-03-17 00:00:00+00:00,959832.7932781128
2023-03-20 00:00:00+00:00,965669.4100007325
2023-03-21 00:00:00+00:00,977237.6776018695
2023-03-22 00:00:00+00:00,963016.6401484946
2023-03-23 00:00:00+00:00,965325.5341109718
2023-03-24 00:00:00+00:00,971121.8638090189
2023-03-27 00:00:00+00:00,971642.3658393039
2023-03-28 00:00:00+00:00,969638.73964811
2023-03-29 00:00:00+00:00,981602.0896121014
2023-03-30 00:00:00+00:00,986779.007762001
2023-03-31 00:00:00+00:00,1000121.4407472175
2023-04-03 00:00:00+00:00,1001804.8387064599
2023-04-04 00:00:00+00:00,1001804.8387064596
2023-04-05 00:00:00+00:00,1001804.8387064596
2023-04-06 00:00:00+00:00,1001804.8387064595
2023-04-10 00:00:00+00:00,1001804.8387064594
2023-04-11 00:00:00+00:00,1001804.8387064594
2023-04-12 00:00:00+00:00,1001804.8387064596
2023-04-13 00:00:00+00:00,1001804.8387064594
2023-04-14 00:00:00+00:00,1001804.8387064594
2023-04-17 00:00:00+00:00,1001804.8387064596
2023-04-18 00:00:00+00:00,1001804.8387064595
2023-04-19 00:00:00+00:00,1001804.8387064594
2023-04-20 00:00:00+00:00,1001804.8387064593
2023-04-21 00:00:00+00:00,1001804.838706459
2023-04-24 00:00:00+00:00,1001804.8387064588
2023-04-25 00:00:00+00:00,1001804.8387064589
2023-04-26 00:00:00+00:00,1001804.8387064592
2023-04-27 00:00:00+00:00,1001804.8387064589
2023-04-28 00:00:00+00:00,1001804.8387064589
2023-05-01 00:00:00+00:00,1001804.8387064589
2023-05-02 00:00:00+00:00,1001804.838706459
2023-05-03 00:00:00+00:00,1001804.8387064592
2023-05-04 00:00:00+00:00,1001804.838706459
2023-05-05 00:00:00+00:00,1001804.8387064589
2023-05-08 00:00:00+00:00,1001804.8387064587
2023-05-09 00:00:00+00:00,1001804.8387064585
2023-05-10 00:00:00+00:00,1001804.8387064587
2023-05-11 00:00:00+00:00,1001804.8387064586
2023-05-12 00:00:00+00:00,1001804.8387064586
2023-05-15 00:00:00+00:00,1001804.8387064586
2023-05-16 00:00:00+00:00,1001804.8387064583
2023-05-17 00:00:00+00:00,1001804.8387064583
2023-05-18 00:00:00+00:00,1008747.4708329663
2023-05-19 00:00:00+00:00,1007434.390638373
2023-05-22 00:00:00+00:00,1007434.3906383731
2023-05-23 00:00:00+00:00,1007434.3906383731
2023-05-24 00:00:00+00:00,998890.9059866073
2023-05-25 00:00:00+00:00,998890.9059866074
2023-05-26 00:00:00+00:00,1010622.7256936393
2023-05-30 00:00:00+00:00,1009951.5826395529
2023-05-31 00:00:00+00:00,1009082.8311167259
2023-06-01 00:00:00+00:00,1018476.1197706399
2023-06-02 00:00:00+00:00,1035015.0341040464
2023-06-05 00:00:00+00:00,1032581.6136458762
2023-06-06 00:00:00+00:00,1037257.6549389437
2023-06-07 00:00:00+00:00,1031918.2203188832
2023-06-08 00:00:00+00:00,1036695.1826956888
2023-06-09 00:00:00+00:00,1036009.5779053445
2023-06-12 00:00:00+00:00,1047369.4641408112
2023-06-13 00:00:00+00:00,1055085.8678387853
2023-06-14 00:00:00+00:00,1055454.9222865042
2023-06-15 00:00:00+00:00,1070012.8612779018
2023-06-16 00:00:00+00:00,1066912.942626074
2023-06-20 00:00:00+00:00,1058511.3845572216
2023-06-21 00:00:00+00:00,1053676.5929567674
2023-06-22 00:00:00+00:00,1055402.1811251282
2023-06-23 00:00:00+00:00,1049375.799833013
2023-06-26 00:00:00+00:00,1047131.7772880036
2023-06-27 00:00:00+00:00,1058674.8077703412
2023-06-28 00:00:00+00:00,1059397.887065932
2023-06-29 00:00:00+00:00,1064087.4991089324
2023-06-30 00:00:00+00:00,1075059.7729419477
2023-07-03 00:00:00+00:00,1075878.3844093818
2023-07-05 00:00:00+00:00,1074263.198390611
2023-07-06 00:00:00+00:00,1074263.1983906107
2023-07-07 00:00:00+00:00,1074263.1983906107
2023-07-10 00:00:00+00:00,1074263.1983906107
2023-07-11 00:00:00+00:00,1074263.1983906107
2023-07-12 00:00:00+00:00,1074263.1983906105
2023-07-13 00:00:00+00:00,1074263.198390611
2023-07-14 00:00:00+00:00,1074263.1983906112
2023-07-17 00:00:00+00:00,1074263.1983906112
2023-07-18 00:00:00+00:00,1074263.1983906114
2023-07-19 00:00:00+00:00,1074263.1983906114
2023-07-20 00:00:00+00:00,1074263.1983906114
2023-07-21 00:00:00+00:00,1074263.1983906114
2023-07-24 00:00:00+00:00,1074263.1983906112
2023-07-25 00:00:00+00:00,1074263.1983906114
2023-07-26 00:00:00+00:00,1074263.1983906114
2023-07-27 00:00:00+00:00,1074263.198390612
2023-07-28 00:00:00+00:00,1074263.1983906124
2023-07-31 00:00:00+00:00,1074263.1983906126
2023-08-01 00:00:00+00:00,1074263.1983906126
2023-08-02 00:00:00+00:00,1074263.198390613
2023-08-03 00:00:00+00:00,1074263.1983906133
2023-08-04 00:00:00+00:00,1074263.1983906133
2023-08-07 00:00:00+00:00,1074263.198390613
2023-08-08 00:00:00+00:00,1074263.1983906133
2023-08-09 00:00:00+00:00,1074263.1983906133
2023-08-10 00:00:00+00:00,1074263.1983906135
2023-08-11 00:00:00+00:00,1074263.198390614
2023-08-14 00:00:00+00:00,1074263.198390614
2023-08-15 00:00:00+00:00,1074263.1983906142
2023-08-16 00:00:00+00:00,1074263.198390614
2023-08-17 00:00:00+00:00,1065504.8901689136
2023-08-18 00:00:00+00:00,1065504.8901689139
2023-08-21 00:00:00+00:00,1065504.890168914
2023-08-22 00:00:00+00:00,1065504.8901689143
2023-08-23 00:00:00+00:00,1065504.8901689143
2023-08-24 00:00:00+00:00,1051050.6086897731
2023-08-25 00:00:00+00:00,1057663.1273331335
2023-08-28 00:00:00+00:00,1064365.5827028032
2023-08-29 00:00:00+00:00,1078658.7046760363
2023-08-30 00:00:00+00:00,1083150.2551809947
2023-08-31 00:00:00+00:00,1082347.8392972616
2023-09-01 00:00:00+00:00,1085861.281055158
2023-09-05 00:00:00+00:00,1079063.864467127
2023-09-06 00:00:00+00:00,1073036.6487470928
2023-09-07 00:00:00+00:00,1069005.6572587162
2023-09-08 00:00:00+00:00,1069170.4077891037
2023-09-11 00:00:00+00:00,1075179.0597268837
2023-09-12 00:00:00+00:00,1075179.0597268832
2023-09-13 00:00:00+00:00,1075136.1889746934
2023-09-14 00:00:00+00:00,1082653.9037548206
2023-09-15 00:00:00+00:00,1070662.5127626713
2023-09-18 00:00:00+00:00,1070958.3953313343
2023-09-19 00:00:00+00:00,1068769.109316389
2023-09-20 00:00:00+00:00,1060310.0605117558
2023-09-21 00:00:00+00:00,1042415.2909960558
2023-09-22 00:00:00+00:00,1041640.8896694111
2023-09-25 00:00:00+00:00,1044844.7595247715
2023-09-26 00:00:00+00:00,1030633.2735076118
2023-09-27 00:00:00+00:00,1032348.9773158339
2023-09-28 00:00:00+00:00,1038893.6390466343
2023-09-29 00:00:00+00:00,1036298.5472840093
2023-10-02 00:00:00+00:00,1035743.8015221655
2023-10-03 00:00:00+00:00,1035743.8015221652
2023-10-04 00:00:00+00:00,1035743.8015221653
2023-10-05 00:00:00+00:00,1035666.8777884139
2023-10-06 00:00:00+00:00,1047749.053688853
2023-10-09 00:00:00+00:00,1052424.3631428343
2023-10-10 00:00:00+00:00,1052424.363142834
2023-10-11 00:00:00+00:00,1052424.363142834
2023-10-12 00:00:00+00:00,1052424.3631428338
2023-10-13 00:00:00+00:00,1052424.3631428338
2023-10-16 00:00:00+00:00,1052424.3631428338
2023-10-17 00:00:00+00:00,1052424.3631428338
2023-10-18 00:00:00+00:00,1052424.363142834
2023-10-19 00:00:00+00:00,1052424.3631428333
2023-10-20 00:00:00+00:00,1052424.3631428336
2023-10-23 00:00:00+00:00,1052424.3631428336
2023-10-24 00:00:00+00:00,1052424.363142834
2023-10-25 00:00:00+00:00,1052424.3631428338
2023-10-26 00:00:00+00:00,1052424.3631428338
2023-10-27 00:00:00+00:00,1052424.3631428333
2023-10-30 00:00:00+00:00,1052424.3631428338
2023-10-31 00:00:00+00:00,1052424.3631428338
2023-11-01 00:00:00+00:00,1052424.3631428336
2023-11-02 00:00:00+00:00,1052424.3631428329
2023-11-03 00:00:00+00:00,1052424.363142833
2023-11-06 00:00:00+00:00,1052424.3631428329
2023-11-07 00:00:00+00:00,1052424.3631428329
2023-11-08 00:00:00+00:00,1052424.3631428329
2023-11-09 00:00:00+00:00,1052424.3631428324
2023-11-10 00:00:00+00:00,1067951.4120234954
2023-11-13 00:00:00+00:00,1067951.4120234952
2023-11-14 00:00:00+00:00,1067951.4120234954
2023-11-15 00:00:00+00:00,1067951.412023495
2023-11-16 00:00:00+00:00,1067951.4120234945
2023-11-17 00:00:00+00:00,1067951.4120234943
2023-11-20 00:00:00+00:00,1075440.2727288394
2023-11-21 00:00:00+00:00,1075440.272728839
2023-11-22 00:00:00+00:00,1080467.0820166334
2023-11-24 00:00:00+00:00,1081353.6907496864
2023-11-27 00:00:00+00:00,1079615.2294149383
2023-11-28 00:00:00+00:00,1079708.58674168
2023-11-29 00:00:00+00:00,1081020.3516746815
2023-11-30 00:00:00+00:00,1084717.3452473627
2023-12-01 00:00:00+00:00,1093485.51432837
2023-12-04 00:00:00+00:00,1089106.3313107796
2023-12-05 00:00:00+00:00,1087016.80191148
2023-12-06 00:00:00+00:00,1083657.7711781997
2023-12-07 00:00:00+00:00,1091966.9052883314
2023-12-08 00:00:00+00:00,1096114.904299037
2023-12-11 00:00:00+00:00,1100650.7178787843
2023-12-12 00:00:00+00:00,1105889.8598855047
2023-12-13 00:00:00+00:00,1105889.8598855047
2023-12-14 00:00:00+00:00,1110922.2435661915
2023-12-15 00:00:00+00:00,1109829.1233150086
2023-12-18 00:00:00+00:00,1114358.5997908558
2023-12-19 00:00:00+00:00,1121705.097620445
2023-12-20 00:00:00+00:00,1106766.1371441153
2023-12-21 00:00:00+00:00,1118814.9671125906
2023-12-22 00:00:00+00:00,1120647.4825617827
2023-12-26 00:00:00+00:00,1125118.1149565724
2023-12-27 00:00:00+00:00,1126818.2782714947
2023-12-28 00:00:00+00:00,1127373.0349605337
2023-12-29 00:00:00+00:00,1123358.1592941838
2024-01-02 00:00:00+00:00,1114111.5959169648
2024-01-03 00:00:00+00:00,1102890.381840342
2024-01-04 00:00:00+00:00,1102890.381840342
2024-01-05 00:00:00+00:00,1104642.4753191888
2024-01-08 00:00:00+00:00,1104642.4753191888
2024-01-09 00:00:00+00:00,1104642.475319188
2024-01-10 00:00:00+00:00,1104642.475319188
2024-01-11 00:00:00+00:00,1104642.4753191879
2024-01-12 00:00:00+00:00,1104642.4753191883
2024-01-16 00:00:00+00:00,1104642.4753191886
2024-01-17 00:00:00+00:00,1104642.4753191886
2024-01-18 00:00:00+00:00,1104642.4753191893
2024-01-19 00:00:00+00:00,1104642.4753191893
2024-01-22 00:00:00+00:00,1104642.475319189
2024-01-23 00:00:00+00:00,1104642.475319189
2024-01-24 00:00:00+00:00,1104642.4753191897
2024-01-25 00:00:00+00:00,1104642.4753191895
2024-01-26 00:00:00+00:00,1104642.4753191897
2024-01-29 00:00:00+00:00,1104642.47531919
2024-01-30 00:00:00+00:00,1104642.4753191909
2024-01-31 00:00:00+00:00,1104642.4753191906
2024-02-01 00:00:00+00:00,1104642.4753191904
2024-02-02 00:00:00+00:00,1104642.475319191
2024-02-05 00:00:00+00:00,1104642.4753191906
2024-02-06 00:00:00+00:00,1104642.4753191909
2024-02-07 00:00:00+00:00,1104642.4753191918
2024-02-08 00:00:00+00:00,1104642.4753191913
2024-02-09 00:00:00+00:00,1104642.4753191918
2024-02-12 00:00:00+00:00,1104642.4753191918
2024-02-13 00:00:00+00:00,1104642.475319192
2024-02-14 00:00:00+00:00,1104642.4753191923
2024-02-15 00:00:00+00:00,1104642.4753191923
2024-02-16 00:00:00+00:00,1104642.475319192
2024-02-20 00:00:00+00:00,1097213.859697389
2024-02-21 00:00:00+00:00,1097182.1773549914
2024-02-22 00:00:00+00:00,1117218.0990800378
2024-02-23 00:00:00+00:00,1118427.53057635
2024-02-26 00:00:00+00:00,1118427.53057635
2024-02-27 00:00:00+00:00,1121578.0904539933
2024-02-28 00:00:00+00:00,1119441.3484710616
2024-02-29 00:00:00+00:00,1125394.6599735229
2024-03-01 00:00:00+00:00,1133968.9073784375
2024-03-04 00:00:00+00:00,1131586.5672635012
2024-03-05 00:00:00+00:00,1120058.185096999
2024-03-06 00:00:00+00:00,1125872.0467477364
2024-03-07 00:00:00+00:00,1136672.0956248203
2024-03-08 00:00:00+00:00,1130182.2863305926
2024-03-11 00:00:00+00:00,1127716.3085715403
2024-03-12 00:00:00+00:00,1138436.553116513
2024-03-13 00:00:00+00:00,1138325.7962448094
2024-03-14 00:00:00+00:00,1134720.81515297
2024-03-15 00:00:00+00:00,1128340.8745391045
2024-03-18 00:00:00+00:00,1133928.1204509118
2024-03-19 00:00:00+00:00,1139998.3773572112
2024-03-20 00:00:00+00:00,1150855.3852694584
2024-03-21 00:00:00+00:00,1155783.995354821
2024-03-22 00:00:00+00:00,1152744.3996978698
2024-03-25 00:00:00+00:00,1148899.3003120602
2024-03-26 00:00:00+00:00,1148899.3003120606
2024-03-27 00:00:00+00:00,1158601.9895521183
2024-03-28 00:00:00+00:00,1160315.1821951068
2024-04-01 00:00:00+00:00,1160315.1821951075
2024-04-02 00:00:00+00:00,1151191.9571523047
2024-04-03 00:00:00+00:00,1151191.9571523045
2024-04-04 00:00:00+00:00,1151191.9571523042
2024-04-05 00:00:00+00:00,1151191.9571523042
2024-04-08 00:00:00+00:00,1151191.9571523038
2024-04-09 00:00:00+00:00,1152476.579408057
2024-04-10 00:00:00+00:00,1140523.4061290002
2024-04-11 00:00:00+00:00,1140523.4061290005
2024-04-12 00:00:00+00:00,1140523.406129
2024-04-15 00:00:00+00:00,1140523.4061290002
2024-04-16 00:00:00+00:00,1140523.4061289995
2024-04-17 00:00:00+00:00,1140523.4061289993
2024-04-18 00:00:00+00:00,1140523.4061289998
2024-04-19 00:00:00+00:00,1140523.406129
2024-04-22 00:00:00+00:00,1140523.4061289988
2024-04-23 00:00:00+00:00,1140523.4061289988
2024-04-24 00:00:00+00:00,1140523.4061289993
2024-04-25 00:00:00+00:00,1140523.4061289993
2024-04-26 00:00:00+00:00,1140523.4061289993
2024-04-29 00:00:00+00:00,1140523.4061289995
2024-04-30 00:00:00+00:00,1140523.4061289995
2024-05-01 00:00:00+00:00,1140523.4061289998
2024-05-02 00:00:00+00:00,1140523.406129
2024-05-03 00:00:00+00:00,1140523.4061289995
2024-05-06 00:00:00+00:00,1140523.406128999
2024-05-07 00:00:00+00:00,1140523.406128999
2024-05-08 00:00:00+00:00,1140523.4061289986
2024-05-09 00:00:00+00:00,1140523.4061289988
2024-05-10 00:00:00+00:00,1140523.406128998
2024-05-13 00:00:00+00:00,1140523.4061289974
