ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
AMZN,AMAZON COM INC,023135106,135203000.0,67500,11.36088061676785,2018-11-14,2018-09-30,0001567619-18-006266
HUBS,HUBSPOT INC,443573100,132632000.0,878650,11.144843812364767,2018-11-14,2018-09-30,0001567619-18-006266
SHOP,SHOPIFY INC,82509L107,103154000.0,627226,8.667857067831859,2018-11-14,2018-09-30,0001567619-18-006266
NOW,SERVICENOW INC,81762P102,102510000.0,524000,8.613742831334159,2018-11-14,2018-09-30,0001567619-18-006266
PYPL,PAYPAL HLDGS INC,70450Y103,96448000.0,1098000,8.104363170388421,2018-11-14,2018-09-30,0001567619-18-006266
MDB,MONGODB INC,60937P106,85811000.0,1052247,7.210553956683402,2018-11-14,2018-09-30,0001567619-18-006266
TWLO,TWILIO INC,90138F102,80327000.0,931000,6.749742663277525,2018-11-14,2018-09-30,0001567619-18-006266
NVDA,NVIDIA CORP,67066G104,77649000.0,276313,6.524714828897338,2018-11-14,2018-09-30,0001567619-18-006266
ATVIEUR,ACTIVISION BLIZZARD INC,00507V109,73956000.0,889000,6.214398252210995,2018-11-14,2018-09-30,0001567619-18-006266
BABA,ALIBABA GROUP HLDG LTD,01609W102,72000000.0,437000,6.050038863096863,2018-11-14,2018-09-30,0001567619-18-006266
BIDUN,BAIDU INC,056752108,68490000.0,299500,5.755099468520892,2018-11-14,2018-09-30,0001567619-18-006266
META,FACEBOOK INC,30303M102,65784000.0,400000,5.5277188412495,2018-11-14,2018-09-30,0001567619-18-006266
N/A,MIMECAST LTD,G14838109,40205000.0,960000,3.378358506816797,2018-11-14,2018-09-30,0001567619-18-006266
SFLY,SHUTTERFLY INC,82568P304,31298000.0,475000,2.6299182824611895,2018-11-14,2018-09-30,0001567619-18-006266
DBX,DROPBOX INC,26210C104,13415000.0,500000,1.127239879839506,2018-11-14,2018-09-30,0001567619-18-006266
N/A,ARCO PLATFORM LTD,G04553106,6840000.0,300000,0.574753691994202,2018-11-14,2018-09-30,0001567619-18-006266
N/A,DESPEGAR COM CORP,G27358103,2531000.0,150000,0.21267567170136334,2018-11-14,2018-09-30,0001567619-18-006266
DOMO,DOMO INC,257554105,1502000.0,70000,0.12621053294960402,2018-11-14,2018-09-30,0001567619-18-006266
N/A,PLURALSIGHT INC,72941B106,320000.0,10000,0.02688906161376384,2018-11-14,2018-09-30,0001567619-18-006266
