ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
SHOP,SHOPIFY INC,82509L107,1212067000.0,894000,11.245893550511822,2021-11-15,2021-09-30,0001567619-21-020445
HUBS,HUBSPOT INC,443573100,951935000.0,1408000,8.832316758897381,2021-11-15,2021-09-30,0001567619-21-020445
TWLO,TWILIO INC,90138F102,887948000.0,2783100,8.238627638892794,2021-11-15,2021-09-30,0001567619-21-020445
DASH,DOORDASH INC,25809K105,882442000.0,4284115,8.187541444904245,2021-11-15,2021-09-30,0001567619-21-020445
SE,SEA LTD,81141R100,718678000.0,2254816,6.668093665692355,2021-11-15,2021-09-30,0001567619-21-020445
NOW,SERVICENOW INC,81762P102,518413000.0,833100,4.8099794922240156,2021-11-15,2021-09-30,0001567619-21-020445
PYPL,PAYPAL HLDGS INC,70450Y103,467337000.0,1796000,4.336082208504599,2021-11-15,2021-09-30,0001567619-21-020445
MSFT,MICROSOFT CORP,594918104,452482000.0,1605000,4.198253401439598,2021-11-15,2021-09-30,0001567619-21-020445
OKTA,OKTA INC,679295105,424127000.0,1787000,3.9351678528480085,2021-11-15,2021-09-30,0001567619-21-020445
HOOD,ROBINHOOD MARKETS INC,770700102,404100000.0,9603145,3.7493517963626,2021-11-15,2021-09-30,0001567619-21-020445
CPNG,COUPANG INC,22266T109,398071000.0,14293407,3.6934130634245395,2021-11-15,2021-09-30,0001567619-21-020445
AMZN,AMAZON COM INC,023135106,396833000.0,120800,3.681926556312694,2021-11-15,2021-09-30,0001567619-21-020445
CRWD,CROWDSTRIKE HLDGS INC,22788C105,356381000.0,1450000,3.3066016890361287,2021-11-15,2021-09-30,0001567619-21-020445
RNG,RINGCENTRAL INC,76680R206,326903000.0,1503000,3.0330966352049566,2021-11-15,2021-09-30,0001567619-21-020445
DOCU,DOCUSIGN INC,256163106,323075000.0,1255000,2.9975793902743058,2021-11-15,2021-09-30,0001567619-21-020445
ABNB,AIRBNB INC,009066101,282029000.0,1681244,2.6167432263705708,2021-11-15,2021-09-30,0001567619-21-020445
S,SENTINELONE INC,81730H109,274639000.0,5126728,2.5481767582312003,2021-11-15,2021-09-30,0001567619-21-020445
SNOW,SNOWFLAKE INC,833445109,218358000.0,722012,2.025986041945421,2021-11-15,2021-09-30,0001567619-21-020445
PDD,PINDUODUO INC,722304102,195938000.0,2161000,1.81796706823978,2021-11-15,2021-09-30,0001567619-21-020445
CFLT,CONFLUENT INC,20717M103,168124000.0,2818504,1.5599010675864036,2021-11-15,2021-09-30,0001567619-21-020445
META,FACEBOOK INC,30303M102,164706000.0,485300,1.528187916287301,2021-11-15,2021-09-30,0001567619-21-020445
MDLA,MEDALLIA INC,584021109,138834000.0,4099026,1.2881403298594536,2021-11-15,2021-09-30,0001567619-21-020445
U,UNITY SOFTWARE INC,91332U101,126250000.0,1000000,1.1713824902023713,2021-11-15,2021-09-30,0001567619-21-020445
AMAT,APPLIED MATLS INC,038222105,92042000.0,715000,0.8539911854511419,2021-11-15,2021-09-30,0001567619-21-020445
ZM,ZOOM VIDEO COMMUNICATIONS IN,98980L101,91525000.0,350000,0.849194316164531,2021-11-15,2021-09-30,0001567619-21-020445
N/A,LAM RESEARCH CORP,512807108,85373000.0,150000,0.7921143551370062,2021-11-15,2021-09-30,0001567619-21-020445
FIVN,FIVE9 INC,338307101,70936000.0,444072,0.6581638679207558,2021-11-15,2021-09-30,0001567619-21-020445
PATH,UIPATH INC,90364P105,49575000.0,942304,0.4599705897170896,2021-11-15,2021-09-30,0001567619-21-020445
XYZ,SQUARE INC,852234103,47968000.0,200000,0.4450603983368503,2021-11-15,2021-09-30,0001567619-21-020445
NCNO*,NCINO INC,63947U107,12484000.0,175750,0.11583001194207052,2021-11-15,2021-09-30,0001567619-21-020445
FRSH,FRESHWORKS INC,358054104,6404000.0,150000,0.05941808686935435,2021-11-15,2021-09-30,0001567619-21-020445
N/A,VTEX,G9470A102,6171000.0,300000,0.05725624829337689,2021-11-15,2021-09-30,0001567619-21-020445
N/A,VASTA PLATFORM LTD,G9440A109,4560000.0,1000000,0.04230894380453713,2021-11-15,2021-09-30,0001567619-21-020445
AMPL,AMPLITUDE INC,03213A104,3281000.0,60383,0.030442027329536478,2021-11-15,2021-09-30,0001567619-21-020445
BILL,BILL COM HLDGS INC,090043100,3070000.0,11500,0.028484310850861623,2021-11-15,2021-09-30,0001567619-21-020445
GTM,ZOOMINFO TECHNOLOGIES INC,98980F104,3060000.0,50000,0.028391528079360445,2021-11-15,2021-09-30,0001567619-21-020445
CVNA,CARVANA CO,146869102,3015000.0,10000,0.027974005607605146,2021-11-15,2021-09-30,0001567619-21-020445
BIGC,BIGCOMMERCE HLDGS INC,08975P108,2532000.0,50000,0.023492597744098252,2021-11-15,2021-09-30,0001567619-21-020445
AFRM,AFFIRM HLDGS INC,00827B106,2383000.0,20000,0.022110134448730702,2021-11-15,2021-09-30,0001567619-21-020445
XM1USD,QUALTRICS INTL INC,747601201,1710000.0,40000,0.015865853926701427,2021-11-15,2021-09-30,0001567619-21-020445
SUMO2EUR,SUMO LOGIC INC,86646P103,1048000.0,65000,0.009723634453323447,2021-11-15,2021-09-30,0001567619-21-020445
OSCR,OSCAR HEALTH INC,687793109,696000.0,40000,0.0064576808964819845,2021-11-15,2021-09-30,0001567619-21-020445
BZ,KANZHUN LIMITED,48553T106,360000.0,10000,0.0033401797740424052,2021-11-15,2021-09-30,0001567619-21-020445
