ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
SE,SEA LTD,81141R100,4062554000.0,18159912,7.539123028204537,2022-02-11,2021-12-31,0001567619-22-003336
V,VISA INC,92826C839,2858524000.0,13190549,5.304732962337325,2022-02-11,2021-12-31,0001567619-22-003336
AMZN,AMAZON COM INC,023135106,2811556000.0,843212,5.217571651893523,2022-02-11,2021-12-31,0001567619-22-003336
NFLX,NETFLIX INC,64110L106,2756494000.0,4575549,5.115389824358677,2022-02-11,2021-12-31,0001567619-22-003336
N/A,ATLASSIAN CORP PLC,G06242104,2051808000.0,5381227,3.807662111630835,2022-02-11,2021-12-31,0001567619-22-003336
SHOP,SHOPIFY INC,82509L107,1932222000.0,1402814,3.5857392605251346,2022-02-11,2021-12-31,0001567619-22-003336
XYZ,BLOCK INC,852234103,1820253000.0,11270218,3.3779517292467727,2022-02-11,2021-12-31,0001567619-22-003336
META,META PLATFORMS INC,30303M102,1810328000.0,5382275,3.3595333165795367,2022-02-11,2021-12-31,0001567619-22-003336
NOW,SERVICENOW INC,81762P102,1718321000.0,2647196,3.1887904556954685,2022-02-11,2021-12-31,0001567619-22-003336
DXCM,DEXCOM INC,252131107,1679896000.0,3128590,3.1174828983414593,2022-02-11,2021-12-31,0001567619-22-003336
AFW,ALIGN TECHNOLOGY INC,016255101,1675597000.0,2549677,3.109504988411339,2022-02-11,2021-12-31,0001567619-22-003336
N/A,ASML HOLDING NV ADR,N07059210,1674739000.0,2103574,3.1079127467923477,2022-02-11,2021-12-31,0001567619-22-003336
EW,EDWARDS LIFESCIENCES CORP,28176E108,1646975000.0,12713047,3.0563894410701167,2022-02-11,2021-12-31,0001567619-22-003336
MELI,MERCADOLIBRE INC,58733R102,1622070000.0,1202959,3.010171751651728,2022-02-11,2021-12-31,0001567619-22-003336
TWLO,TWILIO INC,90138F102,1499649000.0,5694725,2.7829878224692903,2022-02-11,2021-12-31,0001567619-22-003336
SNOW,SNOWFLAKE INC,833445109,1463459000.0,4320174,2.715827887514402,2022-02-11,2021-12-31,0001567619-22-003336
INTU,INTUIT,461202103,1334716000.0,2075053,2.4769118470088145,2022-02-11,2021-12-31,0001567619-22-003336
TSM,TAIWAN SEMICONDUCTOR MFG LTD,874039100,1185376000.0,9852684,2.1997727288501228,2022-02-11,2021-12-31,0001567619-22-003336
DASH,DOORDASH INC,25809K105,1162255000.0,7805609,2.1568657143131795,2022-02-11,2021-12-31,0001567619-22-003336
NET,CLOUDFLARE INC,18915M107,1159721000.0,8819174,2.1521632198347134,2022-02-11,2021-12-31,0001567619-22-003336
NKE,NIKE INC,654106103,1116185000.0,6696977,2.0713708758668763,2022-02-11,2021-12-31,0001567619-22-003336
N/A,LAM RESEARCH CORPORATION,512807108,999444000.0,1389758,1.8547276604325398,2022-02-11,2021-12-31,0001567619-22-003336
MTCH,MATCH GROUP INC NEW,57667L107,947573000.0,7165014,1.7584675613431497,2022-02-11,2021-12-31,0001567619-22-003336
UBER,UBER TECHNOLOGIES INC,90353T100,883358000.0,21067446,1.6392999674462676,2022-02-11,2021-12-31,0001567619-22-003336
N/A,APTIV PLC,G6095L109,836315000.0,5070114,1.5519994750427633,2022-02-11,2021-12-31,0001567619-22-003336
CSGP,COSTAR GROUP INC,22160N109,812402000.0,10279665,1.5076226990113664,2022-02-11,2021-12-31,0001567619-22-003336
ZTS,ZOETIS INC,98978V103,811614000.0,3325876,1.5061603605547638,2022-02-11,2021-12-31,0001567619-22-003336
GOOGL,ALPHABET INC,02079K305,792320000.0,273493,1.4703553374815497,2022-02-11,2021-12-31,0001567619-22-003336
CHTR,CHARTER COMMUNICATIONS INC N,16119P108,727839000.0,1116369,1.3506941115675908,2022-02-11,2021-12-31,0001567619-22-003336
OKTA,OKTA INC,679295105,585068000.0,2609932,1.0857454773193347,2022-02-11,2021-12-31,0001567619-22-003336
N/A,YANDEX N V,N97284108,557173000.0,9209474,1.0339790671074913,2022-02-11,2021-12-31,0001567619-22-003336
FND,FLOOR & DECOR HLDGS INC,339750101,537365000.0,4133258,0.9972201836704525,2022-02-11,2021-12-31,0001567619-22-003336
GOOG,ALPHABET INC,02079K107,502825000.0,173772,0.9331222518290087,2022-02-11,2021-12-31,0001567619-22-003336
WMG,WARNER MUSIC GROUP CORP,934550203,498878000.0,11553443,0.9257975692297563,2022-02-11,2021-12-31,0001567619-22-003336
SRPT,SAREPTA THERAPEUTICS INC,803607100,483085000.0,5364627,0.8964895600354331,2022-02-11,2021-12-31,0001567619-22-003336
BABA,ALIBABA GROUP HOLDING LTD,01609W102,433692000.0,3650911,0.8048280328945985,2022-02-11,2021-12-31,0001567619-22-003336
ABNB,AIRBNB INC,009066101,426803000.0,2563533,0.7920437059561007,2022-02-11,2021-12-31,0001567619-22-003336
N/A,GLOBANT S A,L44385109,388891000.0,1238150,0.7216881532064536,2022-02-11,2021-12-31,0001567619-22-003336
IRTC,IRHYTHM TECHNOLOGIES INC,450056106,357997000.0,3041867,0.6643563203659915,2022-02-11,2021-12-31,0001567619-22-003336
CVNA,CARVANA CO,146869102,277447000.0,1196974,0.5148748956460061,2022-02-11,2021-12-31,0001567619-22-003336
N/A,XP INC,G98239109,252338000.0,8780029,0.46827863129722747,2022-02-11,2021-12-31,0001567619-22-003336
TXG,10X GENOMICS INC,88025U109,247865000.0,1663967,0.4599778192205981,2022-02-11,2021-12-31,0001567619-22-003336
ROP,ROPER TECHNOLOGIES INC,776696106,183994000.0,374077,0.3414486065788826,2022-02-11,2021-12-31,0001567619-22-003336
FVRR,FIVERR INTL LTD,M4R82T106,182828000.0,1607982,0.3392847910453816,2022-02-11,2021-12-31,0001567619-22-003336
PAGS,PAGSEGURO DIGITAL LTD,G68707101,169484000.0,6463920,0.31452153677519556,2022-02-11,2021-12-31,0001567619-22-003336
IQV,IQVIA HLDGS INC,46266C105,149882000.0,531232,0.2781449397874718,2022-02-11,2021-12-31,0001567619-22-003336
HCM,HUTCHISON CHINA MEDITECH LTD,44842L103,148505000.0,4233337,0.2755895590073424,2022-02-11,2021-12-31,0001567619-22-003336
TXN,TEXAS INSTRS INC,882508104,144968000.0,769186,0.26902573778779443,2022-02-11,2021-12-31,0001567619-22-003336
MSFT,MICROSOFT CORP,594918104,144903000.0,430849,0.26890511342271933,2022-02-11,2021-12-31,0001567619-22-003336
NU,NU HLDGS LTD,G6683N103,141243000.0,15057841,0.26211303378926004,2022-02-11,2021-12-31,0001567619-22-003336
HDB,HDFC BANK LTD,40415F101,130270000.0,2001993,0.24174978520512097,2022-02-11,2021-12-31,0001567619-22-003336
CHGG,CHEGG INC,163092109,123554000.0,4024552,0.22928650465366945,2022-02-11,2021-12-31,0001567619-22-003336
BZ,KANZHUN LIMITED,48553T106,113616000.0,3257333,0.2108439671134185,2022-02-11,2021-12-31,0001567619-22-003336
UNH,UNITEDHEALTH GROUP INC,91324P102,110221000.0,219502,0.20454366373757307,2022-02-11,2021-12-31,0001567619-22-003336
NIO,NIO INC,62914V106,107820000.0,3403400,0.20008798526764526,2022-02-11,2021-12-31,0001567619-22-003336
ICE,INTERCONTINENTAL EXCHANGE IN,45866F104,105753000.0,773217,0.19625213045825715,2022-02-11,2021-12-31,0001567619-22-003336
TDG,TRANSDIGM GROUP INC,893641100,93930000.0,147623,0.17431148633082838,2022-02-11,2021-12-31,0001567619-22-003336
STE,STERIS PLC,G8473T100,88651000.0,364205,0.16451493212726784,2022-02-11,2021-12-31,0001567619-22-003336
TME,TENCENT MUSIC ENTMT GROUP,88034P109,77265000.0,11279499,0.14338525488503626,2022-02-11,2021-12-31,0001567619-22-003336
BFAM,BRIGHT HORIZONS FAM SOL IN D,109194100,58450000.0,464330,0.10846914059445245,2022-02-11,2021-12-31,0001567619-22-003336
TECH,BIO-TECHNE CORPORATION,09073M104,50296000.0,97220,0.09333727793564724,2022-02-11,2021-12-31,0001567619-22-003336
ADBE,ADOBE SYSTEMS INCORPORATED,00724F101,44316000.0,78151,0.08223983634873833,2022-02-11,2021-12-31,0001567619-22-003336
IOT,SANSARA INC,79589L106,38264000.0,1361225,0.07100878008051548,2022-02-11,2021-12-31,0001567619-22-003336
PATH,UIPATH INC,90364P105,23817000.0,552204,0.044198623122978176,2022-02-11,2021-12-31,0001567619-22-003336
WCN,WASTE CONNECTIONS INC,94106B101,14521000.0,106559,0.02694748315777663,2022-02-11,2021-12-31,0001567619-22-003336
INDA,ISHARES TR,46429B598,10967000.0,239246,0.020352114027362873,2022-02-11,2021-12-31,0001567619-22-003336
AKX,ANSYS INC,03662Q105,10957000.0,27317,0.02033355643273594,2022-02-11,2021-12-31,0001567619-22-003336
IWF,ISHARES TR,464287614,7258000.0,23752,0.013469102180231583,2022-02-11,2021-12-31,0001567619-22-003336
W,WAYFAIR INC,94419L101,4200000.0,22109,0.007794189743313949,2022-02-11,2021-12-31,0001567619-22-003336
OPEN,OPENDOOR TECHNOLOGIES INC,683712103,3058000.0,209341,0.005674912436917632,2022-02-11,2021-12-31,0001567619-22-003336
BILL,BILL COM HLDGS INC,090043100,313000.0,1255,0.0005808527118231587,2022-02-11,2021-12-31,0001567619-22-003336
