ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
ECL,Ecolab Inc,278865100,341255000.0,2431804,4.232006546895712,2018-08-14,2018-06-30,0001104659-18-051755
USB,US Bancorp,902973304,331535000.0,6628043,4.1114658848224055,2018-08-14,2018-06-30,0001104659-18-051755
MMM,MMM Co.,88579Y101,299391000.0,1521917,3.712838411398087,2018-08-14,2018-06-30,0001104659-18-051755
MDT,Medtronic,G5960L103,296587000.0,3464399,3.678065158676528,2018-08-14,2018-06-30,0001104659-18-051755
HON,Honeywell Inc,438516106,281604000.0,1954904,3.492256440585545,2018-08-14,2018-06-30,0001104659-18-051755
JNJ,Johnson & Johnson,478160104,267820000.0,2207186,3.3213168844108063,2018-08-14,2018-06-30,0001104659-18-051755
GOOG,Alphabet Inc Class C,02079K107,265148000.0,237662,3.288180603643329,2018-08-14,2018-06-30,0001104659-18-051755
HRL,Hormel,440452100,257050000.0,6908078,3.1877548545209384,2018-08-14,2018-06-30,0001104659-18-051755
GGG,Graco Inc,384109104,250124000.0,5531277,3.1018634321423657,2018-08-14,2018-06-30,0001104659-18-051755
DCI,Donaldson,257651109,243649000.0,5400013,3.0215649972735736,2018-08-14,2018-06-30,0001104659-18-051755
ABT,Abbott Laboratories,002824100,234528000.0,3845348,2.9084527155070474,2018-08-14,2018-06-30,0001104659-18-051755
DIS,Disney,254687106,208350000.0,1987881,2.5838114138861603,2018-08-14,2018-06-30,0001104659-18-051755
TECH,Bio-Techne Corp,09073M104,191104000.0,1291677,2.369938547824818,2018-08-14,2018-06-30,0001104659-18-051755
N/A,Bemis,081437105,152702000.0,3617667,1.893703722213796,2018-08-14,2018-06-30,0001104659-18-051755
CHRW,CH Robinson Worldwide,12541W209,152630000.0,1824408,1.8928108284206606,2018-08-14,2018-06-30,0001104659-18-051755
RHHBY,Roche Hldg Ltd ADR,771195104,151447000.0,5481244,1.8781400873473353,2018-08-14,2018-06-30,0001104659-18-051755
FI,Fiserv,337738108,150132000.0,2026340,1.8618323743199279,2018-08-14,2018-06-30,0001104659-18-051755
