ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
FCX,FREEPORT MCMORAN COPPER & GOLD,35671D857,19344000.0,567760,7.002099471512343,2012-08-07,2012-06-30,0001047469-12-007827
CAT,CATERPILLAR INC,149123101,17916000.0,211000,6.485195106059509,2012-08-07,2012-06-30,0001047469-12-007827
F,FORD MOTOR CO,345370860,17703000.0,1846000,6.40809382465793,2012-08-07,2012-06-30,0001047469-12-007827
DHI,D R HORTON INC,23331A109,17553000.0,955000,6.353797147614566,2012-08-07,2012-06-30,0001047469-12-007827
BA,BOEING CO,097023105,17312000.0,233000,6.266560486498227,2012-08-07,2012-06-30,0001047469-12-007827
LEN,LENNAR CORP,526057104,17001000.0,550000,6.153985376094983,2012-08-07,2012-06-30,0001047469-12-007827
INTC,INTEL CORP,458140100,16750000.0,628500,6.063128936509086,2012-08-07,2012-06-30,0001047469-12-007827
MA,MASTERCARD INC,57636Q104,15484000.0,36000,5.604864982263086,2012-08-07,2012-06-30,0001047469-12-007827
N/A,STARWOOD HOTELS & RESORTS WRLD,85590A401,14899000.0,280900,5.3931079417939625,2012-08-07,2012-06-30,0001047469-12-007827
TOL,TOLL BROTHERS INC,889478103,14776000.0,497000,5.348584666618403,2012-08-07,2012-06-30,0001047469-12-007827
AAPL,APPLE INC,037833100,14600000.0,25000,5.284876565554188,2012-08-07,2012-06-30,0001047469-12-007827
NVR,NVR INC,62944T105,14450000.0,17000,5.230579888510823,2012-08-07,2012-06-30,0001047469-12-007827
SWK,STANLEY BLACK & DECKER INC,854502101,12872000.0,200000,4.659378846014624,2012-08-07,2012-06-30,0001047469-12-007827
CMI,CUMMINS INC,231021106,12404000.0,128000,4.489973213639326,2012-08-07,2012-06-30,0001047469-12-007827
BWA,BORGWARNER INC,099724106,12200000.0,186000,4.416129732860349,2012-08-07,2012-06-30,0001047469-12-007827
DE,DEERE & CO,244199105,12098000.0,149600,4.37920799247086,2012-08-07,2012-06-30,0001047469-12-007827
N/A,MCMORAN EXPLORATION CO,582411104,11656000.0,920000,4.219213784116413,2012-08-07,2012-06-30,0001047469-12-007827
N/A,PRECISION CASTPARTS CORP,740189105,11416000.0,69400,4.1323391008470285,2012-08-07,2012-06-30,0001047469-12-007827
TIFEUR,TIFFANY & CO,886547108,5560000.0,105000,2.012596829074061,2012-08-07,2012-06-30,0001047469-12-007827
N/A,FORD MOTOR CO,345370134,266000.0,237700,0.09628610729023383,2012-08-07,2012-06-30,0001047469-12-007827
