ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
DXC,DXC TECHNOLOGY CO             ,23355L106,44608000.0,443732,4.038926091853698,2018-05-01,2018-03-31,0001141455-18-000002
PYPL,PAYPAL HLDGS INC              ,70450Y103,43700000.0,575990,3.956713374596633,2018-05-01,2018-03-31,0001141455-18-000002
ABT,ABBOTT LABS                   ,002824100,40257000.0,671854,3.6449750645569026,2018-05-01,2018-03-31,0001141455-18-000002
RTN1USD,RAYTHEON CO                   ,755111507,35990000.0,166761,3.2586296190327873,2018-05-01,2018-03-31,0001141455-18-000002
PXGBX,PRAXAIR INC                   ,74005P104,35121000.0,243390,3.179948064741609,2018-05-01,2018-03-31,0001141455-18-000002
BLKCHF,BLACKROCK INC                 ,09247X101,31476000.0,58103,2.849920141391387,2018-05-01,2018-03-31,0001141455-18-000002
HON,HONEYWELL INTL INC            ,438516106,30785000.0,213031,2.7873551770470786,2018-05-01,2018-03-31,0001141455-18-000002
N/A,SUNTRUST BKS INC              ,867914103,29624000.0,435393,2.6822351718318225,2018-05-01,2018-03-31,0001141455-18-000002
NVDA,NVIDIA CORP                   ,67066G104,29318000.0,126593,2.6545291239456312,2018-05-01,2018-03-31,0001141455-18-000002
AAPL,APPLE INC COM                 ,037833100,28454000.0,169593,2.576300282855208,2018-05-01,2018-03-31,0001141455-18-000002
AXP,AMERICAN EXPRESS CO           ,025816109,27364000.0,293355,2.4776088050906693,2018-05-01,2018-03-31,0001141455-18-000002
APH,AMPHENOL CORP NEW             ,032095101,27113000.0,314795,2.45488260241278,2018-05-01,2018-03-31,0001141455-18-000002
MAR,MARRIOTT INTL INC NEW         ,571903202,27106000.0,199335,2.4542488039317236,2018-05-01,2018-03-31,0001141455-18-000002
CMA,COMERICA INC                  ,200340107,26202000.0,273139,2.3723982572352624,2018-05-01,2018-03-31,0001141455-18-000002
CSCO,CISCO SYS INC                 ,17275R102,24023000.0,560110,2.1751058443463362,2018-05-01,2018-03-31,0001141455-18-000002
