ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
LLY,LILLY ELI & CO,532457108,9220611000.0,28438488,8.241929509141956,2022-08-11,2022-06-30,0001085146-22-002992
MSFT,MICROSOFT CORP,594918104,3825154000.0,14893720,3.419149732009342,2022-08-11,2022-06-30,0001085146-22-002992
AMGN,AMGEN INC,031162100,3804876000.0,15638620,3.4010240517711905,2022-08-11,2022-06-30,0001085146-22-002992
BIIB,BIOGEN INC,09062X103,3207268000.0,15726526,2.866846543350186,2022-08-11,2022-06-30,0001085146-22-002992
FDX,FEDEX CORP,31428X106,3045530000.0,13433592,2.722275517097197,2022-08-11,2022-06-30,0001085146-22-002992
AZN,ASTRAZENECA PLC,046353108,3026919000.0,45813820,2.7056399004233516,2022-08-11,2022-06-30,0001085146-22-002992
TXN,TEXAS INSTRS INC,882508104,2691605000.0,17517767,2.4059163407342563,2022-08-11,2022-06-30,0001085146-22-002992
ADBE,ADOBE SYSTEMS INCORPORATED,00724F101,2369074000.0,6471818,2.117618985329819,2022-08-11,2022-06-30,0001085146-22-002992
GOOGL,ALPHABET INC,02079K305,2368298000.0,1086744,2.116925350461252,2022-08-11,2022-06-30,0001085146-22-002992
TSLA,TESLA INC,88160R101,2293278000.0,3405420,2.0498680207706457,2022-08-11,2022-06-30,0001085146-22-002992
KLAC,KLA CORP,482480100,2291426000.0,7181354,2.0482125932234982,2022-08-11,2022-06-30,0001085146-22-002992
MU,MICRON TECHNOLOGY INC,595112103,2234430000.0,40420216,1.9972661847584787,2022-08-11,2022-06-30,0001085146-22-002992
TMO,THERMO FISHER SCIENTIFIC INC,883556102,2092960000.0,3852452,1.8708119001499737,2022-08-11,2022-06-30,0001085146-22-002992
SONY,SONY GROUP CORPORATION,835699307,2071324000.0,25331098,1.8514723588918296,2022-08-11,2022-06-30,0001085146-22-002992
BABA,ALIBABA GROUP HLDG LTD,01609W102,1974381000.0,17367887,1.7648189503048337,2022-08-11,2022-06-30,0001085146-22-002992
WFC,WELLS FARGO CO NEW,949746101,1912605000.0,48828325,1.7095998940669388,2022-08-11,2022-06-30,0001085146-22-002992
LUV,SOUTHWEST AIRLS CO,844741108,1911468000.0,52919924,1.708583575966989,2022-08-11,2022-06-30,0001085146-22-002992
INTC,INTEL CORP,458140100,1818060000.0,48598246,1.6250899602413142,2022-08-11,2022-06-30,0001085146-22-002992
BMY,BRISTOL-MYERS SQUIBB CO,110122108,1710301000.0,22211705,1.5287685687439798,2022-08-11,2022-06-30,0001085146-22-002992
GOOG,ALPHABET INC,02079K107,1601852000.0,732292,1.4318304142836153,2022-08-11,2022-06-30,0001085146-22-002992
NVS,NOVARTIS AG,66987V109,1488073000.0,17604080,1.3301279893986848,2022-08-11,2022-06-30,0001085146-22-002992
BMRN,BIOMARIN PHARMACEUTICAL INC,09061G101,1465016000.0,17678485,1.3095182739804458,2022-08-11,2022-06-30,0001085146-22-002992
BIDUN,BAIDU INC,056752108,1421536000.0,9557829,1.2706532687158822,2022-08-11,2022-06-30,0001085146-22-002992
BSX,BOSTON SCIENTIFIC CORP,101137107,1409537000.0,37819609,1.2599278501747253,2022-08-11,2022-06-30,0001085146-22-002992
ACM,AECOM,00766T100,1265197000.0,19398916,1.1309081891837618,2022-08-11,2022-06-30,0001085146-22-002992
RJF,RAYMOND JAMES FINL INC,754730109,1215048000.0,13589617,1.0860820358026073,2022-08-11,2022-06-30,0001085146-22-002992
PXDEUR,PIONEER NAT RES CO,723787107,1157282000.0,5187746,1.0344473556252205,2022-08-11,2022-06-30,0001085146-22-002992
JPM,JPMORGAN CHASE & CO,46625H100,1149880000.0,10211169,1.027831008592831,2022-08-11,2022-06-30,0001085146-22-002992
NTAP,NETAPP INC,64110D104,1081187000.0,16572454,0.966429127115401,2022-08-11,2022-06-30,0001085146-22-002992
MAT,MATTEL INC,577081102,1000851000.0,44820909,0.8946200410313628,2022-08-11,2022-06-30,0001085146-22-002992
HES,HESS CORP,42809H107,987556000.0,9321840,0.8827361807509495,2022-08-11,2022-06-30,0001085146-22-002992
UAL,UNITED AIRLS HLDGS INC,910047109,873823000.0,24670328,0.7810748733968877,2022-08-11,2022-06-30,0001085146-22-002992
QCOM,QUALCOMM INC,747525103,860744000.0,6738249,0.7693840867396838,2022-08-11,2022-06-30,0001085146-22-002992
ORCL,ORACLE CORP,68389X105,839823000.0,12019801,0.7506836549287379,2022-08-11,2022-06-30,0001085146-22-002992
SGENUSD,SEAGEN INC,81181C104,811909000.0,4588610,0.7257324645663867,2022-08-11,2022-06-30,0001085146-22-002992
BAC,BK OF AMERICA CORP,060505104,811311000.0,26062026,0.725197936665094,2022-08-11,2022-06-30,0001085146-22-002992
JECUSD,JACOBS ENGR GROUP INC,469814107,807392000.0,6350917,0.7216949018069564,2022-08-11,2022-06-30,0001085146-22-002992
V,VISA INC,92826C839,798789000.0,4057034,0.7140050296751477,2022-08-11,2022-06-30,0001085146-22-002992
ROST,ROSS STORES INC,778296103,794684000.0,11315444,0.710335736974802,2022-08-11,2022-06-30,0001085146-22-002992
TJX,TJX COS INC NEW,872540109,791107000.0,14164848,0.7071384020200793,2022-08-11,2022-06-30,0001085146-22-002992
N/A,FLEX LTD,Y2573F102,784345000.0,54204896,0.7010941249823843,2022-08-11,2022-06-30,0001085146-22-002992
7HP,HP INC,40434L105,782725000.0,23878130,0.6996460728083136,2022-08-11,2022-06-30,0001085146-22-002992
MMC,MARSH & MCLENNAN COS INC,571748102,763589000.0,4918446,0.6825411799669455,2022-08-11,2022-06-30,0001085146-22-002992
WHR,WHIRLPOOL CORP,963320106,758133000.0,4895285,0.6776642832621741,2022-08-11,2022-06-30,0001085146-22-002992
INTU,INTUIT,461202103,753114000.0,1953906,0.6731780031006551,2022-08-11,2022-06-30,0001085146-22-002992
SPLKCHF,SPLUNK INC,848637104,740017000.0,8365550,0.6614711269748504,2022-08-11,2022-06-30,0001085146-22-002992
HPE,HEWLETT PACKARD ENTERPRISE C,42824C109,715027000.0,53923633,0.6391335814007603,2022-08-11,2022-06-30,0001085146-22-002992
SCHW,SCHWAB CHARLES CORP,808513105,711909000.0,11267941,0.6363465278953575,2022-08-11,2022-06-30,0001085146-22-002992
ERIC,ERICSSON,294821608,661199000.0,89351277,0.5910189194094786,2022-08-11,2022-06-30,0001085146-22-002992
ONC,BEIGENE LTD,07725L102,652490000.0,4031449,0.5832342981847987,2022-08-11,2022-06-30,0001085146-22-002992
BNTX,BIONTECH SE,09075V102,626414000.0,4201298,0.5599260213384611,2022-08-11,2022-06-30,0001085146-22-002992
ADI,ANALOG DEVICES INC,032654105,624844000.0,4277120,0.5585226621327259,2022-08-11,2022-06-30,0001085146-22-002992
DAL,DELTA AIR LINES INC DEL,247361702,617118000.0,21301956,0.5516167046655222,2022-08-11,2022-06-30,0001085146-22-002992
DWD,MORGAN STANLEY,617446448,612222000.0,8049204,0.5472403692061086,2022-08-11,2022-06-30,0001085146-22-002992
ELAN,ELANCO ANIMAL HEALTH INC,28414H103,599725000.0,30551465,0.53606980870033,2022-08-11,2022-06-30,0001085146-22-002992
UNP,UNION PAC CORP,907818108,565427000.0,2651100,0.5054122201409005,2022-08-11,2022-06-30,0001085146-22-002992
KMX,CARMAX INC,143130102,563503000.0,6227927,0.5036924347193499,2022-08-11,2022-06-30,0001085146-22-002992
ALB,ALBEMARLE CORP,012653101,532757000.0,2549320,0.4762098346304752,2022-08-11,2022-06-30,0001085146-22-002992
