ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
ATUS,ALTICE USA INC,02156K103,45171000.0,1575000,7.953102909147891,2019-11-14,2019-09-30,0000919574-19-007033
V,VISA INC,92826C839,43003000.0,250000,7.571390591354779,2019-11-14,2019-09-30,0000919574-19-007033
N/A,NEW ORIENTAL ED & TECH GRP I,647581107,39874000.0,360000,7.020478302436585,2019-11-14,2019-09-30,0000919574-19-007033
MSFT,MICROSOFT CORP,594918104,34758000.0,250000,6.119721744397122,2019-11-14,2019-09-30,0000919574-19-007033
DECK,DECKERS OUTDOOR CORP,243537107,33156000.0,225000,5.837663103666234,2019-11-14,2019-09-30,0000919574-19-007033
SVMKUSD,SVMK INC,78489X103,32661000.0,1910000,5.750510152878601,2019-11-14,2019-09-30,0000919574-19-007033
SE,SEA LTD,81141R100,29403000.0,950000,5.176885276785447,2019-11-14,2019-09-30,0000919574-19-007033
DHR,DANAHER CORPORATION,235851102,28886000.0,200000,5.085858861518363,2019-11-14,2019-09-30,0000919574-19-007033
BABA,ALIBABA GROUP HLDG LTD,01609W102,25085000.0,150000,4.4166298394096835,2019-11-14,2019-09-30,0000919574-19-007033
BUWA,BIO RAD LABS INC,090572207,24956000.0,75000,4.393917252234725,2019-11-14,2019-09-30,0000919574-19-007033
XLP,SELECT SECTOR SPDR TR,81369Y308,24568000.0,400000,4.325603424142599,2019-11-14,2019-09-30,0000919574-19-007033
CHTR,CHARTER COMMUNICATIONS INC N,16119P108,22667000.0,55000,3.9909008798046366,2019-11-14,2019-09-30,0000919574-19-007033
IQV,IQVIA HLDGS INC,46266C105,20166000.0,135000,3.550558395118026,2019-11-14,2019-09-30,0000919574-19-007033
DVY,ISHARES TR,464287168,17841000.0,175000,3.1412036262670187,2019-11-14,2019-09-30,0000919574-19-007033
META,FACEBOOK INC,30303M102,17808000.0,100000,3.135393429547843,2019-11-14,2019-09-30,0000919574-19-007033
IBKR,INTERACTIVE BROKERS GROUP IN,45841N107,16134000.0,300000,2.840657995975118,2019-11-14,2019-09-30,0000919574-19-007033
NOW,SERVICENOW INC,81762P102,15231000.0,60000,2.681669885750405,2019-11-14,2019-09-30,0000919574-19-007033
SBUX,STARBUCKS CORP,855244109,13263000.0,150000,2.3351708814068424,2019-11-14,2019-09-30,0000919574-19-007033
ZTS,ZOETIS INC,98978V103,12459000.0,100000,2.193613361339655,2019-11-14,2019-09-30,0000919574-19-007033
INMD,INMODE LTD,M5425M103,11831000.0,550000,2.0830435571080717,2019-11-14,2019-09-30,0000919574-19-007033
RGEN,REPLIGEN CORP,759916109,11504000.0,150000,2.0254697896180587,2019-11-14,2019-09-30,0000919574-19-007033
COUPEUR,COUPA SOFTWARE INC,22266L106,9718000.0,75000,1.7110149005135862,2019-11-14,2019-09-30,0000919574-19-007033
PAGS,PAGSEGURO DIGITAL LTD,G68707101,9262000.0,200000,1.6307285458486147,2019-11-14,2019-09-30,0000919574-19-007033
ZM,ZOOM VIDEO COMMUNICATIONS IN,98980L101,7620000.0,100000,1.341627242427817,2019-11-14,2019-09-30,0000919574-19-007033
DDOG,DATADOG INC,23804L103,6782000.0,200000,1.1940834590742067,2019-11-14,2019-09-30,0000919574-19-007033
SNAP,SNAP INC,83304A106,5530000.0,350000,0.9736481168800301,2019-11-14,2019-09-30,0000919574-19-007033
NEWREUR,NEW RELIC INC,64829B100,4916000.0,80000,0.8655432445899145,2019-11-14,2019-09-30,0000919574-19-007033
NET,CLOUDFLARE INC,18915M107,3714000.0,200000,0.653911230758125,2019-11-14,2019-09-30,0000919574-19-007033
