ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
EXPD,EXPEDITORS INTL WASH INC,302130109,48961000.0,1040615,14.653147100106844,2015-11-16,2015-09-30,0001214659-15-007802
PTC,PTC INC,69370C100,46848000.0,1475991,14.020764186716066,2015-11-16,2015-09-30,0001214659-15-007802
N/A,ON ASSIGNMENT INC,682159108,30715000.0,832376,9.192447318882003,2015-11-16,2015-09-30,0001214659-15-007802
N/A,CHAMBERS STR PPTYS,157842105,29333000.0,4519700,8.778839563886237,2015-11-16,2015-09-30,0001214659-15-007802
NWS,NEWS CORP NEW/CL B,65249B208,28254000.0,2203869,8.455914261686214,2015-11-16,2015-09-30,0001214659-15-007802
N/A,EQUINIX INC,29444U502,27698000.0,101308,8.289513457216138,2015-11-16,2015-09-30,0001214659-15-007802
CSOD,CORNERSTONE ONDEMAND INC,21925Y103,21272000.0,644602,6.366327181092559,2015-11-16,2015-09-30,0001214659-15-007802
NWSA,NEWS CORP NEW,65249B109,20003000.0,1584990,5.98653829463118,2015-11-16,2015-09-30,0001214659-15-007802
N/A,INTERXION HOLDING N.V.,N47279109,15501000.0,572400,4.639170629659447,2015-11-16,2015-09-30,0001214659-15-007802
WCC,WESCO INTL INC,95082P105,14244000.0,306520,4.262973127467206,2015-11-16,2015-09-30,0001214659-15-007802
N/A,XEROX CORP,984121103,13651000.0,1402992,4.085498888167287,2015-11-16,2015-09-30,0001214659-15-007802
N/A,WEB COM INC,94733A104,11909000.0,564952,3.5641496050973713,2015-11-16,2015-09-30,0001214659-15-007802
N/A,OPOWER INC,68375Y109,8019000.0,900011,2.3999425378516936,2015-11-16,2015-09-30,0001214659-15-007802
N/A,ENERNOC,292764107,6163000.0,780144,1.8444751042249643,2015-11-16,2015-09-30,0001214659-15-007802
N/A,TUMI HLDGS INC,89969Q104,5306000.0,301155,1.5879904110040015,2015-11-16,2015-09-30,0001214659-15-007802
HMHCUSD,HOUGHTON MIFFLIN,44157R109,2336000.0,115000,0.6991228043922629,2015-11-16,2015-09-30,0001214659-15-007802
N/A,GUIDANCE SOFTWARE INC,401692108,2146000.0,356403,0.642259220130906,2015-11-16,2015-09-30,0001214659-15-007802
N/A,CONSTELLIUM HOLDCO BV,N22035104,1774000.0,292710,0.5309263077876175,2015-11-16,2015-09-30,0001214659-15-007802
