ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
SHOP,Shopify Inc,82509L107,335755000.0,229815,27.558919394541814,2021-07-26,2021-06-30,0001387818-21-000003
NFLX,Netflix Inc,64110L106,227578000.0,430848,18.679703229947542,2021-07-26,2021-06-30,0001387818-21-000003
AMZN,Amazon.com,023135106,133522000.0,38813,10.95954501168415,2021-07-26,2021-06-30,0001387818-21-000003
PYPL,Paypal Hldgs,70450Y103,101216000.0,347249,8.307854195582923,2021-07-26,2021-06-30,0001387818-21-000003
BL,Blackline Inc,09239B109,67590000.0,607449,5.547817193718877,2021-07-26,2021-06-30,0001387818-21-000003
COUPEUR,Coupa Software Inc Com,22266L106,56988000.0,217421,4.677600328978419,2021-07-26,2021-06-30,0001387818-21-000003
AVLRUSD,Avalara Inc,05338G106,45372000.0,280421,3.724153894265614,2021-07-26,2021-06-30,0001387818-21-000003
OKTA,Okta Inc,679295105,44494000.0,181846,3.652087264644588,2021-07-26,2021-06-30,0001387818-21-000003
AMT,American Tower,03027X100,37909000.0,140332,3.1115875424868897,2021-07-26,2021-06-30,0001387818-21-000003
EQIX,Equinix Inc,29444U700,36294000.0,45221,2.979027625814956,2021-07-26,2021-06-30,0001387818-21-000003
AL,Air Lease Corp,00912X302,29290000.0,701738,2.404136197721939,2021-07-26,2021-06-30,0001387818-21-000003
N/A,Duck Creek Tech Ord,264120106,26759000.0,615017,2.19639059456611,2021-07-26,2021-06-30,0001387818-21-000003
EA,Electronic Arts,285512109,20674000.0,143744,1.6969310942882683,2021-07-26,2021-06-30,0001387818-21-000003
QCOM,Qualcomm,747525103,8303000.0,58096,0.6815139245368816,2021-07-26,2021-06-30,0001387818-21-000003
MSFT,Microsoft,594918104,7227000.0,26680,0.5931953670514324,2021-07-26,2021-06-30,0001387818-21-000003
TROW,T Rowe Price Group,74144T108,4850000.0,24501,0.39809015223459904,2021-07-26,2021-06-30,0001387818-21-000003
BRK/A,Berkshire Hathaway Class A 1/100,084670108,4186000.0,1000,0.34358873757815084,2021-07-26,2021-06-30,0001387818-21-000003
AAPL,Apple Computer Inc,037833100,3744000.0,27340,0.30730918143635855,2021-07-26,2021-06-30,0001387818-21-000003
VTI,Vanguard Total Stock Market,922908769,3170000.0,14229,0.2601950067182843,2021-07-26,2021-06-30,0001387818-21-000003
JNJ,Johnson & Johnson,478160104,3135000.0,19031,0.25732219118669447,2021-07-26,2021-06-30,0001387818-21-000003
GOOGL,Alphabet Inc Class A,02079K305,3110000.0,1274,0.25527018009270164,2021-07-26,2021-06-30,0001387818-21-000003
N/A,Berkshire Hathaway Cl B,084670207,3020000.0,109,0.24788294015432766,2021-07-26,2021-06-30,0001387818-21-000003
ADBE,Adobe Systems,00724F101,1874000.0,3200,0.15381875160569866,2021-07-26,2021-06-30,0001387818-21-000003
GOOG,Alphabet Inc Class C,02079K107,1656000.0,661,0.13592521486608167,2021-07-26,2021-06-30,0001387818-21-000003
ABT,Abbott Laboratories,002824100,1147000.0,9894,0.09414626899238868,2021-07-26,2021-06-30,0001387818-21-000003
DIS,Disney Walt Co,254687106,1033000.0,5879,0.08478909840378161,2021-07-26,2021-06-30,0001387818-21-000003
ABBV,Abbvie Inc,00287Y109,1013000.0,8994,0.08314748952858739,2021-07-26,2021-06-30,0001387818-21-000003
ORCL,Oracle,68389X105,885000.0,11375,0.07264119272734436,2021-07-26,2021-06-30,0001387818-21-000003
XOM,Exxon Mobil,30231G102,819000.0,12999,0.06722388343920342,2021-07-26,2021-06-30,0001387818-21-000003
MRK,Merck & Co Inc,58933Y105,648000.0,8334,0.05318812755629282,2021-07-26,2021-06-30,0001387818-21-000003
COIN,COINBASE GLOBAL CL A ORD,19260Q107,633000.0,2500,0.051956920899897154,2021-07-26,2021-06-30,0001387818-21-000003
CI,Cigna,125523100,625000.0,2640,0.05130027734981947,2021-07-26,2021-06-30,0001387818-21-000003
AXP,American Express,025816109,578000.0,3500,0.047442496493113044,2021-07-26,2021-06-30,0001387818-21-000003
NTRS,Northern Trust Corporation,665859104,517000.0,4478,0.04243558942377066,2021-07-26,2021-06-30,0001387818-21-000003
ICUI,I C U Medical,44930G107,514000.0,2500,0.04218934809249153,2021-07-26,2021-06-30,0001387818-21-000003
TFX,Teleflex Incorporated,879369106,482000.0,1200,0.03956277389218077,2021-07-26,2021-06-30,0001387818-21-000003
VOO,Vanguard 500 ETF,922908363,407000.0,1035,0.033406740610202434,2021-07-26,2021-06-30,0001387818-21-000003
OWL,BLUE OWL CAPITAL CL A ORD,09581B103,386000.0,30000,0.0316830512912485,2021-07-26,2021-06-30,0001387818-21-000003
PFE,Pfizer Incorporated,717081103,340000.0,8700,0.02790735087830179,2021-07-26,2021-06-30,0001387818-21-000003
COST,Costco Whsl Corp New,22160K105,296000.0,750,0.024295811352874497,2021-07-26,2021-06-30,0001387818-21-000003
ADP,Auto Data Processing,053015103,278000.0,1400,0.022818363365199698,2021-07-26,2021-06-30,0001387818-21-000003
