ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
AAPL,APPLE INC,037833100,107759000.0,179733,2.9575349913724036,2012-05-15,2012-03-31,0000919574-12-003411
AAPL,APPLE INC,037833100,93921000.0,156653,2.577739621977631,2012-05-15,2012-03-31,0000919574-12-003411
XLNXEUR,XILINX INC,983919101,93522000.0,2563657,2.5667887365614934,2012-05-15,2012-03-31,0000919574-12-003411
N/A,E M C CORP MASS,268648102,86247000.0,2886439,2.367120337056726,2012-05-15,2012-03-31,0000919574-12-003411
XLNXEUR,XILINX INC,983919101,81007000.0,2220600,2.223304197757072,2012-05-15,2012-03-31,0000919574-12-003411
SNPS,SYNOPSYS INC,871607107,78864000.0,2572211,2.1644877881160114,2012-05-15,2012-03-31,0000919574-12-003411
N/A,TIBCO SOFTWARE INC,88632Q103,74240000.0,2434082,2.0375782789325,2012-05-15,2012-03-31,0000919574-12-003411
BIDUN,BAIDU INC,056752108,74189000.0,508947,2.0361785416988583,2012-05-15,2012-03-31,0000919574-12-003411
N/A,E M C CORP MASS,268648102,73869000.0,2472182,2.02739587670346,2012-05-15,2012-03-31,0000919574-12-003411
SNPS,SYNOPSYS INC,871607107,66253000.0,2160900,1.8183684498129702,2012-05-15,2012-03-31,0000919574-12-003411
BIDUN,BAIDU INC,056752108,65801000.0,451400,1.8059629355069697,2012-05-15,2012-03-31,0000919574-12-003411
VRSK,VERISK ANALYTICS INC,92345Y106,64044000.0,1363517,1.7577406155166089,2012-05-15,2012-03-31,0000919574-12-003411
N/A,BROADCOM CORP,111320107,62914000.0,1600855,1.726726829751607,2012-05-15,2012-03-31,0000919574-12-003411
RHT1EUR,RED HAT INC,756577102,60837000.0,1015810,1.6697218447658473,2012-05-15,2012-03-31,0000919574-12-003411
N/A,TIBCO SOFTWARE INC,88632Q103,60411000.0,1980700,1.6580299219907229,2012-05-15,2012-03-31,0000919574-12-003411
DFSEUR,DISCOVER FINL SVCS,254709108,58992000.0,1769400,1.6190842919017516,2012-05-15,2012-03-31,0000919574-12-003411
CSCO,CISCO SYS INC,17275R102,57773000.0,2731600,1.585627827434905,2012-05-15,2012-03-31,0000919574-12-003411
TER,TERADYNE INC,880770102,57201000.0,3386679,1.5699288137556295,2012-05-15,2012-03-31,0000919574-12-003411
NTAP,NETAPP INC,64110D104,55989000.0,1250600,1.536664470085557,2012-05-15,2012-03-31,0000919574-12-003411
VRSK,VERISK ANALYTICS INC,92345Y106,55496000.0,1181518,1.5231336768270207,2012-05-15,2012-03-31,0000919574-12-003411
ADI,ANALOG DEVICES INC,032654105,55494000.0,1373612,1.5230787851707994,2012-05-15,2012-03-31,0000919574-12-003411
N/A,BROADCOM CORP,111320107,53027000.0,1349300,1.4553699272218976,2012-05-15,2012-03-31,0000919574-12-003411
MA,MASTERCARD INC,57636Q104,52694000.0,125300,1.4462304664610608,2012-05-15,2012-03-31,0000919574-12-003411
RHT1EUR,RED HAT INC,756577102,52308000.0,873400,1.435636376810361,2012-05-15,2012-03-31,0000919574-12-003411
V,VISA INC,92826C839,51719000.0,438300,1.4194707840532055,2012-05-15,2012-03-31,0000919574-12-003411
INTU,INTUIT,461202103,49319000.0,819800,1.353600796587715,2012-05-15,2012-03-31,0000919574-12-003411
N/A,AVAGO TECHNOLOGIES LTD,Y0486S104,49268000.0,1264261,1.3522010593540734,2012-05-15,2012-03-31,0000919574-12-003411
CSCO,CISCO SYS INC,17275R102,49034000.0,2318400,1.345778735576188,2012-05-15,2012-03-31,0000919574-12-003411
DFSEUR,DISCOVER FINL SVCS,254709108,48830000.0,1464600,1.3401797866416214,2012-05-15,2012-03-31,0000919574-12-003411
TER,TERADYNE INC,880770102,48058000.0,2845350,1.3189916073402221,2012-05-15,2012-03-31,0000919574-12-003411
ADI,ANALOG DEVICES INC,032654105,47746000.0,1181840,1.3104285089697083,2012-05-15,2012-03-31,0000919574-12-003411
N/A,NEW ORIENTAL ED & TECH GRP I,647581107,47235000.0,1720144,1.296403690805181,2012-05-15,2012-03-31,0000919574-12-003411
NTAP,NETAPP INC,64110D104,46982000.0,1049400,1.289459896293194,2012-05-15,2012-03-31,0000919574-12-003411
N/A,ARIBA INC,04033V203,44392000.0,1357136,1.2183752014866858,2012-05-15,2012-03-31,0000919574-12-003411
MA,MASTERCARD INC,57636Q104,44241000.0,105200,1.214230881441982,2012-05-15,2012-03-31,0000919574-12-003411
V,VISA INC,92826C839,43153000.0,365700,1.1843698204576263,2012-05-15,2012-03-31,0000919574-12-003411
N/A,NEW ORIENTAL ED & TECH GRP I,647581107,42966000.0,1564664,1.17923745060094,2012-05-15,2012-03-31,0000919574-12-003411
MXIM,MAXIM INTEGRATED PRODS INC,57772K101,42666000.0,1492336,1.1710037021677537,2012-05-15,2012-03-31,0000919574-12-003411
INTU,INTUIT,461202103,42124000.0,700200,1.1561280633317972,2012-05-15,2012-03-31,0000919574-12-003411
N/A,AVAGO TECHNOLOGIES LTD,Y0486S104,40887000.0,1049179,1.122177573958959,2012-05-15,2012-03-31,0000919574-12-003411
N/A,SANDISK CORP,80004C101,35791000.0,721740,0.9823136339072348,2012-05-15,2012-03-31,0000919574-12-003411
MXIM,MAXIM INTEGRATED PRODS INC,57772K101,35167000.0,1230042,0.9651874371662073,2012-05-15,2012-03-31,0000919574-12-003411
NTES,NETEASE COM INC,64110W102,34865000.0,600088,0.9568987970767998,2012-05-15,2012-03-31,0000919574-12-003411
RL,RALPH LAUREN CORP,751212101,34727000.0,199200,0.9531112727975342,2012-05-15,2012-03-31,0000919574-12-003411
N/A,ARIBA INC,04033V203,33804000.0,1033432,0.927778773451431,2012-05-15,2012-03-31,0000919574-12-003411
COST,COSTCO WHSL CORP NEW,22160K105,32438000.0,357252,0.8902877722523227,2012-05-15,2012-03-31,0000919574-12-003411
N/A,VERIFONE SYS INC,92342Y109,32354000.0,623752,0.8879823226910305,2012-05-15,2012-03-31,0000919574-12-003411
GPN,GLOBAL PMTS INC,37940X102,31013000.0,652900,0.8511774671946878,2012-05-15,2012-03-31,0000919574-12-003411
NTES,NETEASE COM INC,64110W102,29768000.0,512356,0.8170074111969646,2012-05-15,2012-03-31,0000919574-12-003411
CRM,SALESFORCE COM INC,79466L302,29372000.0,190100,0.8061388632651588,2012-05-15,2012-03-31,0000919574-12-003411
RL,RALPH LAUREN CORP,751212101,29096000.0,166900,0.7985638147066274,2012-05-15,2012-03-31,0000919574-12-003411
N/A,SANDISK CORP,80004C101,29072000.0,586238,0.7979051148319726,2012-05-15,2012-03-31,0000919574-12-003411
CDNS,CADENCE DESIGN SYSTEM INC,127387108,28044000.0,2368593,0.7696908035342542,2012-05-15,2012-03-31,0000919574-12-003411
N/A,FOCUS MEDIA HLDG LTD,34415V109,27909000.0,1111045,0.7659856167393203,2012-05-15,2012-03-31,0000919574-12-003411
N/A,MARVELL TECHNOLOGY GROUP LTD,G5876H105,26847000.0,1706731,0.7368381472858408,2012-05-15,2012-03-31,0000919574-12-003411
N/A,VERIFONE SYS INC,92342Y109,26512000.0,511117,0.727643794868783,2012-05-15,2012-03-31,0000919574-12-003411
GPN,GLOBAL PMTS INC,37940X102,26030000.0,548000,0.7144149057194636,2012-05-15,2012-03-31,0000919574-12-003411
AZPNUSD,ASPEN TECHNOLOGY INC,045327103,25452000.0,1239733,0.6985512170715247,2012-05-15,2012-03-31,0000919574-12-003411
COST,COSTCO WHSL CORP NEW,22160K105,25388000.0,279600,0.6967946840724449,2012-05-15,2012-03-31,0000919574-12-003411
CRM,SALESFORCE COM INC,79466L302,24706000.0,159900,0.6780766293010014,2012-05-15,2012-03-31,0000919574-12-003411
CDNS,CADENCE DESIGN SYSTEM INC,127387108,24515000.0,2070500,0.6728344761318729,2012-05-15,2012-03-31,0000919574-12-003411
SBUX,STARBUCKS CORP,855244109,24200000.0,433000,0.6641890402770272,2012-05-15,2012-03-31,0000919574-12-003411
N/A,FOCUS MEDIA HLDG LTD,34415V109,23075000.0,918600,0.6333124836525786,2012-05-15,2012-03-31,0000919574-12-003411
N/A,MARVELL TECHNOLOGY GROUP LTD,G5876H105,22161000.0,1408850,0.608226996759471,2012-05-15,2012-03-31,0000919574-12-003411
AZPNUSD,ASPEN TECHNOLOGY INC,045327103,22117000.0,1077300,0.6070193803226037,2012-05-15,2012-03-31,0000919574-12-003411
SBUX,STARBUCKS CORP,855244109,20512000.0,367000,0.5629688262050572,2012-05-15,2012-03-31,0000919574-12-003411
FLT1EUR,FLEETCOR TECHNOLOGIES INC,339041105,19738000.0,509100,0.5417257552474365,2012-05-15,2012-03-31,0000919574-12-003411
YUM,YUM BRANDS INC,988498101,18848000.0,264800,0.5172989682289839,2012-05-15,2012-03-31,0000919574-12-003411
YUM,YUM BRANDS INC,988498101,18756000.0,263500,0.5147739520428067,2012-05-15,2012-03-31,0000919574-12-003411
WSM,WILLIAMS SONOMA INC,969904101,17504000.0,467012,0.48041177524830925,2012-05-15,2012-03-31,0000919574-12-003411
N/A,ARUBA NETWORKS INC,043176106,17083000.0,766760,0.46885708161373785,2012-05-15,2012-03-31,0000919574-12-003411
FLT1EUR,FLEETCOR TECHNOLOGIES INC,339041105,15965000.0,411800,0.43817264578606363,2012-05-15,2012-03-31,0000919574-12-003411
N/A,PARAMETRIC TECHNOLOGY CORP,699173209,15044000.0,538453,0.41289503809618167,2012-05-15,2012-03-31,0000919574-12-003411
N/A,ARUBA NETWORKS INC,043176106,14643000.0,657225,0.40188926102382266,2012-05-15,2012-03-31,0000919574-12-003411
WSM,WILLIAMS SONOMA INC,969904101,14362000.0,383200,0.3941769833247382,2012-05-15,2012-03-31,0000919574-12-003411
GAP,GAP INC DEL,364760108,14212000.0,543700,0.39006010910814504,2012-05-15,2012-03-31,0000919574-12-003411
N/A,QLIK TECHNOLOGIES INC,74733T105,13010000.0,406575,0.3570702237191787,2012-05-15,2012-03-31,0000919574-12-003411
CMI,CUMMINS INC,231021106,12952000.0,107900,0.3554783656887627,2012-05-15,2012-03-31,0000919574-12-003411
N/A,PARAMETRIC TECHNOLOGY CORP,699173209,12872000.0,460700,0.353282699439913,2012-05-15,2012-03-31,0000919574-12-003411
N/A,ALTERA CORP,021441100,12464000.0,313000,0.34208480157077964,2012-05-15,2012-03-31,0000919574-12-003411
GAP,GAP INC DEL,364760108,11928000.0,456300,0.3273738377034868,2012-05-15,2012-03-31,0000919574-12-003411
N/A,LE GAGA HLDGS LTD,521168104,11681000.0,2601639,0.32059471816016344,2012-05-15,2012-03-31,0000919574-12-003411
DLTR,DOLLAR TREE INC,256746108,11319000.0,119789,0.31065932838411864,2012-05-15,2012-03-31,0000919574-12-003411
LSCC,LATTICE SEMICONDUCTOR CORP,518415104,11082000.0,1723470,0.3041546671219015,2012-05-15,2012-03-31,0000919574-12-003411
CMI,CUMMINS INC,231021106,11056000.0,92100,0.30344107559102534,2012-05-15,2012-03-31,0000919574-12-003411
N/A,SODASTREAM INTERNATIONAL LTD,M9068E105,11040000.0,327800,0.3030019423412554,2012-05-15,2012-03-31,0000919574-12-003411
AKX,ANSYS INC,03662Q105,11035000.0,169715,0.3028647132007023,2012-05-15,2012-03-31,0000919574-12-003411
N/A,ALTERA CORP,021441100,10540000.0,264700,0.28927902828594493,2012-05-15,2012-03-31,0000919574-12-003411
