ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
LMT,LOCKHEED MARTIN CORP,539830109,210752000.0,970535,27.609986925501563,2016-02-10,2015-12-31,0000924171-16-000021
NOC,NORTHROP GRUMMAN CORP,666807102,53586000.0,283810,7.020141015933071,2016-02-10,2015-12-31,0000924171-16-000021
GM,GENERAL MTRS CO,37045V100,49204000.0,1446760,6.4460683489712025,2016-02-10,2015-12-31,0000924171-16-000021
META,FACEBOOK INC,30303M102,45788000.0,437495,5.998548442457796,2016-02-10,2015-12-31,0000924171-16-000021
HD,HOME DEPOT INC,437076102,37351000.0,282430,4.893242397008849,2016-02-10,2015-12-31,0000924171-16-000021
AMZN,AMAZON COM INC,023135106,34085000.0,50430,4.465373540254521,2016-02-10,2015-12-31,0000924171-16-000021
TMO,THERMO FISHER SCIENTIFIC INC,883556102,33304000.0,234785,4.36305707450892,2016-02-10,2015-12-31,0000924171-16-000021
LEN,LENNAR CORP,526057104,32607000.0,666670,4.2717451966284035,2016-02-10,2015-12-31,0000924171-16-000021
JPM,JPMORGAN CHASE & CO,46625H100,32428000.0,491110,4.248294943915904,2016-02-10,2015-12-31,0000924171-16-000021
MA,MASTERCARD INC,57636Q104,32277000.0,331525,4.228512887158431,2016-02-10,2015-12-31,0000924171-16-000021
AAPL,APPLE INC,037833100,31990000.0,303910,4.190913878619396,2016-02-10,2015-12-31,0000924171-16-000021
MGA,MAGNA INTL INC,559222401,27346000.0,674200,3.582517378078337,2016-02-10,2015-12-31,0000924171-16-000021
AAL,AMERICAN AIRLS GROUP INC,02376R102,25233000.0,595820,3.305699590472123,2016-02-10,2015-12-31,0000924171-16-000021
DAL,DELTA AIR LINES INC DEL,247361702,25175000.0,496650,3.2981011845652795,2016-02-10,2015-12-31,0000924171-16-000021
LUV,SOUTHWEST AIRLS CO,844741108,23560000.0,547140,3.086524882159205,2016-02-10,2015-12-31,0000924171-16-000021
HCA,HCA HOLDINGS INC,40412C101,22468000.0,332220,2.9434652399131163,2016-02-10,2015-12-31,0000924171-16-000021
N/A,2U INC,90214J101,17365000.0,620639,2.2749365271092783,2016-02-10,2015-12-31,0000924171-16-000021
XPO,XPO LOGISTICS INC,983793100,16888000.0,619750,2.2124461888754094,2016-02-10,2015-12-31,0000924171-16-000021
TRUE,TRUECAR INC,89785L107,7344000.0,769835,0.9621153962044653,2016-02-10,2015-12-31,0000924171-16-000021
FCX,FREEPORT-MCMORAN INC,35671D857,2906000.0,429275,0.3807063373325403,2016-02-10,2015-12-31,0000924171-16-000021
STRS,STRATUS PPTYS INC,863167201,1661000.0,81402,0.21760262433219182,2016-02-10,2015-12-31,0000924171-16-000021
