ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
BA,BOEING CO,097023105,135468000.0,403768,18.01155937174668,2018-07-27,2018-06-30,0000924171-18-000014
AMZN,AMAZON COM INC,023135106,102013000.0,60015,13.563448240100943,2018-07-27,2018-06-30,0000924171-18-000014
XPO,XPO LOGISTICS INC,983793100,80812000.0,806672,10.74460489524901,2018-07-27,2018-06-30,0000924171-18-000014
LMT,LOCKHEED MARTIN CORP,539830109,74888000.0,253489,9.956961483386229,2018-07-27,2018-06-30,0000924171-18-000014
RTN1USD,RAYTHEON CO,755111507,59269000.0,306807,7.880289901704122,2018-07-27,2018-06-30,0000924171-18-000014
META,FACEBOOK INC,30303M102,54447000.0,280190,7.239166246740866,2018-07-27,2018-06-30,0000924171-18-000014
MSFT,MICROSOFT CORP,594918104,50032000.0,507377,6.652156512882969,2018-07-27,2018-06-30,0000924171-18-000014
MA,MASTERCARD INCORPORATED,57636Q104,49617000.0,252479,6.5969789274806985,2018-07-27,2018-06-30,0000924171-18-000014
SCCO,SOUTHERN COPPER CORP,84265V105,37423000.0,798450,4.975688622913722,2018-07-27,2018-06-30,0000924171-18-000014
ISRG,INTUITIVE SURGICAL INC,46120E602,34422000.0,71940,4.576681553534889,2018-07-27,2018-06-30,0000924171-18-000014
NOC,NORTHROP GRUMMAN CORP,666807102,30861000.0,100297,4.103217983372268,2018-07-27,2018-06-30,0000924171-18-000014
MU,MICRON TECHNOLOGY INC,595112103,18039000.0,344000,2.398430031497759,2018-07-27,2018-06-30,0000924171-18-000014
N/A,2U INC,90214J101,15705000.0,187950,2.0881059728739015,2018-07-27,2018-06-30,0000924171-18-000014
LNG,CHENIERE ENERGY INC,16411R208,6198000.0,1850000,0.8240739140319925,2018-07-27,2018-06-30,0000924171-18-000014
STRS,STRATUS PPTYS INC,863167201,2487000.0,81402,0.33066663830228543,2018-07-27,2018-06-30,0000924171-18-000014
HD,HOME DEPOT INC,437076102,228000.0,1170,0.030314432461970676,2018-07-27,2018-06-30,0000924171-18-000014
UTXZ,UNITED TECHNOLOGIES CORP,913017109,208000.0,1660,0.02765527171969255,2018-07-27,2018-06-30,0000924171-18-000014
