ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
AAPL,Apple,037833100,27833000.0,255369,25.999514254754697,2016-04-20,2016-03-31,0001172779-16-000009
TJX,TJX,872540109,13879000.0,177144,12.964727422187346,2016-04-20,2016-03-31,0001172779-16-000009
BRK/B,Berkshire Hathaway B,084670702,10215000.0,72000,9.542091693756305,2016-04-20,2016-03-31,0001172779-16-000009
N/A,Visa,92826c839,7971000.0,104228,7.445914135186637,2016-04-20,2016-03-31,0001172779-16-000009
META,Facebook,30303M102,7378000.0,64665,6.891977730448754,2016-04-20,2016-03-31,0001172779-16-000009
AMZN,Amazon,023135106,5823000.0,9809,5.439412621903374,2016-04-20,2016-03-31,0001172779-16-000009
GOOG,Google Cl C,02079K107,4836000.0,6492,4.5174307813025445,2016-04-20,2016-03-31,0001172779-16-000009
NVO,Novo Nordisk ADR,670100205,4543000.0,83832,4.243732018084669,2016-04-20,2016-03-31,0001172779-16-000009
MA,Mastercard,57636Q104,3989000.0,42215,3.726226506744386,2016-04-20,2016-03-31,0001172779-16-000009
FDS,Factset Research,303075105,3909000.0,25798,3.651496469005717,2016-04-20,2016-03-31,0001172779-16-000009
N/A,Priceline.com,741503403,3360000.0,2607,3.1386615850241,2016-04-20,2016-03-31,0001172779-16-000009
N/A,AIA Group Ltd.,y002a1105,2543000.0,448833,2.3754810746179427,2016-04-20,2016-03-31,0001172779-16-000009
MCO,Moody's Corp,615369105,2493000.0,25814,2.3287748010312743,2016-04-20,2016-03-31,0001172779-16-000009
EXPE,Expedia,30212P303,2247000.0,20836,2.0989799349848672,2016-04-20,2016-03-31,0001172779-16-000009
PKWUSD,PS Buyback Achievers,73935X286,656000.0,14475,0.6127863094570863,2016-04-20,2016-03-31,0001172779-16-000009
INTC,Intel Corp,458140100,431000.0,13330,0.4026080783170795,2016-04-20,2016-03-31,0001172779-16-000009
UNP,Union Pacific,907818108,424000.0,5328,0.39606920001494605,2016-04-20,2016-03-31,0001172779-16-000009
MANH,Manhattan Associates,562750109,414000.0,7280,0.38672794529761234,2016-04-20,2016-03-31,0001172779-16-000009
GILD,Gilead Sciences,375558103,400000.0,4350,0.3736501886933453,2016-04-20,2016-03-31,0001172779-16-000009
KO,Coca Cola,191216100,395000.0,8509,0.36897956133467846,2016-04-20,2016-03-31,0001172779-16-000009
GE,General Electric,369604103,387000.0,12158,0.36150655756081157,2016-04-20,2016-03-31,0001172779-16-000009
N/A,NASDAQ 100,73935a104,375000.0,3438,0.3502970519000112,2016-04-20,2016-03-31,0001172779-16-000009
XOM,Exxon Mobil,30231G102,358000.0,4284,0.33441691888054403,2016-04-20,2016-03-31,0001172779-16-000009
ALL,Allstate,020002101,352000.0,5228,0.32881216605014385,2016-04-20,2016-03-31,0001172779-16-000009
TSLA,Tesla Motors,88160R101,310000.0,1350,0.2895788962373426,2016-04-20,2016-03-31,0001172779-16-000009
ABT,Abbott Laboratories,002824100,305000.0,7284,0.28490826887867576,2016-04-20,2016-03-31,0001172779-16-000009
XLY,Consumer Discretion Select Sec,81369Y407,292000.0,3697,0.27276463774614207,2016-04-20,2016-03-31,0001172779-16-000009
N/A,Health Care Select Sector Fund,81369y209,261000.0,3855,0.2438067481224078,2016-04-20,2016-03-31,0001172779-16-000009
N/A,Bemis Co.,081437105,259000.0,5000,0.2419384971789411,2016-04-20,2016-03-31,0001172779-16-000009
MDT,Medtronic plc,G5960L103,210000.0,2800,0.19616634906400626,2016-04-20,2016-03-31,0001172779-16-000009
IJH,S&P MidCap 400,464287507,204000.0,1418,0.19056159623360608,2016-04-20,2016-03-31,0001172779-16-000009
