ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
MSFT,Microsoft Corp,594918104,45520000.0,339804,4.890653286847774,2019-08-09,2019-06-30,0000869367-19-000003
BA,Boeing Co,097023105,35856000.0,98503,3.852356420325435,2019-08-09,2019-06-30,0000869367-19-000003
HD,Home Depot Inc,437076102,34491000.0,165846,3.7057012855155227,2019-08-09,2019-06-30,0000869367-19-000003
ADP,Automatic Data Processing,053015103,33957000.0,205388,3.6483285075019745,2019-08-09,2019-06-30,0000869367-19-000003
TXN,Texas Instruments Inc,882508104,32419000.0,282495,3.4830863116502195,2019-08-09,2019-06-30,0000869367-19-000003
MCD,McDonalds Corp,580135101,32060000.0,154385,3.444515473996917,2019-08-09,2019-06-30,0000869367-19-000003
N/A,JP Morgan Chase & Co,46625h100,31752000.0,284006,3.411424058962885,2019-08-09,2019-06-30,0000869367-19-000003
MCX,McCormick & Co Inc N-Vt Non Vo,579780206,31591000.0,203797,3.3941262738314597,2019-08-09,2019-06-30,0000869367-19-000003
DIS,Walt Disney Company,254687106,31067000.0,222479,3.3378278924099254,2019-08-09,2019-06-30,0000869367-19-000003
JNJ,Johnson & Johnson,478160104,30149000.0,216460,3.239198285263039,2019-08-09,2019-06-30,0000869367-19-000003
AAPL,Apple Inc,037833100,30055000.0,151855,3.229098957298107,2019-08-09,2019-06-30,0000869367-19-000003
HON,Honeywell International,438516106,29009000.0,166154,3.116717073773442,2019-08-09,2019-06-30,0000869367-19-000003
SYK,Stryker Corp,863667101,28162000.0,136986,3.0257156824298552,2019-08-09,2019-06-30,0000869367-19-000003
PEP,Pepsico Incorporated,713448108,27768000.0,211760,2.9833844567045036,2019-08-09,2019-06-30,0000869367-19-000003
RPM,RPM International Inc Delaware,749685103,27346000.0,447486,2.938044920521512,2019-08-09,2019-06-30,0000869367-19-000003
MDT,Medtronic PLC,G5960L103,25725000.0,264149,2.7638852329560413,2019-08-09,2019-06-30,0000869367-19-000003
AXP,American Express Company,025816109,24747000.0,200481,2.658809246257071,2019-08-09,2019-06-30,0000869367-19-000003
AFL,AFLAC Inc,001055102,22340000.0,407593,2.4002019865592987,2019-08-09,2019-06-30,0000869367-19-000003
NDSN,Nordson Corp,655663102,22315000.0,157916,2.3975159950792637,2019-08-09,2019-06-30,0000869367-19-000003
GOOGL,Alphabet Inc.,02079K305,22092000.0,20403,2.3735569510773513,2019-08-09,2019-06-30,0000869367-19-000003
DEO,Diageo Plc New Adr,25243Q205,21677000.0,125796,2.3289694925087696,2019-08-09,2019-06-30,0000869367-19-000003
N/A,3M Company,88579y101,21643000.0,124858,2.325316544095922,2019-08-09,2019-06-30,0000869367-19-000003
VFC,V F Corporation,918204108,20707000.0,237059,2.2247530230834105,2019-08-09,2019-06-30,0000869367-19-000003
CHD,Church & Dwight Co Inc,171340102,19863000.0,271872,2.1340739507174282,2019-08-09,2019-06-30,0000869367-19-000003
FDX,Fedex Corporation,31428X106,19375000.0,118006,2.0816433970271446,2019-08-09,2019-06-30,0000869367-19-000003
DFSEUR,Discover Financial Svcs,254709108,19077000.0,245872,2.049626378585127,2019-08-09,2019-06-30,0000869367-19-000003
SJIEUR,South Jersey Inds Inc,838518108,19012000.0,563660,2.042642800737036,2019-08-09,2019-06-30,0000869367-19-000003
N/A,Exponent Inc,30214u102,18902000.0,322895,2.030824438224882,2019-08-09,2019-06-30,0000869367-19-000003
CL,Colgate-Palmolive Co,194162103,17910000.0,249888,1.924244296297092,2019-08-09,2019-06-30,0000869367-19-000003
N/A,Exxon Mobil Corporation,30231g102,16839000.0,219747,1.8091764212923918,2019-08-09,2019-06-30,0000869367-19-000003
N/A,Verizon Communications,92343v104,15181000.0,265723,1.6310414663364687,2019-08-09,2019-06-30,0000869367-19-000003
BAC,Bank Of America Corp,060505104,15109000.0,520988,1.6233058108739677,2019-08-09,2019-06-30,0000869367-19-000003
T,AT&T Inc New,00206R102,13314000.0,397323,1.430451622607453,2019-08-09,2019-06-30,0000869367-19-000003
CB,Chubb Limited,H1467J104,11459000.0,77797,1.2311510547888542,2019-08-09,2019-06-30,0000869367-19-000003
UGI,U G I Corporation New,902681105,9250000.0,173195,0.9938168476129593,2019-08-09,2019-06-30,0000869367-19-000003
KMB,Kimberly-Clark Corp,494368103,8886000.0,66669,0.9547088116636494,2019-08-09,2019-06-30,0000869367-19-000003
TTE,Total SA Adr,89151E109,6139000.0,110035,0.6595720678374009,2019-08-09,2019-06-30,0000869367-19-000003
JCI,Johnson Controls Inc,G51502105,5422000.0,131245,0.5825378321899963,2019-08-09,2019-06-30,0000869367-19-000003
STZ,Constellation Brand Class A,21036P108,5390000.0,27369,0.5790997630955514,2019-08-09,2019-06-30,0000869367-19-000003
SCHW,The Charles Schwab Corp,808513105,5083000.0,126467,0.5461157877207213,2019-08-09,2019-06-30,0000869367-19-000003
APU,Amerigas Partners Limited Part,030975106,2786000.0,79960,0.29932689053510325,2019-08-09,2019-06-30,0000869367-19-000003
PPL,PPL Corp.,69351T106,2635000.0,84979,0.2831035019956917,2019-08-09,2019-06-30,0000869367-19-000003
ARTNA,Artesian Res Corp Cl A Class A,043113208,2589000.0,69645,0.2781612776724272,2019-08-09,2019-06-30,0000869367-19-000003
N/A,Schlumberger Ltd F,806854108,2454000.0,61753,0.2636569236802381,2019-08-09,2019-06-30,0000869367-19-000003
PG,Procter & Gamble,742718109,2382000.0,21728,0.25592126821773725,2019-08-09,2019-06-30,0000869367-19-000003
