ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
N/A,Vanguard Inst Index Fund - Sta,vangcasc3,38844000.0,658784,4.618051344970005,2015-02-12,2014-12-31,0001036248-15-000002
AAPL,Apple,037833100,30507000.0,276385,3.6268894135773846,2015-02-12,2014-12-31,0001036248-15-000002
N/A,Google Class C,38259P706,21242000.0,40354,2.5254002334943064,2015-02-12,2014-12-31,0001036248-15-000002
IVE,iShares Tr S&P 500 Value,464287408,17803000.0,189860,2.116547422883869,2015-02-12,2014-12-31,0001036248-15-000002
AMGN,Amgen,031162100,13460000.0,84497,1.6002206544973812,2015-02-12,2014-12-31,0001036248-15-000002
JNJ,Johnson & Johnson,478160104,13319000.0,127373,1.5834575703752316,2015-02-12,2014-12-31,0001036248-15-000002
IWS,iShares Tr Russell Mcp Vl,464287473,13255000.0,179705,1.5758487946034758,2015-02-12,2014-12-31,0001036248-15-000002
BIIB,Biogen Idec Inc Com,09062X103,13158000.0,38763,1.5643167438244086,2015-02-12,2014-12-31,0001036248-15-000002
QCOM,Qualcomm,747525103,13013000.0,175073,1.5470781112165244,2015-02-12,2014-12-31,0001036248-15-000002
MSFT,Microsoft,594918104,12981000.0,279455,1.5432737233306464,2015-02-12,2014-12-31,0001036248-15-000002
CVS,CVS Health Corporation,126650100,12968000.0,134645,1.5417281907520086,2015-02-12,2014-12-31,0001036248-15-000002
HSY,Hershey Co Com,427866108,12879000.0,123922,1.5311472369444106,2015-02-12,2014-12-31,0001036248-15-000002
ABT,Abbott Labs,002824100,12877000.0,286034,1.5309094627015434,2015-02-12,2014-12-31,0001036248-15-000002
TMO,Thermo Fisher Scientific,883556102,12794000.0,102113,1.5210418316225476,2015-02-12,2014-12-31,0001036248-15-000002
AMZN,Amazon Com Inc,023135106,12631000.0,40700,1.501663230828857,2015-02-12,2014-12-31,0001036248-15-000002
SBUX,Starbucks,855244109,12631000.0,153944,1.501663230828857,2015-02-12,2014-12-31,0001036248-15-000002
COST,Costco,22160K105,12480000.0,88039,1.483711275492371,2015-02-12,2014-12-31,0001036248-15-000002
SLB,Schlumberger,806857108,12461000.0,145901,1.4814524201851311,2015-02-12,2014-12-31,0001036248-15-000002
