ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
V,VISA INC,92826C839,54873000.0,308885,9.770207038010383,2022-11-01,2022-09-30,0001140361-22-039338
CI,CIGNA CORP NEW,125523100,52816000.0,190348,9.403955586892577,2022-11-01,2022-09-30,0001140361-22-039338
N/A,WILLIS TOWERS WATSON,G96629103,45111000.0,224502,8.032070593765358,2022-11-01,2022-09-30,0001140361-22-039338
FCNCA,FIRST CTZNS BANCSHARES CL A,31946M103,44599000.0,55929,7.940908346331075,2022-11-01,2022-09-30,0001140361-22-039338
DHR,DANAHER CORP,235851102,42396000.0,164142,7.548661410593338,2022-11-01,2022-09-30,0001140361-22-039338
FI,FISERV INC,337738108,37707000.0,402984,6.713779031258681,2022-11-01,2022-09-30,0001140361-22-039338
TPL,TEXAS PACIFIC LAND CORP,88262P102,27468000.0,15456,4.8907121338375745,2022-11-01,2022-09-30,0001140361-22-039338
GPN,GLOBAL PAYMENTS INC,37940X102,27248000.0,252183,4.851540855643157,2022-11-01,2022-09-30,0001140361-22-039338
GOOG,ALPHABET INC CLASS C,02079K107,21838000.0,227121,3.8882835145895203,2022-11-01,2022-09-30,0001140361-22-039338
GOOGL,ALPHABET INC CLASS A,02079K305,20242000.0,211627,3.6041136964154723,2022-11-01,2022-09-30,0001140361-22-039338
FNV,FRANCO NEV CORP COM,351858105,18837000.0,157661,3.3539516697647582,2022-11-01,2022-09-30,0001140361-22-039338
BKNG,BOOKING HOLDINGS INC,09857L108,18350000.0,11167,3.2672407039434797,2022-11-01,2022-09-30,0001140361-22-039338
PYPL,PAYPAL HOLDINGS INC,70450Y103,17827000.0,207120,3.174119892599477,2022-11-01,2022-09-30,0001140361-22-039338
CNC,CENTENE CORP,15135B101,17506000.0,224986,3.1169654366885315,2022-11-01,2022-09-30,0001140361-22-039338
META,META PLATFORMS INC,30303M102,16514000.0,121714,2.9403385822846113,2022-11-01,2022-09-30,0001140361-22-039338
