ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
IWM,ISHARES TR,464287655,49952000000.0,280000,11.222060785031813,2023-05-15,2023-03-31,0000919574-23-003172
SPY,SPDR S&P 500 ETF TR,78462F103,40939000000.0,100000,9.197228268706306,2023-05-15,2023-03-31,0000919574-23-003172
BLKCHF,BLACKROCK INC,09247X101,40080288000.0,59900,9.004312704547988,2023-05-15,2023-03-31,0000919574-23-003172
NEWREUR,NEW RELIC INC,64829B100,37545918000.0,498684,8.434949031586726,2023-05-15,2023-03-31,0000919574-23-003172
ZUOUSD,ZUORA INC,98983V106,29460036000.0,2981785,6.618399958384559,2023-05-15,2023-03-31,0000919574-23-003172
PBPB,POTBELLY CORP,73754Y100,19371490000.0,2325509,4.351938626614268,2023-05-15,2023-03-31,0000919574-23-003172
QQQ,INVESCO QQQ TR,46090E103,19255800000.0,60000,4.3259480714368905,2023-05-15,2023-03-31,0000919574-23-003172
ARAY,ACCURAY INC,004397105,18131072000.0,6104738,4.073270181009535,2023-05-15,2023-03-31,0000919574-23-003172
RRGB,RED ROBIN GOURMET BURGERS IN,75689M101,16522258000.0,1153789,3.7118390371151935,2023-05-15,2023-03-31,0000919574-23-003172
EZPW,EZCORP INC,302301106,15439227000.0,1795259,3.4685286648763682,2023-05-15,2023-03-31,0000919574-23-003172
KTOS,KRATOS DEFENSE & SEC SOLUTIO,50077B207,13165215000.0,976648,2.9576562095213923,2023-05-15,2023-03-31,0000919574-23-003172
ALLY,ALLY FINL INC,02005N100,12808725000.0,502500,2.8775682761202073,2023-05-15,2023-03-31,0000919574-23-003172
KRMD,KORU MEDICAL SYSTEMS INC,759910102,12532269000.0,2969732,2.8154605319580766,2023-05-15,2023-03-31,0000919574-23-003172
CMTL,COMTECH TELECOMMUNICATIONS C,205826209,11312858000.0,906479,2.5415114535640897,2023-05-15,2023-03-31,0000919574-23-003172
VTE1,ASURE SOFTWARE INC,04649U102,10873449000.0,749893,2.442795195806842,2023-05-15,2023-03-31,0000919574-23-003172
APYX,APYX MEDICAL CORPORATION,03837C106,9941846000.0,3452030,2.233504166548394,2023-05-15,2023-03-31,0000919574-23-003172
BCOVUSD,BRIGHTCOVE INC,10921T101,9139989000.0,2053930,2.0533614696613176,2023-05-15,2023-03-31,0000919574-23-003172
EVBGEUR,EVERBRIDGE INC,29978A104,8232669000.0,237458,1.8495257835731718,2023-05-15,2023-03-31,0000919574-23-003172
LYTS,LSI INDS INC OHIO,50216C108,7998063000.0,574161,1.7968199301031769,2023-05-15,2023-03-31,0000919574-23-003172
DHX,DHI GROUP INC,23331S100,7789480000.0,2007598,1.7499603227856664,2023-05-15,2023-03-31,0000919574-23-003172
EDA,EDAP TMS S A,268311107,7058287000.0,637605,1.5856927801129053,2023-05-15,2023-03-31,0000919574-23-003172
KOPN,KOPIN CORP,500600101,6957432000.0,6382965,1.5630350098439594,2023-05-15,2023-03-31,0000919574-23-003172
CTLP,CANTALOUPE INC,138103106,6467893000.0,1134718,1.4530567023759162,2023-05-15,2023-03-31,0000919574-23-003172
ARLO,ARLO TECHNOLOGIES INC,04206A101,6394470000.0,1055193,1.4365617198122673,2023-05-15,2023-03-31,0000919574-23-003172
HBIO,HARVARD BIOSCIENCE INC,416906105,5719430000.0,1361769,1.2849093352765555,2023-05-15,2023-03-31,0000919574-23-003172
STIM,NEURONETICS INC,64131A105,5016113000.0,1723750,1.1269043279666136,2023-05-15,2023-03-31,0000919574-23-003172
MTCH,MATCH GROUP INC NEW,57667L107,3684519000.0,95976,0.8277525660955443,2023-05-15,2023-03-31,0000919574-23-003172
FARO,FARO TECHNOLOGIES INC,311642102,3139498000.0,127570,0.7053098452611668,2023-05-15,2023-03-31,0000919574-23-003172
EGHT,8X8 INC NEW,282914100,2983310000.0,715422,0.670221135501947,2023-05-15,2023-03-31,0000919574-23-003172
LPTH,LIGHTPATH TECHNOLOGIES INC,532257805,2573250000.0,1825000,0.5780983327010553,2023-05-15,2023-03-31,0000919574-23-003172
CVRX,CVRX INC,126638105,2300008000.0,246782,0.5167126357715297,2023-05-15,2023-03-31,0000919574-23-003172
N/A,NERDY INC,64081V117,1427085000.0,2195516,0.3206044726018402,2023-05-15,2023-03-31,0000919574-23-003172
SKILW,SKILLSOFT CORP,83066P119,683312000.0,2733249,0.15351074629928046,2023-05-15,2023-03-31,0000919574-23-003172
VLDXW,VELO3D INC,92259N112,127398000.0,329961,0.028620838002311876,2023-05-15,2023-03-31,0000919574-23-003172
PRTS,CARPARTS COM INC,14427M107,83304000.0,15600,0.018714817257292803,2023-05-15,2023-03-31,0000919574-23-003172
BARK/WS,BARK INC,68622E112,16274000.0,67808,0.003656066167833274,2023-05-15,2023-03-31,0000919574-23-003172
