ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
SYK,Stryker Corp,863667101,3761323000.0,23365861,74.69027346485053,2018-04-30,2018-03-31,0001162170-18-000004
IVV,S&P 500 Index Ishares,464287200,346789000.0,1306814,6.886344311456913,2018-04-30,2018-03-31,0001162170-18-000004
IJH,Ishares Tr S&P Midcap 400,464287507,70033000.0,373372,1.3906766107467712,2018-04-30,2018-03-31,0001162170-18-000004
IJR,Ishares Tr S & P Smallcap 600 Index,464287804,55139000.0,715995,1.0949197898128913,2018-04-30,2018-03-31,0001162170-18-000004
AAPL,Apple Inc,037833100,21631000.0,128927,0.42953644377741074,2018-04-30,2018-03-31,0001162170-18-000004
IVW,Ishares S&P 500 Growth Index Fund,464287309,18248000.0,117675,0.36235869936897,2018-04-30,2018-03-31,0001162170-18-000004
EFA,Ishares MSCI EAFE ETF,464287465,18012000.0,258489,0.35767234179273827,2018-04-30,2018-03-31,0001162170-18-000004
GOOG,Alphabet Inc. Cl C,02079K107,15066000.0,14602,0.2991723018792691,2018-04-30,2018-03-31,0001162170-18-000004
IVE,Ishares S&P 500 Value ETF,464287408,14673000.0,134199,0.2913683250680018,2018-04-30,2018-03-31,0001162170-18-000004
V,Visa Inc,92826C839,13034000.0,108962,0.2588219688500195,2018-04-30,2018-03-31,0001162170-18-000004
XLE,Energy Select Sector SPDR Fund,81369Y506,12984000.0,192619,0.2578290964821738,2018-04-30,2018-03-31,0001162170-18-000004
CB,Chubb Limited,H1467J104,12502000.0,91409,0.24825780685614113,2018-04-30,2018-03-31,0001162170-18-000004
EEM,Ishares MSCI Emerging Index Fund MFC,464287234,12410000.0,257048,0.24643092169930503,2018-04-30,2018-03-31,0001162170-18-000004
PEP,Pepsico Inc,713448108,12278000.0,112483,0.24380973864819236,2018-04-30,2018-03-31,0001162170-18-000004
HON,Honeywell International Inc,438516106,12157000.0,84123,0.24140698751800574,2018-04-30,2018-03-31,0001162170-18-000004
SHW,Sherwin-Williams Company,824348106,11097000.0,28299,0.2203580933196767,2018-04-30,2018-03-31,0001162170-18-000004
ROP,"Roper Technologies, Inc.",776696106,10877000.0,38751,0.21598945490115556,2018-04-30,2018-03-31,0001162170-18-000004
EFV,Ishares MSCI EAFE Value ETF,464288877,10519000.0,192825,0.2088804887473803,2018-04-30,2018-03-31,0001162170-18-000004
PYPL,Paypal Hldgs Inc,70450Y103,10426000.0,137423,0.20703374614318729,2018-04-30,2018-03-31,0001162170-18-000004
VWO,Vanguard MSCI Emerging Markets ETF,922042858,10064000.0,214219,0.19984535019998434,2018-04-30,2018-03-31,0001162170-18-000004
C,Citigroup Inc,172967424,9938000.0,147235,0.19734331183301318,2018-04-30,2018-03-31,0001162170-18-000004
MMM,3M Company,88579Y101,9824000.0,44750,0.19507956283432495,2018-04-30,2018-03-31,0001162170-18-000004
CTSH,Cognizant Technology Solutions Corp,192446102,9309000.0,115644,0.18485297744551415,2018-04-30,2018-03-31,0001162170-18-000004
SBUX,Starbucks Corp,855244109,9066000.0,156606,0.180027617737784,2018-04-30,2018-03-31,0001162170-18-000004
CHFCUSD,Chemical Financial Corp,163731102,8892000.0,162621,0.17657242189768094,2018-04-30,2018-03-31,0001162170-18-000004
EW,Edwards Lifesciences Corp,28176E108,8784000.0,62957,0.1744278175831342,2018-04-30,2018-03-31,0001162170-18-000004
CRM,Salesforce.com Inc.,79466L302,8716000.0,74948,0.17307751116286402,2018-04-30,2018-03-31,0001162170-18-000004
USB,US Bancorp,902973304,8506000.0,168443,0.16890744721791204,2018-04-30,2018-03-31,0001162170-18-000004
SCS,Steelcase Inc,858155203,8422000.0,619239,0.16723942163993125,2018-04-30,2018-03-31,0001162170-18-000004
DHR,Danaher Corp,235851102,8316000.0,84937,0.16513453222009836,2018-04-30,2018-03-31,0001162170-18-000004
CELG,Celgene Corporation,151020104,8269000.0,92686,0.1642012321943234,2018-04-30,2018-03-31,0001162170-18-000004
MDLZ,Mondelez International Inc,609207105,8027000.0,192365,0.15939572993395015,2018-04-30,2018-03-31,0001162170-18-000004
DG,Dollar General Corp,256677105,7654000.0,81812,0.15198890206982119,2018-04-30,2018-03-31,0001162170-18-000004
PFE,Pfizer Inc,717081103,7507000.0,211518,0.1490698573083548,2018-04-30,2018-03-31,0001162170-18-000004
N/A,Canadian Pacific Railway LTD,13645T100,7488000.0,42423,0.14869256580857343,2018-04-30,2018-03-31,0001162170-18-000004
AMT,American Tower Corp,03027X100,7435000.0,51156,0.14764012109865696,2018-04-30,2018-03-31,0001162170-18-000004
JNJ,Johnson & Johnson,478160104,7366000.0,57480,0.14626995723102987,2018-04-30,2018-03-31,0001162170-18-000004
IWM,Ishares Russell 2000 ETF,464287655,7315000.0,48182,0.14525722741582725,2018-04-30,2018-03-31,0001162170-18-000004
SYF,Synchrony Finl,87165B103,7266000.0,216702,0.14428421249533846,2018-04-30,2018-03-31,0001162170-18-000004
N/A,Monsanto Co,61166W101,7140000.0,61185,0.14178217412836727,2018-04-30,2018-03-31,0001162170-18-000004
GWPH,GW Pharmaceuticals Plc ADR,36197T103,7092000.0,62944,0.1408290166552354,2018-04-30,2018-03-31,0001162170-18-000004
