ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
SYK,Stryker Corp,863667101,2704223000.0,28737760,80.72133972045974,2015-10-30,2015-09-30,0001162170-15-000006
CELG,Celgene Corporation,151020104,28019000.0,259025,0.8363700839862546,2015-10-30,2015-09-30,0001162170-15-000006
WFC,Wells Fargo & Co,949746101,26585000.0,517714,0.7935650338261386,2015-10-30,2015-09-30,0001162170-15-000006
CHKP,Check Point Software Technologies,M22465104,26534000.0,334482,0.7920426784857162,2015-10-30,2015-09-30,0001162170-15-000006
OMC,Omnicom Group Inc,681919106,23921000.0,362991,0.7140443548675969,2015-10-30,2015-09-30,0001162170-15-000006
BR,Broadridge Financial Solutions,11133T103,23770000.0,429441,0.7095369890557577,2015-10-30,2015-09-30,0001162170-15-000006
KN,Knowles Corp,49926D109,23484000.0,1274240,0.7009998591075057,2015-10-30,2015-09-30,0001162170-15-000006
IACIEUR,IAC/InterActiveCorp,44919P508,22321000.0,341987,0.6662841873249291,2015-10-30,2015-09-30,0001162170-15-000006
N/A,Express Scripts Holding Co,30219G108,20367000.0,251565,0.6079570827134462,2015-10-30,2015-09-30,0001162170-15-000006
BUD,Anheuser Busch Inbev AS ADR,03524A108,19445000.0,182889,0.5804352861669838,2015-10-30,2015-09-30,0001162170-15-000006
AAPL,Apple Inc,037833100,19173000.0,173829,0.5723160576847304,2015-10-30,2015-09-30,0001162170-15-000006
PEP,Pepsico Inc,713448108,18629000.0,197550,0.5560776007202234,2015-10-30,2015-09-30,0001162170-15-000006
SNI,Scripps Networks Interactive Inc,811065101,17881000.0,363499,0.5337497223940262,2015-10-30,2015-09-30,0001162170-15-000006
N/A,Ace Limited,H0023R105,17792000.0,172072,0.5310930630744652,2015-10-30,2015-09-30,0001162170-15-000006
BKU,BankUnited Inc,06652K103,17214000.0,481499,0.5138397025496766,2015-10-30,2015-09-30,0001162170-15-000006
GILD,Gilead Sciences Inc,375558103,16630000.0,169368,0.4964072413966028,2015-10-30,2015-09-30,0001162170-15-000006
N/A,ITC Holdings Corp,465685105,15845000.0,475255,0.4729749091959815,2015-10-30,2015-09-30,0001162170-15-000006
NTAP,Netapp Inc,64110D104,15340000.0,518258,0.4579006063153269,2015-10-30,2015-09-30,0001162170-15-000006
CTRA,Cabot Oil & Gas Corp,127097103,15317000.0,700694,0.4572140539069011,2015-10-30,2015-09-30,0001162170-15-000006
CNK,Cinemark Holdings Inc,17243V102,15309000.0,471180,0.45697525306918774,2015-10-30,2015-09-30,0001162170-15-000006
NSC,Norfolk Southern Corp,655844108,15131000.0,198056,0.45166193443006597,2015-10-30,2015-09-30,0001162170-15-000006
AFL,AFLAC Inc,001055102,15060000.0,259077,0.4495425769953601,2015-10-30,2015-09-30,0001162170-15-000006
EFA,Ishares MSCI EAFE ETF,464287465,14923000.0,260353,0.44545311264951915,2015-10-30,2015-09-30,0001162170-15-000006
IVV,S&P 500 Index Ishares,464287200,13812000.0,71674,0.41228964631207926,2015-10-30,2015-09-30,0001162170-15-000006
DOV,Dover Corporation,260003108,13448000.0,235179,0.40142420819612235,2015-10-30,2015-09-30,0001162170-15-000006
PYPL,Paypal Hldgs Inc,70450Y103,12839000.0,413615,0.38324549442519446,2015-10-30,2015-09-30,0001162170-15-000006
SU,Suncor Energy Inc New ADR,867224107,12804000.0,479188,0.38220074076019855,2015-10-30,2015-09-30,0001162170-15-000006
BEN,Franklin Resources Inc,354613101,10970000.0,294410,0.3274556487144157,2015-10-30,2015-09-30,0001162170-15-000006
EBA,eBay Inc,278642103,10093000.0,412965,0.30127710688009096,2015-10-30,2015-09-30,0001162170-15-000006
N/A,Plum Creek Timber Co Inc,729251108,7238000.0,183206,0.2160550579211432,2015-10-30,2015-09-30,0001162170-15-000006
ACWX,iShares MSCI ACWI ex US ETF,464288240,6779000.0,173603,0.20235385985734036,2015-10-30,2015-09-30,0001162170-15-000006
CHFCUSD,Chemical Financial Corp,163731102,6440000.0,199081,0.19223467435923766,2015-10-30,2015-09-30,0001162170-15-000006
PFE,Pfizer Inc,717081103,6175000.0,196600,0.1843243966099833,2015-10-30,2015-09-30,0001162170-15-000006
IJH,Ishares Tr S&P Midcap 400,464287507,3477000.0,25454,0.10378881409115984,2015-10-30,2015-09-30,0001162170-15-000006
N/A,Avago Technologies Ltd,Y0486S104,3463000.0,27702,0.10337091262516149,2015-10-30,2015-09-30,0001162170-15-000006
IJR,Ishares Tr S & P Smallcap 600 Index,464287804,2820000.0,26457,0.08417729529395189,2015-10-30,2015-09-30,0001162170-15-000006
BAC,Verizon Communications,92343V104,2605000.0,59875,0.0777595227804059,2015-10-30,2015-09-30,0001162170-15-000006
JNJ,Johnson & Johnson,478160104,2552000.0,27338,0.07617746723055505,2015-10-30,2015-09-30,0001162170-15-000006
ABBV,AbbVie Inc,00287Y109,2491000.0,45788,0.07435661084299083,2015-10-30,2015-09-30,0001162170-15-000006
VWO,Vanguard MSCI Emerging Markets ETF,922042858,2345000.0,70858,0.06999849555472241,2015-10-30,2015-09-30,0001162170-15-000006
N/A,Guggenheim S&P 500 Equal Weight,78355W106,2339000.0,31800,0.06981939492643739,2015-10-30,2015-09-30,0001162170-15-000006
COP,ConocoPhillips,20825C104,2333000.0,48653,0.0696402942981524,2015-10-30,2015-09-30,0001162170-15-000006
N/A,ProNAi Therapeutics Inc,74346L101,1990000.0,97000,0.059401708381193,2015-10-30,2015-09-30,0001162170-15-000006
DIS,Walt Disney Co,254687106,1907000.0,18656,0.05692414968991712,2015-10-30,2015-09-30,0001162170-15-000006
GE,General Electric Co,369604103,1846000.0,73183,0.055103293302352904,2015-10-30,2015-09-30,0001162170-15-000006
MA,Mastercard Inc,57636Q104,1843000.0,20450,0.0550137429882104,2015-10-30,2015-09-30,0001162170-15-000006
IVW,Ishares S&P 500 Growth Index Fund,464287309,1839000.0,17055,0.054894342569353737,2015-10-30,2015-09-30,0001162170-15-000006
SPY,S&P 500 Index Unit Trust,78462F103,1767000.0,9219,0.05274513502993368,2015-10-30,2015-09-30,0001162170-15-000006
SC2,Nuance Communications Inc,67020Y100,1753000.0,107070,0.052327233563935344,2015-10-30,2015-09-30,0001162170-15-000006
