ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
N/A,GOOGLE INC CL A,38259P508,1986440000.0,3097811,1.4969796233328756,2012-05-14,2012-03-31,0000914208-12-000412
AAPL,APPLE INC,037833100,1709368000.0,2851085,1.288178381817357,2012-05-14,2012-03-31,0000914208-12-000412
SPG,SIMON PROPERTY GROUP INC REIT,828806109,1201092000.0,8244727,0.9051419875496517,2012-05-14,2012-03-31,0000914208-12-000412
AMZN,AMAZON.COM INC,023135106,1099927000.0,5431471,0.8289041230309799,2012-05-14,2012-03-31,0000914208-12-000412
XOM,EXXON MOBIL CORPORATION,30231G102,847148000.0,9767647,0.6384100672294148,2012-05-14,2012-03-31,0000914208-12-000412
N/A,TIME WARNER CABLE,88732J207,750045000.0,9203003,0.5652333227193908,2012-05-14,2012-03-31,0000914208-12-000412
CVX,CHEVRON CORP,166764100,711714000.0,6638503,0.5363471112345373,2012-05-14,2012-03-31,0000914208-12-000412
APC,ANADARKO PETROLEUM CORP,032511107,647273000.0,8262353,0.4877844242632752,2012-05-14,2012-03-31,0000914208-12-000412
AVB,AVALONBAY COMMUNITIES INC,053484101,627942000.0,4442464,0.4732165978508752,2012-05-14,2012-03-31,0000914208-12-000412
QCOM,QUALCOMM INC,747525103,607785000.0,8930136,0.4580262984874307,2012-05-14,2012-03-31,0000914208-12-000412
SPY,SPDR TRUST SERIES 1 ETF,78462F103,555510000.0,3945101,0.41863189955782487,2012-05-14,2012-03-31,0000914208-12-000412
KO,COCA-COLA COMPANY,191216100,548755000.0,7414605,0.4135413368649605,2012-05-14,2012-03-31,0000914208-12-000412
PSA,PUBLIC STORAGE,74460D109,531024000.0,3843267,0.400179269195504,2012-05-14,2012-03-31,0000914208-12-000412
SBUX,STARBUCKS CORP,855244109,509108000.0,9109116,0.383663388814036,2012-05-14,2012-03-31,0000914208-12-000412
OXY,OCCIDENTAL PETROLEUM CORP,674599105,499636000.0,5246628,0.3765252970558107,2012-05-14,2012-03-31,0000914208-12-000412
BIDUN,BAIDU INC ADR,056752108,498865000.0,3422277,0.3759442720615548,2012-05-14,2012-03-31,0000914208-12-000412
