ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
N/A,Atlassian Corp. Plc,g06242104,48052000.0,383065,8.784290211362613,2019-11-04,2019-09-30,0000911270-19-000008
N/A,"ServiceNow, Inc.",81762p102,47578000.0,187424,8.697639217435496,2019-11-04,2019-09-30,0000911270-19-000008
N/A,"Facebook, Inc.",30303m102,45672000.0,256467,8.349207161686367,2019-11-04,2019-09-30,0000911270-19-000008
N/A,"Workday, Inc.",98138h101,41092000.0,241773,7.5119465030656905,2019-11-04,2019-09-30,0000911270-19-000008
AMZN,Amazon.Com Inc.,023135106,36515000.0,21035,6.67523426845721,2019-11-04,2019-09-30,0000911270-19-000008
N/A,"Salesforce.com, Inc.",79466l302,33432000.0,225220,6.111637191922811,2019-11-04,2019-09-30,0000911270-19-000008
VEEV,Veeva Systems Inc.,922475108,31317000.0,205099,5.724998263323961,2019-11-04,2019-09-30,0000911270-19-000008
DOCU,"DocuSign, Inc.",256163106,25883000.0,418011,4.731619569231219,2019-11-04,2019-09-30,0000911270-19-000008
N/A,Coupa Software Inc.,22266l106,23170000.0,178821,4.235661454201111,2019-11-04,2019-09-30,0000911270-19-000008
N/A,"Netflix, Inc.",64110l106,23142000.0,86474,4.2305428300872725,2019-11-04,2019-09-30,0000911270-19-000008
N/A,Elastic N.V.,n14506104,20037000.0,243348,3.6629239774634295,2019-11-04,2019-09-30,0000911270-19-000008
XYZ,"Square, Inc.",852234103,19450000.0,313962,3.555615679076893,2019-11-04,2019-09-30,0000911270-19-000008
N/A,Farfetch Limited,30744w107,19135000.0,2214726,3.498031157796213,2019-11-04,2019-09-30,0000911270-19-000008
OKTA,"Okta, Inc.",679295105,18911000.0,192064,3.4570821648855077,2019-11-04,2019-09-30,0000911270-19-000008
N/A,"Zoom Video Communications, Inc",98980l101,17458000.0,229108,3.191462134978118,2019-11-04,2019-09-30,0000911270-19-000008
N/A,"AppFolio, Inc.",03783c100,17223000.0,181027,3.14850225402269,2019-11-04,2019-09-30,0000911270-19-000008
N/A,Twilio Inc.,90138f102,16192000.0,147255,2.960027201831005,2019-11-04,2019-09-30,0000911270-19-000008
N/A,"Slack Technologies, Inc.",83088v102,15877000.0,669069,2.902442680550325,2019-11-04,2019-09-30,0000911270-19-000008
TENB,"Tenable Holdings, Inc.",88025T102,6235000.0,278610,1.1398079053493277,2019-11-04,2019-09-30,0000911270-19-000008
N/A,"Berkshire Hathaway Inc., Class",084670207,3515000.0,16897,0.6425701342907598,2019-11-04,2019-09-30,0000911270-19-000008
N/A,Visa Inc.,92826c839,3440000.0,20000,0.628859533985836,2019-11-04,2019-09-30,0000911270-19-000008
DOMO,"Domo, Inc.",257554105,3159000.0,197667,0.5774904848433884,2019-11-04,2019-09-30,0000911270-19-000008
ABT,Abbott Laboratories,002824100,2092000.0,25000,0.3824343445053398,2019-11-04,2019-09-30,0000911270-19-000008
JNJ,Johnson & Johnson,478160104,2087000.0,16128,0.38152030448501156,2019-11-04,2019-09-30,0000911270-19-000008
INTC,Intel Corp.,458140100,1994000.0,38700,0.3645191601069061,2019-11-04,2019-09-30,0000911270-19-000008
N/A,"Merck & Co., Inc.",58933y105,1942000.0,23068,0.3550131438954923,2019-11-04,2019-09-30,0000911270-19-000008
N/A,Abbvie Inc.,00287y109,1893000.0,25000,0.3460555516962755,2019-11-04,2019-09-30,0000911270-19-000008
AAPL,Apple Inc.,037833100,1810000.0,8080,0.3308824873588265,2019-11-04,2019-09-30,0000911270-19-000008
N/A,"Guidewire Software, Inc.",40171v100,1785000.0,16940,0.32631228725718525,2019-11-04,2019-09-30,0000911270-19-000008
MSFT,Microsoft Corp.,594918104,1707000.0,12280,0.3120532629400646,2019-11-04,2019-09-30,0000911270-19-000008
LLY,Eli Lilly and Co.,532457108,1509000.0,13490,0.2758572781350659,2019-11-04,2019-09-30,0000911270-19-000008
GIS,"General Mills, Inc.",370334104,1470000.0,26672,0.2687277659765055,2019-11-04,2019-09-30,0000911270-19-000008
RDS/A,Royal Dutch Shell Plc,780259206,1420000.0,24135,0.259587365773223,2019-11-04,2019-09-30,0000911270-19-000008
N/A,Target Corp.,87612e106,1405000.0,13140,0.25684524571223827,2019-11-04,2019-09-30,0000911270-19-000008
N/A,Alphabet Inc. Class C,02079k107,1343000.0,1102,0.24551114946016797,2019-11-04,2019-09-30,0000911270-19-000008
N/A,Alphabet Inc. Class A,02079k305,1343000.0,1100,0.24551114946016797,2019-11-04,2019-09-30,0000911270-19-000008
INTU,Intuit Inc.,461202103,1330000.0,5000,0.2431346454073145,2019-11-04,2019-09-30,0000911270-19-000008
SLB,Schlumberger Ltd.,806857108,1231000.0,36014,0.22503665300481518,2019-11-04,2019-09-30,0000911270-19-000008
HAL,Halliburton Co.,406216101,980000.0,51993,0.179151843984337,2019-11-04,2019-09-30,0000911270-19-000008
WFC,Wells Fargo & Co.,949746101,967000.0,19165,0.17677533993148356,2019-11-04,2019-09-30,0000911270-19-000008
SU,Suncor Energy Inc.,867224107,818000.0,25915,0.1495369473257017,2019-11-04,2019-09-30,0000911270-19-000008
N/A,"Eog Resources, Inc.",26875p101,753000.0,10140,0.13765442706143446,2019-11-04,2019-09-30,0000911270-19-000008
N/A,3M Co.,88579y101,658000.0,4000,0.1202876666751977,2019-11-04,2019-09-30,0000911270-19-000008
