ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
SPY,SPDR S&P 500 ETF,78462F103,87982000.0,420000,49.178605165927905,2016-08-12,2016-06-30,0001140361-16-076135
N/A,Yahoo Ord Shs,984332106,63852000.0,1700000,35.6908492311476,2016-08-12,2016-06-30,0001140361-16-076135
ARCPEUR,Vereit Ord Shs,92339V100,9791000.0,965600,5.4727981084721895,2016-08-12,2016-06-30,0001140361-16-076135
BJRI,BJ's restaurants Ord Shs,09180C106,4230000.0,96510,2.364409763950297,2016-08-12,2016-06-30,0001140361-16-076135
GOOG,Alphabet Inc Class C Non-voting,02079K107,3393000.0,4902,1.8965584702324723,2016-08-12,2016-06-30,0001140361-16-076135
GLD,SPDR Gold Shares ETF,78463V107,2988000.0,23625,1.6701788119819119,2016-08-12,2016-06-30,0001140361-16-076135
NAT,North American Tankers Ltd,G65773106,2392000.0,172200,1.337037388976149,2016-08-12,2016-06-30,0001140361-16-076135
N/A,Market Vectors Gold Miners ETF,57061R544,1563000.0,56400,0.8736577922114219,2016-08-12,2016-06-30,0001140361-16-076135
META,Facebook Ord Shs,30303M102,1029000.0,9000,0.5751720205921644,2016-08-12,2016-06-30,0001140361-16-076135
VCIT,Vanguard Scottsdale Bond Fund,92206C870,501000.0,5600,0.28004002168773023,2016-08-12,2016-06-30,0001140361-16-076135
ATRSEUR,Antares Pharmaceuticals Ord Shs,036642106,473000.0,450000,0.264389082351889,2016-08-12,2016-06-30,0001140361-16-076135
WMT,WalMart Stores Ord Shs,931142103,405000.0,5550,0.22637965825056033,2016-08-12,2016-06-30,0001140361-16-076135
SPY,SPDR S&P 500 ETF,78462F103,250000.0,1194,0.13974052978429652,2016-08-12,2016-06-30,0001140361-16-076135
N/A,Forbes Energy Services Ord Shs,345143101,54000.0,293059,0.03018395443340805,2016-08-12,2016-06-30,0001140361-16-076135
