ticker,nameOfIssuer,cusip,value,shares,allocation_percent
APP,APPLOVIN CORP,03831W108,1639899806000.0,3182850,28.121405289822093
HWM,HOWMET AEROSPACE INC,443201108,1366776696000.0,5083600,23.437823011060203
GOOGL,ALPHABET INC,02079K305,539450015000.0,1509500,9.250621562312453
FICO,FAIR ISAAC CORP,303250104,446250330000.0,373500,7.652410436742777
V,VISA INC,92826C839,324768994000.0,946600,5.569218602518573
AMZN,AMAZON COM INC,023135106,233120354000.0,978100,3.997605178167086
MSFT,MICROSOFT CORP,594918104,150476268000.0,403400,2.5804040609343706
PGR,PROGRESSIVE CORP,743315103,108897325000.0,498500,1.8673981179204282
HLT,HILTON WORLDWIDE HLDGS INC,43300A203,106573350000.0,322500,1.8275460229209037
ICE,INTERCONTINENTAL EXCHANGE IN,45866F104,105591447000.0,857700,1.8107081087280579
BKNG,BOOKING HOLDINGS INC,09857L108,102755360000.0,576500,1.762074191172612
LNG,CHENIERE ENERGY INC,16411R208,101555349000.0,424900,1.7414961073410413
TW,TRADEWEB MKTS INC,892672106,100128402000.0,1004700,1.717026469155051
TSM,TAIWAN SEMICONDUCTOR MANUFAC,874039100,85723815000.0,179500,1.470013067740268
INTC,INTEL CORP,458140100,78639616000.0,563200,1.3485314805702089
MCK,MCKESSON CORP,58155Q103,75318208000.0,99680,1.2915751591174471
TOST,TOAST INC,888787108,46175636000.0,1659800,0.7918311653677332
MORN,MORNINGSTAR INC,617700109,44325282000.0,284100,0.7601008397873157
SPGI,S&P GLOBAL INC,78409V104,43861902000.0,107700,0.7521546855555017
SE,SEA LTD,81141R100,39165721000.0,408700,0.6716234185035913
ICLR,ICON PUB LTD CO,G4705A100,32657480000.0,188000,0.560018500803615
IQV,IQVIA HLDGS INC,46266C105,31881300000.0,165000,0.5467083752227757
VSEC,VSE CORP,918284100,27328600000.0,119600,0.46863755565529475
NPWR/WS,NET POWER INC,64107A113,131602000.0,453800,0.002256743470186841
N/A,DPC HOLDINGS PLC,G2R11M108,47343000.0,965,0.0008118494104121184
