ticker,nameOfIssuer,cusip,value,shares,allocation_percent
SMH,VANECK ETF TRUST,92189F676,468305460000.0,714000,8.231014445323448
SNDK,SANDISK CORP,80004C200,353342189000.0,155402,6.210400924646935
GH,GUARDANT HEALTH INC,40131M109,145183581000.0,967697,2.551770702043036
MKSI,MKS INC.,55306N104,142261718000.0,319833,2.5004155532897925
DOCN,DIGITALOCEAN HLDGS INC,25402D102,139353918000.0,887435,2.449307578157255
SEI,SOLARIS ENERGY INFRAS INC,83418M103,136205745000.0,1692838,2.393974767304746
TSEM,TOWER SEMICONDUCTOR LTD,M87915274,134893450000.0,517547,2.3709096527072657
N/A,NEBIUS GROUP N.V.,N97284108,124115217000.0,449416,2.1814696416553723
SNOW,SNOWFLAKE INC,833445109,112084091000.0,440409,1.9700085754113306
HUT,HUT 8 CORP,44812J104,110654033000.0,958500,1.9448736387918637
NTRA,NATERA INC,632307104,105594050000.0,389000,1.8559385382570737
DDOG,DATADOG INC,23804L103,103356411000.0,396975,1.8166094240237716
NVDA,NVIDIA CORPORATION,67066G104,90035898000.0,449977,1.5824858779901232
ONTO,ONTO INNOVATION INC,683344105,87800400000.0,232000,1.5431943943279605
SIMO,SILICON MOTION TECHNOLOGY CO,82706C108,87270794000.0,261815,1.5338859514233443
SNDK,SANDISK CORP,80004C200,79580550000.0,35000,1.3987209472569142
SITM,SITIME CORP,82982T106,76761366000.0,102958,1.3491705016395925
DELL,DELL TECHNOLOGIES INC,24703L202,76368420000.0,177000,1.342264017563511
KLAC,KLA CORP,482480100,69242445000.0,229500,1.2170166989394366
ARWR,ARROWHEAD PHARMACEUTICALS IN,04280A100,67673433000.0,830247,1.1894394837669169
COMP,COMPASS INC,20464U100,66643650000.0,5405000,1.1713398469432323
ORKA,ORUKA THERAPEUTICS INC,687604108,62650506000.0,658301,1.1011556856348061
IONS,IONIS PHARMACEUTICALS INC,462222100,62422083000.0,787263,1.0971408850970459
GKOS,GLAUKOS CORP,377322102,62409828000.0,446550,1.0969254891842428
TSM,TAIWAN SEMICONDUCTOR MANUFAC,874039100,58860503000.0,123250,1.0345419642384783
INTC,INTEL CORP,458140100,56270890000.0,403000,0.9890264965973422
ABVX,ABIVAX SA,00370M103,54636600000.0,410000,0.960301944468807
SN,SHARKNINJA INC,G8068L108,54400894000.0,357266,0.956159136714976
VRT,VERTIV HOLDINGS CO,92537N108,53877560000.0,160915,0.9469609315227304
CRDO,CREDO TECHNOLOGY GROUP HOLDI,G25457105,53642409000.0,197251,0.9428278785409604
TWLO,TWILIO INC,90138F102,53214777000.0,257911,0.935311747575324
RSI,RUSH STREET INTERACTIVE INC,782011100,50989200000.0,1714499,0.8961946370548112
