ticker,nameOfIssuer,cusip,value,shares,allocation_percent
SPCX,SPACE EXPLORATION TECHN CORP,84615Q103,24907141616000.0,145775147,37.37515137468293
TSLA,TESLA INC,88160R101,5267910691000.0,12524752,7.90491990369368
MSCI,MSCI INC,55354G100,1798710150000.0,3211753,2.6991079575443098
ACGL,ARCH CAP GROUP LTD,G0450A105,1540579997000.0,15872450,2.311763087085648
H,HYATT HOTELS CORP,448579102,1410978224000.0,7279087,2.117285295977308
SHOP,SHOPIFY INC,82509L107,1273740242000.0,11155546,1.9113487645725549
SPOT,SPOTIFY TECHNOLOGY S A,L8681T102,1117115631000.0,2433114,1.6763210510204956
GWRE,GUIDEWIRE SOFTWARE INC,40171V100,1106767811000.0,8994456,1.6607933222726277
SCHW,SCHWAB CHARLES CORP,808513105,1075470885000.0,11655694,1.6138297900919287
RRR,RED ROCK RESORTS INC,75700L108,1066406983000.0,16391131,1.6002286826457945
IDXX,IDEXX LABS INC,45168D104,1040655010000.0,1976778,1.5615857944368376
CHH,CHOICE HOTELS INTL INC,169905106,1028637596000.0,9328354,1.543552706806513
IT,GARTNER INC,366651107,985242787000.0,7601009,1.478435336846703
FDS,FACTSET RESH SYS INC,303075105,966532948000.0,4200856,1.4503597320421862
MTN,VAIL RESORTS INC,91879Q109,889971297000.0,6536697,1.3354728718902988
KNSL,KINSALE CAP GROUP INC,49714P108,878599988000.0,2663958,1.318409316314324
VRSK,VERISK ANALYTICS INC,92345Y106,844258676000.0,4702605,1.2668774402687522
BIRK,BIRKENSTOCK HOLDING PLC,M2029K104,634245375000.0,14739609,0.951735741691442
FIGS,FIGS INC,30260D103,613385163000.0,59959449,0.9204333307914638
CSGP,COSTAR GROUP INC,22160N109,612469928000.0,21626763,0.9190599477194201
ONON,ON HLDG AG,H5919C104,599652453000.0,16929770,0.8998263047847177
NVDA,NVIDIA CORPORATION,67066G104,593328078000.0,2965306,0.8903360759732584
MORN,MORNINGSTAR INC,617700109,545936759000.0,3499146,0.8192216241915631
AMZN,AMAZON COM INC,023135106,466317692000.0,1956523,0.6997468676211654
IBKR,INTERACTIVE BROKERS GROUP IN,45841N107,418419907000.0,4807214,0.6278724232354224
VRT,VERTIV HOLDINGS CO,92537N108,328063667000.0,979821,0.49228568270483525
TSM,TAIWAN SEMICONDUCTOR MANUFAC,874039100,318872534000.0,667698,0.4784936550014567
APH,AMPHENOL CORP,032095101,281769763000.0,1598059,0.42281798960698264
WELL,WELLTOWER INC,95040Q104,279640658000.0,1232060,0.41962309784082047
IOT,SAMSARA INC,79589L106,255605217000.0,7881752,0.38355600272480816
ABNB,AIRBNB INC,009066101,251579101000.0,1758065,0.37751449473999116
SITE,SITEONE LANDSCAPE SUPPLY INC,82982L103,232114894000.0,2028799,0.3483069006198436
FPS,FORGENT POWER SOLUTIONS INC,34631F102,227494039000.0,4072575,0.3413729393581259
PWR,QUANTA SVCS INC,74762E102,227380712000.0,315789,0.3412028831611869
EQIX,EQUINIX INC,29444U700,203930052000.0,195637,0.30601329854931036
LOAR,LOAR HOLDINGS INC,53947R105,203405793000.0,2523332,0.30522660613046004
GOOGL,ALPHABET INC,02079K305,195206930000.0,546232,0.2929235586571828
AVGO,BROADCOM INC,11135F101,194365974000.0,514536,0.2916616371455125
GOOG,ALPHABET INC,02079K107,191356108000.0,541579,0.287145093292273
PRI,PRIMERICA INC,74164M108,190826943000.0,671453,0.28635103902935916
MTD,METTLER TOLEDO INTERNATIONAL,592688105,176889145000.0,138464,0.26543626213078814
LVS,LAS VEGAS SANDS CORP,517834107,174795801000.0,3784278,0.26229503259568065
LLY,ELI LILLY & CO,532457108,168567892000.0,140540,0.25294955870664865
TOL,TOLL BROTHERS INC,889478103,166249554000.0,1009102,0.24947070773998378
BXDC,BLACKSTONE DIGITAL INFRASTRU,09264B107,164832605000.0,7620555,0.2473444628186804
NPO,ENPRO INC,29355X107,150576750000.0,399482,0.22595241603888216
HEI/A,HEICO CORP NEW,422806208,145116156000.0,562662,0.21775835947100286
MRNA,MODERNA INC,60770K107,139316702000.0,1989386,0.20905581646216276
NOVT,NOVANTA INC,67000B104,137984147000.0,850494,0.2070562114650122
DDOG,DATADOG INC,23804L103,132355568000.0,508356,0.19861008001433528
CBRE,CBRE GROUP INC,12504L109,131856257000.0,978961,0.19786082405812166
META,META PLATFORMS INC,30303M102,131422880000.0,233313,0.19721050732459086
LLYVK,LIBERTY LIVE HOLDINGS INC,530909308,131022440000.0,1240273,0.19660961518501016
