ticker,nameOfIssuer,cusip,value,shares,allocation_percent
MSFT,MICROSOFT CORP,594918104,89376519000.0,239602,10.889794248050805
MKL,MARKEL GROUP INC,570535104,86350091000.0,44214,10.521048870682282
AMZN,AMAZON COM INC,023135106,85938730000.0,360572,10.47092791383821
ORLY,OREILLY AUTOMOTIVE INC,67103H107,67331880000.0,731153,8.203836172389384
AMT,AMERICAN TOWER CORP NEW,03027X100,66591893000.0,407116,8.113674838446267
AAPL,APPLE INC,037833100,62258065000.0,215158,7.585633516693273
BRK/B,BERKSHIRE HATHAWAY INC DEL,084670702,53599375000.0,107115,6.530643306595081
MA,MASTERCARD INCORPORATED,57636Q104,32752232000.0,63770,3.990590276227087
CPRT,COPART INC,217204106,30476857000.0,1081123,3.713354533949425
ADBE,ADOBE INC,00724F101,27796817000.0,135581,3.3868136873927797
WAY,WAYSTAR HLDG CORP,946784105,23501040000.0,1144717,2.8634085672458545
OLED,UNIVERSAL DISPLAY CORP,91347P105,19743732000.0,228014,2.4056114690331207
BOKF,BOK FINL CORP,05561Q201,17223481000.0,124017,2.0985395988090825
AMTM,AMENTUM HOLDINGS INC,023939101,16778376000.0,811726,2.044307212909396
LMT,LOCKHEED MARTIN CORP,539830109,15984308000.0,31375,1.9475565536119444
V,VISA INC,92826C839,13794610000.0,40207,1.680759849598798
ATOM,ATOMERA INC,04965B100,12792029000.0,1468660,1.5586035950348334
SBAC,SBA COMMUNICATIONS CORP NEW,78410G104,10936814000.0,61979,1.3325608954316237
MPLX,MPLX LP,55336V100,10441667000.0,185366,1.2722313031307686
ET,ENERGY TRANSFER LP,29273V100,8611017000.0,450367,1.0491816468760402
ERII,ENERGY RECOVERY INC,29270J100,6258856000.0,693886,0.7625901616080871
KMI,KINDER MORGAN INC DEL,49456B101,4639966000.0,145135,0.565341720882543
EPD,ENTERPRISE PRODS PARTNERS LP,293792107,4612571000.0,125478,0.5620038652940371
BRK/A,BERKSHIRE HATHAWAY INC DEL,084670108,4493100000.0,6,0.5474473058848608
GOOG,ALPHABET INC,02079K107,3877944000.0,10975,0.4724956032966906
MOH,MOLINA HEALTHCARE INC,60855R100,3283217000.0,14356,0.4000330064510861
EQIX,EQUINIX INC,29444U700,2857191000.0,2741,0.3481252398897134
COHR,COHERENT CORP,19247G107,2240984000.0,5681,0.27304548158978853
STWD,STARWOOD PPTY TR INC,85571B105,2202750000.0,134478,0.26838698293781066
BB4,AXOS FINANCIAL INC.,05465C100,2024738000.0,20790,0.24669768383136395
CTSO,CYTOSORBENTS CORP,23283X206,1940768000.0,5189218,0.2364666294868909
PHYS/U,SPROTT PHYSICAL GOLD TRUST,85207H104,1819553000.0,60310,0.2216975780117772
ADPT,ADAPTIVE BIOTECHNOLOGIES COR,00650F109,1605854000.0,74865,0.19566011126937463
INTC,INTEL CORP,458140100,1590805000.0,11393,0.19382651430819833
AIG,AMERICAN INTL GROUP INC,026874784,1504015000.0,20180,0.18325186614151007
BAC,BANK AMERICA CORP,060505104,1406836000.0,24690,0.1714114037127671
VOO,VANGUARD INDEX FDS,922908363,1325543000.0,1930,0.16150651981583672
BRSP,BRIGHTSPIRE CAPITAL INC,10949T109,1209355000.0,221900,0.14734996697344502
XOM,EXXON MOBIL CORP,30231G102,1140928000.0,8345,0.13901269942992642
LAMR,LAMAR ADVERTISING CO NEW,512816109,1057544000.0,6780,0.12885304436907685
BSM,BLACK STONE MINERALS LP,09225M101,1032383000.0,73900,0.12578738331916278
DLTR,DOLLAR TREE INC,256746108,970019000.0,8020,0.11818884249340696
BN,BROOKFIELD CORP,11271J107,958275000.0,22500,0.11675793261819567
PRVA,PRIVIA HEALTH GROUP INC,74276R102,945449000.0,36745,0.11519518993602096
BIP,BROOKFIELD INFRAST PARTNERS,G16252101,841861000.0,23071,0.10257384353331436
GLD,SPDR GOLD TRUST,78463V107,778755000.0,2114,0.09488489610611042
GOOD,GLADSTONE COMMERCIAL CORP,376536108,773399000.0,62878,0.09423231152746332
NEWT,NEWTEK BUSINESS SVCS CORP,652526203,604248000.0,40800,0.0736226524418142
ANET,ARISTA NETWORKS INC,040413205,587105000.0,3456,0.07153391879137593
KMX,CARMAX INC,143130102,582848000.0,11020,0.07101523832996802
VT,VANGUARD INTL EQUITY INDEX F,922042742,551365000.0,3513,0.06717929354103097
VABK,VIRGINIA NATL BANKSHARES CORP,928031103,479304000.0,10800,0.05839925296562225
