ticker,nameOfIssuer,cusip,value,shares,allocation_percent
BKLN,Invesco Senior Loan ETF,46138G508,13200000.0,648000,19.610173520323272
CXW,Core Civic Inc,21871N101,9386000.0,308961,13.944021868314712
PHYS/U,Sprott Physical Gold Trust,85207H104,7980000.0,264500,11.85524126455907
AAAU,Goldman Sachs Physical Gold,38150K103,7291000.0,184254,10.831649631566437
FBTC,Fidelity Wise Bitcoin Fund,315948109,5915000.0,115865,8.787437603993345
SPY,SPDR S&P 500 ETF,78462F103,5355000.0,7171,7.955490848585691
META,Meta Platforms Inc,30303M102,3915000.0,6950,5.816199191823152
GOOG,Alphabet Inc Class C,02079K107,3710000.0,10500,5.511647254575707
TSLA,Tesla Inc,88160R101,2263000.0,5380,3.3619562633705726
PNFP,Pinnacle Financial Partners,72346Q104,2175000.0,21565,3.2312217732350845
IAU,iShares Gold Trust,464285204,2114000.0,28000,3.1405990016638934
UNH,United Health Group Inc,91324P102,1787000.0,4300,2.654801521274067
AMZN,Amazon Inc,023135106,953000.0,4000,1.4157951033990968
JNJ,Johnson & Johnson Inc,478160104,508000.0,2000,0.7546945566912289
HCA,HCA Healthcare Inc,40412C101,468000.0,1200,0.695269788447825
TYL,Tyler Technologies Inc,902252105,292000.0,1000,0.4338008081768481
