ticker,nameOfIssuer,cusip,value,shares,allocation_percent
BA,BOEING CO COM,097023105,36855966000.0,170259,8.430900308437279
KGS,KODIAK GAS SVCS INC COM,50012A108,27570606000.0,366972,6.306849497017733
PWR,QUANTA SVCS INC COM,74762E102,25335329000.0,35186,5.795523934455006
CCJ,CAMECO CORP COM,13321L108,23089116000.0,226675,5.281696732787959
CAT,CATERPILLAR INC COM,149123101,20905052000.0,19631,4.7820862802699935
LLY,ELI LILLY & CO COM,532457108,20829301000.0,17366,4.764758037421483
FCX,FREEPORT MCMORAN COPPER ,35671D857,19210694000.0,305465,4.394497378521951
ET,ENERGY TRANSFER L P COM UT LTD PTN,29273V100,15427187000.0,806861,3.5290100831062077
ASML,ASML HLDG NV N Y REGISTRY SHS,N07059210,15205290000.0,7643,3.4782505538147683
RH,RH,74967X103,15160102000.0,92030,3.4679136785545275
AAPL,APPLE INC,037833100,14763915000.0,51023,3.377284847919649
VIK,VIKING HOLDINGS LTD ORD SHS,G93A5A101,14762657000.0,141040,3.3769970770716946
MRK,MERCK & CO INC,58933Y105,14430165000.0,112297,3.3009386472003155
AMZN,AMAZON COM INC COM,023135106,14424098000.0,60519,3.299550804804018
GOOGL,GOOGLE INC,02079K305,14242624000.0,39854,3.2580381443415756
ROK,ROCKWELL AUTOMATION INC COM,773903109,13261213000.0,26786,3.033537766231726
HWM,HOWMET AEROSPACE INC COM,443201108,12596091000.0,46850,2.8813893386217044
GE,GE AEROSPACE COM NEW,369604301,12512107000.0,33479,2.8621777751124533
DB,DEUTSCHE BK AG NAMEN AKT,D18190898,12461457000.0,369119,2.850591452816021
AXP,AMERICAN EXPRESS CO COM,025816109,11959862000.0,35358,2.7358502616555294
WBI,WATERBRIDGE INFRASTRUCTURE LLC CL A SHS REPSTG,940923105,11434528000.0,333660,2.6156787110676922
SNOW,SNOWFLAKE INC COM SHS,833445109,10262458000.0,40324,2.3475645793010718
NUE,NUCOR CORP COM,670346105,10052485000.0,45129,2.299532696743347
TGT,TARGET CORP COM,87612E106,9703017000.0,74290,2.2195909616932075
BHP,BHP BILLITON LIMITED SPONSORED ADS,088606108,8917252000.0,107037,2.0398451267621893
JAN,JANUS LIVING INC CL A-1,471024109,4908217000.0,170780,1.1227677011417119
RGTI,RIGETTI COMPUTING INC COMMON STOCK,76655K103,4285698000.0,221827,0.9803648231623892
SPY,SPDR S&P 500 ETF,78462F103,1634821000.0,2189,0.373969654550358
BRK/B,BERKSHIRE HATHAWAY INC DEL CL B NEW,084670702,1619762000.0,3237,0.3705248682233694
4XOM,EXXONMOBIL HOLDINGS CORP COM SHS,30233Q108,1421909000.0,10400,0.3252654679209803
D,DOMINION ENERGY INC COM,25746U109,1411554000.0,20670,0.3228967341128943
ORCL,ORACLE CORPORATION,68389X105,1139573000.0,7776,0.2606803565313359
JEPQ,JPMORGAN NASDAQ EQUITY PREMIUM INCOME ETF,46654Q203,853925000.0,13894,0.19533761632736213
BRK/A,BERKSHIRE HATHAWAY INC DEL CL A,084670108,748850000.0,1,0.17130143043797186
QYLD,GLOBAL X NASDAQ 100 COVERED CALL ETF,37954Y483,585853000.0,31788,0.1340154328989479
AGNC,AMERICAN CAPITAL AGENCY CORP.,00123Q104,564358000.0,51776,0.1290983944436308
TPC,TUTOR PERINI CORP COM,901109108,501388000.0,6043,0.1146938393595965
NVDY,YIELDMAX NVDA OPTION INCOME STRATEGY ETF,88634T774,494079000.0,39717,0.11302188615792574
COST,COSTCO WHOLESALE CORP,22160K105,470541000.0,503,0.10763750601550874
CPNG,COUPANG INC CL A,22266T109,434250000.0,25000,0.09933584318313317
AMDY,YIELDMAX AMD OPTION INCOME STRATEGY ETF,88636X724,401782000.0,6840,0.09190870177502732
GVA,GRANITE CONSTR INC COM,387328107,381447000.0,2413,0.08725701640685458
STAG,STAG INDUSTRIAL INC COM,85254J102,380600000.0,10000,0.08706326290270694
DX,DYNEX CAPITAL INC,26817Q886,366490000.0,27955,0.08383556285132177
O,REALTY INCOME CORP,756109104,353616000.0,5707,0.08089060108934214
