ticker,nameOfIssuer,cusip,value,shares,allocation_percent
ARMK,Aramark,03852U106,371016165000.0,6520495,5.277195845070535
BKNG,Booking Holdings Inc,09857L108,331203607000.0,1858189,4.710916837633677
IEI,Insight Enterprises,45765U103,267658058000.0,2197521,3.8070685992273368
SCHW,Charles Schwab Corp,808513105,211828207000.0,2295743,3.012965577521781
VVV,Valvoline Inc.,92047W101,202537205000.0,5122337,2.8808138230262808
HAYW,Hayward Holdings,421298100,202255891000.0,11684338,2.876812517390554
FERG,Ferguson Enterprises,31488V107,200521778000.0,844907,2.8521471394858398
CDW,CDW Corp,12514G108,196018125000.0,1393758,2.788088855396683
OMF,OneMain Holdings,68268W103,187828633000.0,3080673,2.6716045691779455
ZION,Zions Bancorporation,989701107,179289072000.0,2591257,2.55014103179292
ATR,AptarGroup Inc.,038336103,178256129000.0,1423771,2.535448835004689
N/A,Gates Industrial,G39104107,173113183000.0,6189245,2.462297485217485
CSL,Carlisle Cos. Inc.,142339100,162500392000.0,447968,2.311345095933309
CVCO,Cavco Industries,149568107,153677941000.0,250135,2.1858578364751167
MWA,Mueller Water Prod.,624758108,152449125000.0,5902018,2.168379615035476
AVY,Avery Dennison Corp.,053611109,151926156000.0,935794,2.16094109861962
PRI,Primerica Inc.,74164M108,151827029000.0,534226,2.1595311530649983
HSIC,Henry Schein Inc.,806407102,151785323000.0,1817353,2.1589379424432606
COF,Capital One Financial,14040H105,151207896000.0,753703,2.1507248357037425
FCN,FTI Consulting Inc,302941109,142744428000.0,957952,2.0303436168302
CARR,Carrier Global,14448C104,141091512000.0,1923538,2.006833154833347
WTM,White Mountains Ins.,G9618E107,137984104000.0,66550,1.9626345399656124
LPX,Louisiana-Pacific Corp.,546347105,137743099000.0,1751120,1.9592065745435632
UNH,UnitedHealth Group,91324P102,135479586000.0,325962,1.9270112080725008
MAS,Masco Corp,574599106,127174231000.0,1562913,1.808878929663996
BDX,Becton Dickinson,075887109,125873419000.0,831781,1.790376663916039
HLI,Houlihan Lokey Inc.,441593100,125869067000.0,938411,1.7903147626877791
MSA,MSA Safety,553498106,124609617000.0,713768,1.7724008146335912
ACGL,Arch Capital Group,G0450A105,118920436000.0,1225226,1.6914800215057382
HURN,Huron Consulting,447462102,116604289000.0,1293304,1.658536008608153
SUNB,Sunbelt Rentals,866966104,116203046000.0,1553309,1.652828877511955
DCI,Donaldson Co. Inc.,257651109,114828757000.0,1279144,1.6332815022628844
ALLE,Allegion PLC,G0176J109,112905350000.0,803654,1.605923676954169
PGR,Progressive Corp.,743315103,112164682000.0,513457,1.5953886909861676
CNM,Core & Main,21874C102,111389419000.0,2308589,1.5843616386138353
UL,Unilever PLC ADR,904767803,107413057000.0,1786644,1.5278033454599602
N/A,Accenture PLC,g1151c101,106403666000.0,855060,1.513446143554077
FBIN,Fortune Brands Innov.,34964C106,105850439000.0,1928059,1.5055772486077317
PNC,PNC Financial Services,693475105,105196264000.0,427245,1.4962725068805107
DGX,Quest Diagnostics,74834L100,102489906000.0,483557,1.4577782779488053
PHG,Koninklijke Philips NV,500472303,94076346000.0,3459961,1.338106931892356
BJ,BJ's Wholesale Club,05550J101,86187141000.0,988158,1.225893816199918
DLTR,Dollar Tree,256746108,85551201000.0,707327,1.216848442325941
SSD,Simpson Mfg. Co.,829073105,84746764000.0,404809,1.205406429835674
RYAAY,Ryanair Holdings,783513203,83263255000.0,1285919,1.1843055499564243
BRK/B,Berkshire Hath. Cl B,084670702,71716896000.0,143322,1.0200744368983377
FMS,Fresenius Med. Care,358029106,66424314000.0,2937829,0.9447947203391007
ALH,Alliance Laundry,01862Q107,59165855000.0,2230990,0.8415531009977578
RHI,Robert Half Inc.,770323103,46721655000.0,1521878,0.6645514317167799
FCFS,FirstCash Inc.,33768G107,41027900000.0,189663,0.583565579715292
IFJPY,Informa PLC,45672B305,1706732000.0,70966,0.02427592075145547
SDXAY,Sodexo,833792104,1594448000.0,137928,0.022678834925645427
IVV,iShares S&P 500,464287200,1256637000.0,1678,0.017873936989138743
IJR,iShares S&P 600,464287804,903208000.0,6090,0.012846894433385318
RXEEY,Rexel,761681105,201981000.0,4544,0.0028729025701162963
EDNMY,Edenred,279655104,172542000.0,13586,0.0024541731908100566
