ticker,nameOfIssuer,cusip,value,shares,allocation_percent
CNQ,Canadian Natural Resources Limited,136385101,650269066000.0,16462508,8.038691138525298
BRK/B,Berkshire Hathaway Inc.,084670702,581217997000.0,1161530,7.185074927176872
GOOG,Alphabet Inc.,02079K107,398955150000.0,1129129,4.931923409338421
SCHW,Charles Schwab Corp,808513105,378450203000.0,4101552,4.678439206624047
MSFT,Microsoft Corporation,594918104,376483118000.0,1009284,4.654121905394426
UHAL/B,U-Haul Holding Company,023586506,357579017000.0,6197210,4.420427520814109
JNJ,Johnson & Johnson,478160104,319996359000.0,1259977,3.9558269491073403
PG,Procter & Gamble Company,742718109,287925880000.0,1963488,3.5593684847190596
PEP,"PepsiCo, Inc.",713448108,280662942000.0,2072843,3.4695833197881805
FOX,Fox Corporation,35137L204,264637944000.0,5649828,3.2714806940398944
RS,"Reliance, Inc.",759509102,260984258000.0,698566,3.2263134628015657
NWSA,News Corporation,65249B109,187589607000.0,7554958,2.3190014569604993
FANG,"Diamondback Energy, Inc.",25278X109,178260959000.0,1014114,2.203679778699978
KO,Coca-Cola Company,191216100,172914684000.0,2127657,2.137588593198899
COP,ConocoPhillips,20825C104,166962359000.0,1606025,2.0640053570694987
EOG,"EOG Resources, Inc.",26875P101,161323925000.0,1243536,1.9943024728314842
STT,State Street Corporation,857477103,155987904000.0,919740,1.928338048302508
KVUE,"Kenvue, Inc.",49177J102,153854686000.0,8051004,1.9019669943346067
TSN,"Tyson Foods, Inc.",902494103,147646033000.0,2578970,1.8252150058688374
EBA,eBay Inc.,278642103,141111419000.0,1262742,1.7444334549662095
INGR,Ingredion Incorporated,457187102,139357146000.0,1471409,1.7227469569348637
TLN,Talen Energy Corp,87422Q109,138256748000.0,359800,1.709143726958288
DIS,Walt Disney Company,254687106,132437305000.0,1375972,1.6372031913842753
ELV,"Elevance Health, Inc.",036752103,131482399000.0,339985,1.625398548042492
INTU,Intuit Inc.,461202103,128223558000.0,491278,1.585112430128707
CTSH,Cognizant Technology Solutions Corporation,192446102,122021382000.0,3150565,1.5084405109838182
AWI,"Armstrong World Industries, Inc.",04247X102,121108116000.0,754944,1.4971506254807663
BR,"Broadridge Financial Solutions, Inc.",11133T103,120313588000.0,878522,1.4873285909924916
LHX,L3Harris Technologies Inc,502431109,120160127000.0,413504,1.4854314907838078
EWY,iShares Trust,464286772,112566317000.0,557535,1.3915560531435913
LMT,Lockheed Martin Corporation,539830109,110226256000.0,216359,1.3626279853515604
SYY,Sysco Corporation,871829107,108114491000.0,1293545,1.336522135512245
NOC,Northrop Grumman Corp.,666807102,100599421000.0,197521,1.2436200896160663
PYPL,"PayPal Holdings, Inc.",70450Y103,100061187000.0,2317304,1.2369663871527647
OLN,Olin Corporation,680665205,83430367000.0,4209403,1.0313745293349281
DAR,Darling Ingredients Inc,237266101,77399926000.0,1417062,0.9568256154118113
CL,Colgate-Palmolive Company,194162103,72509712000.0,790900,0.8963723015411308
UNH,UnitedHealth Group Incorporated,91324P102,71391934000.0,171768,0.8825542182687541
BRBR,"BellRing Brands, Inc.",07831C103,68103220000.0,5263000,0.8418988073454486
FOXA,Fox Corporation,35137L105,61814242000.0,1185089,0.7641538332073422
FDS,FactSet Research Systems Inc.,303075105,52830970000.0,229620,0.6531017275527232
AVTR,"Avantor, Inc.",05352A100,47223000000.0,4770000,0.5837754423252545
CMCSA,Comcast Corporation,20030N101,28735775000.0,1170500,0.35523452049179405
MAS,Masco Corporation,574599106,23278736000.0,286085,0.28777405936032924
BIL,State Street SPDR Bloomberg 1-3 Month T-Bill ETF,78468R663,21659389000.0,236353,0.26775553001651214
UHAL,U-Haul Holding Company,023586100,21292605000.0,325376,0.26322130957651835
DVN,Devon Energy Corporation,25179M103,21110925000.0,510913,0.26097536327150483
LEGH,Legacy Housing Corporation,52472M101,19807816000.0,754009,0.2448661996674767
UL,Unilever PLC,904767803,14500463000.0,241192,0.1792561718176733
EMBC,Embecta Corporation,29082K105,14070004000.0,4315952,0.17393479466823583
BK,Bank of New York Mellon Corp,064058100,9312884000.0,64400,0.11512680211811586
WFC,Wells Fargo & Company,949746101,8660920000.0,104803,0.1070671580362036
FICO,Fair Isaac Corporation,303250104,7356260000.0,6157,0.09093882081527171
EAF,GrafTech International Ltd.,384313607,6792168000.0,1149267,0.08396545917344174
MSCI,MSCI Inc.,55354G100,6104436000.0,10900,0.07546364750325493
MA,Mastercard Incorporated,57636Q104,5993712000.0,11670,0.07409486635686394
MCO,Moody's Corporation,615369105,5618473000.0,12405,0.0694561243624399
GS,"Goldman Sachs Group, Inc.",38141G104,5259124000.0,5200,0.06501381613500544
CLX,Clorox Company,189054109,4590187000.0,48095,0.05674435013194064
AON,Aon Plc,G0403H108,4283776000.0,12915,0.05295646674760836
CPRT,"Copart, Inc.",217204106,3852868000.0,136675,0.04762953901532767
VRSK,"Verisk Analytics, Inc.",92345Y106,3804241000.0,21190,0.047028407184780054
SPY,State Street SPDR S&P 500 ETF,78462F103,2657008000.0,3558,0.0328461982606302
TDY,Teledyne Technologies Incorporated,879360105,1800630000.0,2700,0.022259567895180802
NTRS,Northern Trust Corporation,665859104,1651480000.0,9500,0.02041576069905155
PM,Philip Morris International Inc.,718172109,904550000.0,5000,0.01118213744055458
BAC,Verizon Communications Inc.,92343V104,846800000.0,20000,0.010468226172861222
AMPY,Amplify Energy Corp.,03212B103,815900000.0,205000,0.010086237286770751
CRMT,"America's Car-Mart, Inc.",03062T105,571950000.0,205000,0.0070705030226357775
CATO,Cato Corporation,149205106,341642000.0,105445,0.004223412524974792
RDI,Reading International Incorporated,755408101,339200000.0,265000,0.0041932242770837585
MO,"Altria Group, Inc.",02209S103,302190000.0,4200,0.0037357029607663354
V,Visa Inc.,92826C839,251142000.0,732,0.0031046424864250273
NWS,News Corporation,65249B208,228408000.0,8140,0.0028236025079013773
