ticker,nameOfIssuer,cusip,value,shares,allocation_percent
ASIC,ATEGRITY SPECIALTY IN CO HO,04681Y103,11791187000.0,490482,7.907016595767293
SNDL,SNDL INC,83307B101,11663164000.0,8639381,7.82116603758007
NOA,NORTH AMERN CONSTR GROUP LTD,656811106,10423090000.0,783691,6.989588546867767
CHGG 0 09/01/26,CHEGG INC,163092AF6,7689634000.0,8126000,5.15656851624662
LIFE,ETHOS TECHNOLOGIES INC,29765A101,7410117000.0,408496,4.9691280526360355
MDXG,MIMEDX GROUP INC,602496101,7201179000.0,1870436,4.829016948174168
OWLT,OWLET INC,69120X206,7083464000.0,1234053,4.750078800677164
GBLI,GLOBAL INDEMNITY GROUP LLC,37959R103,6454611000.0,257875,4.328378160419483
OSUR,ORASURE TECHNOLOGIES INC,68554V108,6366289000.0,1427419,4.269150576311847
AMRK,GOLD COM INC,00181T107,6353473000.0,152691,4.260556333451366
ETON,ETON PHARMACEUTICALS INC,29772L108,6181041000.0,170747,4.144925677636871
NPKI,NPK INTERNATIONAL INC,651718504,5725723000.0,359882,3.8395953506433647
VTS,VITESSE ENERGY INC,92852X103,5703899000.0,361693,3.824960460179324
RXT,RACKSPACE TECHNOLOGY INC,750102105,5679141000.0,869700,3.808358067487392
NGS,NATURAL GAS SVCS GROUP INC,63886Q109,5279775000.0,122387,3.5405484237437044
VRCA,VERRICA PHARMACEUTICALS INC,92511W207,4797609000.0,783923,3.2172141772497143
SHIM,SHIMMICK CORPORATION,82455M109,4376255000.0,957605,2.9346596667756684
SJT,SAN JUAN BASIN RTY TR,798241105,3892960000.0,1212760,2.610568327570264
PCYO,PURE CYCLE CORP,746228303,3369794000.0,314640,2.2597400144970177
BBW,BUILD-A-BEAR WORKSHOP INC,120076104,3155524000.0,103088,2.116053340205866
LEE,LEE ENTERPRISES INC,523768406,3085367000.0,344349,2.069006968766821
ROOT,ROOT INC,77664L207,2926350000.0,52331,1.9623722374196608
HIPO,HIPPO HLDGS INC,433539202,2731103000.0,96642,1.8314421394342943
N/A,ACCELERANT HOLDINGS,G00894108,2005058000.0,171080,1.3445658084700018
NTIP,NETWORK-1 TECHNOLOGIES INC,64121N109,1874563000.0,1275213,1.2570575592441477
DGICA,DONEGAL GROUP INC,257701201,1564230000.0,82939,1.0489522869577992
KVHI,KVH INDS INC,482738101,1138996000.0,114934,0.7637958989635703
CHGG,CHEGG INC,163092109,871901000.0,863268,0.5846854669395115
POWW,OUTDOOR HOLDING CO,00175J107,767275000.0,336524,0.5145246325511884
APEI,AMERICAN PUB ED INC,02913V103,381646000.0,7107,0.2559268422855311
REAL,THE REALREAL INC,88339P101,271630000.0,23039,0.18215154402252035
SFIX,STITCH FIX INC,860897107,224106000.0,54527,0.15028256792221384
IWM,ISHARES TR,464287655,210315000.0,700,0.14103450274673773
LINC,LINCOLN EDL SVCS CORP,533535100,202394000.0,4056,0.13572278320102338
COMP,COMPASS INC,20464U100,148663000.0,12057,0.0996914736554134
CRON,CRONOS GROUP INC,22717L101,121558000.0,43726,0.08151521329856617
