ticker,nameOfIssuer,cusip,value,shares,allocation_percent
MOOD,EA SERIES TRUST,02072L813,38680042000.0,888326,16.001449329285585
GRNY,TIDAL TRUST I,886364231,29973516000.0,1084033,12.399668477467804
DVY,ISHARES TR,464287168,19743361000.0,126317,8.167581375203603
TCAF,T ROWE PRICE EXCHANGE-TRADED,87283Q867,15932470000.0,387651,6.591063458394453
ACWX,ISHARES TR,464288240,10037439000.0,131881,4.152362904732496
IWV,ISHARES TR,464287689,9892160000.0,23199,4.092262800469185
QQQ,INVESCO QQQ TR,46090E103,8411177000.0,11422,3.479598666546234
IJH,ISHARES TR,464287507,7878380000.0,102171,3.2591872151239376
OWL,BLUE OWL CAPITAL INC,09581B103,6032385000.0,689415,2.4955221845995514
SPY,STATE STR SPDR S&P 500 ETF T,78462F103,4883399000.0,6539,2.0202010549312197
DFH,DREAM FINDERS HOMES INC,26154D100,4768214000.0,276258,1.9725504618684262
KO,COCA COLA CO,191216100,4364043000.0,53698,1.8053499770068357
BOXX,EA SERIES TRUST,02072L565,4168404000.0,35600,1.7244165709538615
GRNJ,TIDAL TRUST III,45259A258,3943947000.0,125444,1.6315615189323704
ACWI,ISHARES TR,464288257,3860872000.0,24596,1.5971944310416593
VTI,VANGUARD INDEX FDS,922908769,3790692000.0,10244,1.5681618432815618
IVV,ISHARES TR,464287200,3012006000.0,4022,1.2460291896400773
GS,GOLDMAN SACHS GROUP INC,38141G104,3010761000.0,2977,1.2455141487201382
ACWV,ISHARES INC,464286525,2149435000.0,17878,0.8891943612443067
AAPL,APPLE INC,037833100,2020468000.0,6983,0.8358423272509111
USMV,ISHARES TR,46429B697,1988123000.0,20611,0.8224616055196434
CCB,COASTAL FINL CORP WA,19046P209,1874347000.0,24182,0.7753938981244758
CAT,CATERPILLAR INC,149123101,1796164000.0,1687,0.743050569414762
AMD,ADVANCED MICRO DEVICES INC,007903107,1780490000.0,3065,0.7365664317608468
GOOGL,ALPHABET INC,02079K305,1464552000.0,4098,0.6058668348422129
JPST,J P MORGAN EXCHANGE TRADED F,46641Q837,1336510000.0,26429,0.5528974617732699
MSFT,MICROSOFT CORP,594918104,1294567000.0,3471,0.5355461675523839
EEM,ISHARES TR,464287234,1157756000.0,16924,0.47894916891962935
VEA,VANGUARD TAX-MANAGED FDS,921943858,1151828000.0,16166,0.47649682950324496
META,META PLATFORMS INC,30303M102,1134754000.0,2015,0.46943352936907706
IJR,ISHARES TR,464287804,1068505000.0,7205,0.4420271471160319
RSP,INVESCO EXCHANGE TRADED FD T,46137V357,1046042000.0,4916,0.4327344851203768
UNH,UNITEDHEALTH GROUP INC,91324P102,1034504000.0,2489,0.42796135890812254
AYI,ACUITY INC,00508Y102,995890000.0,2644,0.4119872303277804
TBBK,BANCORP INC DEL,05969A105,947806000.0,15131,0.3920954812560144
AMZN,AMAZON COM INC,023135106,939775000.0,3943,0.3887731570567933
EFA,ISHARES TR,464287465,893996000.0,8606,0.36983495764001484
CUBI,CUSTOMERS BANCORP INC,23204G100,891932000.0,11276,0.368981106669128
MA,MASTERCARD INCORPORATED,57636Q104,866957000.0,1688,0.3586492617089051
KNSL,KINSALE CAP GROUP INC,49714P108,862675000.0,2616,0.35687785189430354
HD,HOME DEPOT INC,437076102,848714000.0,2406,0.35110236090372615
VIG,VANGUARD SPECIALIZED FUNDS,921908844,831190000.0,3513,0.3438529014009055
NVDA,NVIDIA CORPORATION,67066G104,823372000.0,4115,0.34061869263617994
EFAV,ISHARES TR,46429B689,814391000.0,9285,0.33690336532535864
SPCX,SPACE EXPLORATION TECHN CORP,84615Q103,812153000.0,4753,0.33597753273192604
KDP,KEURIG DR PEPPER INC,49271V100,807253000.0,24664,0.33395046405104145
AVGO,BROADCOM INC,11135F101,801586000.0,2122,0.3316060970684756
