ticker,nameOfIssuer,cusip,value,shares,allocation_percent
T,AT&T INC,00206R102,125753328000.0,6075040,17.49406787684249
UPS,UNITED PARCEL SVCS INC,911312106,98197488000.0,913465,13.660660498841237
JNJ,JOHNSON & JOHNSON,478160104,54910092000.0,216207,7.63877101186273
JPM,JPMORGAN CHASE & CO,46625H100,53547587000.0,163589,7.44922728103966
IBM,INTERNATIONAL BUSINESS MACHS,459200101,39294879000.0,139735,5.466473860940782
CLF,CLEVELAND-CLIFFS INC NEW,185899101,37560000000.0,4000000,5.225127636019334
KO,COCA COLA CO,191216100,37092522000.0,456411,5.160094829389114
AXP,AMERICAN EXPRESS CO,025816109,32444264000.0,95918,4.513456348687624
CAT,CATERPILLAR INC,149123101,29695801000.0,27886,4.131106242780366
CPB,THE CAMPBELLS COMPANY,134429109,22270000000.0,1000000,3.098072216564179
DE,DEERE & CO,244199105,17802471000.0,28065,2.4765756978576343
MRK,MERCK & CO INC,58933Y105,16999522000.0,132292,2.3648741267656725
SLB,SLB LIMITED,806857108,16058204000.0,345412,2.2339234692554903
AAPL,APPLE INC,037833100,12817491000.0,44296,1.7830944208873558
MSFT,MICROSOFT CORP,594918104,11238720000.0,30129,1.5634650283674976
DIS,DISNEY WALT CO,254687106,11230739000.0,116683,1.5623547583019206
WASH,WASHINGTON TR BANCORP INC,940610108,10973184000.0,300800,1.5265252122876778
XOM,EXXON MOBIL CORP,30231G102,9389930000.0,68680,1.3062721710140315
SPY,STATE STR SPDR S&P 500 ETF T,78462F103,7886638000.0,10561,1.0971429757476103
UNP,UNION PAC CORP,907818108,5269456000.0,19373,0.7330559151327981
QQQ,INVESCO QQQ TR,46090E103,4786600000.0,6500,0.6658838110375437
BAC,VERIZON COMMUNICATIONS INC,92343V104,4445700000.0,105000,0.6184597958320328
NVDA,NVIDIA CORPORATION,67066G104,4361962000.0,21800,0.6068106547781194
PG,PROCTER & GAMBLE CO,742718109,4339078000.0,29590,0.6036271664708066
EMR,EMERSON ELEC CO,291011104,4280758000.0,29904,0.5955140289912367
MMM,3M CO,88579Y101,3743683000.0,23122,0.5207992945632526
RTX,RTX CORPORATION,75513E101,3659892000.0,19290,0.5091427804591606
MCD,MCDONALDS CORP,580135101,3400229000.0,12579,0.4730199818076247
RSP,INVESCO EXCHANGE TRADED FD T,46137V357,3237296000.0,15215,0.4503536953028447
ABT,ABBOTT LABORATORIES,002824100,3101584000.0,34181,0.4314742351926355
SHEL,SHELL PLC,780259305,2988702000.0,38544,0.41577075122540613
CL,COLGATE PALMOLIVE CO,194162103,2642218000.0,28820,0.367569922582208
LLY,ELI LILLY & CO,532457108,2559584000.0,2134,0.3560743635546568
KD,KYNDRYL HLDGS INC,50155Q100,2262000000.0,200000,0.3146762170573944
TRI,THOMSON REUTERS CORP,884903881,2010225000.0,24614,0.2796507508550843
MDT,MEDTRONIC PLC,G5960L103,1685544000.0,21546,0.23448302811838584
NVS,NOVARTIS AG,66987V109,1680038000.0,10720,0.23371706558473507
UL,UNILEVER PLC,904767803,1676206000.0,27881,0.23318398014540534
HD,HOME DEPOT INC,437076102,1163844000.0,3300,0.1619071738129735
DON,STATE STR SPDR DOW JONES IND,78467X109,1044780000.0,2000,0.1453436861437774
IWM,ISHARES TR,464287655,861090000.0,2866,0.11978980713790971
HWM,HOWMET AEROSPACE INC,443201108,672150000.0,2500,0.09350557882189552
DD,DUPONT DE NEMOURS INC,26614N201,644425000.0,4751,0.08964863889355057
CARR,CARRIER GLOBAL CORPORATION,14448C104,629196000.0,8578,0.08753006943750855
IJH,ISHARES TR,464287507,597988000.0,7755,0.08318859490968929
CVX,CHEVRON CORPORATION,166764100,580160000.0,3500,0.08070846776658618
WFC,WELLS FARGO & CO,949746101,557572000.0,6747,0.07756615724895027
GOOGL,ALPHABET INC,02079K305,543202000.0,1520,0.07556708685146364
XLF,SELECT SECTOR SPDR TR,81369Y605,536100000.0,10000,0.07457909812752836
Q,QNITY ELECTRONICS INC,74743L100,534677000.0,3274,0.07438113868594008
ABBV,ABBVIE INC,00287Y109,478116000.0,1900,0.06651270300380777
CSCO,CISCO SYS INC,17275R102,428729000.0,3650,0.059642272264721324
PEP,PEPSICO INC,713448108,365580000.0,2700,0.050857352533970925
AMZN,AMAZON COM INC,023135106,333676000.0,1400,0.046419054554749394
OTIS,OTIS WORLDWIDE CORP,68902V107,307021000.0,4288,0.04271096677152002
INTC,INTEL CORP,458140100,279260000.0,2000,0.03884901873361978
AMGN,AMGEN INC,031162100,271590000.0,750,0.037782013170034365
BRK/B,BERKSHIRE HATHAWAY INC DEL,084670702,250195000.0,500,0.0348056658384946
LOW,LOWES COS INC,548661107,238129000.0,1080,0.03312711445254654
WMB,WILLIAMS COS INC,969457100,223020000.0,3000,0.03102523869502215
