ticker,nameOfIssuer,cusip,value,shares,allocation_percent
IWM,ISHARES TR,464287655,291977310000.0,971800,5.125118755004329
ORLY,OREILLY AUTOMOTIVE INC,67103H107,182565570000.0,1982469,3.2045991067766724
WMT,WALMART INC,931142103,168405275000.0,1486891,2.956041458646775
FWONK,LIBERTY MEDIA CORP DEL,531229755,162430714000.0,1707281,2.851169149788195
V,VISA INC,92826C839,158480476000.0,461921,2.7818300670336797
TJX,TJX COS INC NEW,872540109,152462934000.0,1006356,2.676203306641832
WAB,WABTEC,929740108,142006947000.0,526732,2.492667897415062
AMZN,AMAZON COM INC,023135106,141762249000.0,594790,2.4883726790328113
CSX,CSX CORP,126408103,141188721000.0,2970518,2.4783054614489513
BLK,BLACKROCK INC,09290D101,136431902000.0,141886,2.3948083490498377
JBHT,HUNT J B TRANS SVCS INC,445658107,123439580000.0,426492,2.1667522951281977
MSCI,MSCI INC,55354G100,119923605000.0,214134,2.105035891841154
MCO,MOODYS CORP,615369105,117894170000.0,260298,2.0694129340826817
GWW,WW GRAINGER INC,384802104,115693858000.0,85044,2.030790548329278
TT,TRANE TECHNOLOGIES PLC,G8994E103,113797352000.0,231691,1.9975009119887754
PFGC,PERFORMANCE FOOD GROUP CO,71377A103,111582741000.0,998146,1.9586275338788846
ARMK,ARAMARK,03852U106,105141186000.0,1847824,1.8455580137100331
AS,AMER SPORTS INC,G0260P102,104892934000.0,3099673,1.8412004114663267
AXP,AMERICAN EXPRESS CO,025816109,104132969000.0,307858,1.8278606390208347
PNC,PNC FINL SVCS GROUP INC,693475105,96021368000.0,389982,1.6854765667166827
CFG,CITIZENS FINL GROUP INC,174610105,91605314000.0,1307340,1.6079609502514445
RCL,ROYAL CARIBBEAN GROUP,V7780T103,85091689000.0,267980,1.4936263752443488
VST,VISTRA CORP,92840M102,85019176000.0,535959,1.492353544364848
TPG,TPG INC,872657101,82793855000.0,2041772,1.4532921721198437
VVV,VALVOLINE INC,92047W101,81688928000.0,2065982,1.433897233209657
WMB,WILLIAMS COS INC,969457100,79196484000.0,1065328,1.3901470134059397
TRU,TRANSUNION,89400J107,78974544000.0,1094740,1.3862512693959492
GM,GENERAL MTRS CO,37045V100,75291590000.0,976798,1.3216038602557725
CHKP,CHECK POINT SOFTWARE TECH LT,M22465104,72445267000.0,551208,1.271641952633224
MLM,MARTIN MARIETTA MATLS INC,573284106,71248978000.0,123546,1.2506433236976218
USFD,US FOODS HLDG CORP,912008109,70921009000.0,693604,1.2448864377500115
BAC,BANK OF AMER CORP,060505104,70217765000.0,1232323,1.2325422969887165
8CW,CROWN CASTLE INC,22822V101,68626829000.0,906204,1.2046163738010156
META,META PLATFORMS INC,30303M102,62435627000.0,110841,1.0959413350241314
FITB,FIFTH THIRD BANCORP,316773100,61684789000.0,1094284,1.0827617700922882
FFIV,F5 INC,315616102,60386993000.0,145175,1.0599813745205582
COF,CAPITAL ONE FINL CORP,14040H105,59141572000.0,294794,1.038120324684267
INVH,INVITATION HOMES INC,46187W107,59100971000.0,1956338,1.037407649625469
UMBF,UMB FINL CORP,902788108,58923762000.0,412747,1.0342970751446796
RSP,INVESCO EXCHANGE TRADED FD T,46137V357,54938491000.0,258206,0.9643430532178563
MHO,M/I HOMES INC,55305B101,54394935000.0,338298,0.9548019383620645
TOST,TOAST INC,888787108,54319635000.0,1952539,0.9534801868798969
MDLZ,MONDELEZ INTL INC,609207105,53548850000.0,925810,0.9399504894538332
VIK,VIKING HOLDINGS LTD,G93A5A101,53316805000.0,509380,0.9358773709587521
POST,POST HLDGS INC,737446104,52025475000.0,589457,0.9132104739937116
VRSK,VERISK ANALYTICS INC,92345Y106,49847761000.0,277657,0.8749847541100826
GD,GENERAL DYNAMICS CORP,369550108,48903895000.0,138053,0.8584169415673514
WF2,WINTRUST FINL CORP,97650W108,47025065000.0,292590,0.8254375745389175
