ticker,nameOfIssuer,cusip,value,shares,allocation_percent
ICLR,ICON PUB LTD CO,G4705A100,547761133000.0,3153308,11.937881696705796
OMF,ONEMAIN HLDGS INC,68268W103,462466717000.0,7585152,10.078978999428058
SUX,TD SYNNEX CORPORATION,87162W100,385405364000.0,1441630,8.39950730989129
ELV,ELEVANCE HEALTH INC FORMERLY,036752103,377790736000.0,976885,8.233554446951628
SLM,SLM CORP,78442P106,347106901000.0,13381145,7.564832315782747
AJG,GALLAGHER ARTHUR J & CO,363576109,295002501000.0,1285022,6.429271346585909
AN,AUTONATION INC,05329W102,283166998000.0,1524124,6.171328922191576
RYAAY,RYANAIR HOLDINGS PLC,783513203,256324789000.0,3958684,5.586331016689852
PRI,PRIMERICA INC,74164M108,246078265000.0,865863,5.3630187297363765
LEN,LENNAR CORP,526057104,214748787000.0,2373177,4.680225483827951
BLDR,BUILDERS FIRSTSOURCE INC,12008R107,209434293000.0,2340571,4.564401638674168
COF,CAPITAL ONE FINL CORP,14040H105,198407763000.0,988973,4.324089935753148
MRP,MILLROSE PPTYS INC,601137102,181223286000.0,6030725,3.949572210623202
MPLX,MPLX LP,55336V100,179159480000.0,3180534,3.9045937147266128
FNF,FIDELITY NATL FINL INC,31620R303,162554106000.0,3446864,3.5426969345445944
DHI,D R HORTON INC,23331A109,111487777000.0,684478,2.4297596384128943
FG,F&G ANNUITIES & LIFE INC,30190A104,66007468000.0,2482417,1.438563812966068
AM,ANTERO MIDSTREAM CORP,03676B102,41487605000.0,1823631,0.9041790125873349
GOOGL,ALPHABET INC,02079K305,7239601000.0,20258,0.15777954123180363
HCA,HCA HEALTHCARE INC,40412C101,1884338000.0,4833,0.04106717831074591
JPM,JPMORGAN CHASE & CO,46625H100,1847123000.0,5643,0.04025611626092555
SUNB,SUNBELT RENTALS HOLDINGS INC,866966104,1777635000.0,23762,0.03874169788881974
MSFT,MICROSOFT CORP,594918104,1594660000.0,4275,0.03475394890142537
GOOG,ALPHABET INC,02079K107,1339121000.0,3790,0.02918474333514708
BAC,BANK OF AMER CORP,060505104,828033000.0,14532,0.018046114263036605
CMCSA,COMCAST CORP NEW,20030N101,763358000.0,31094,0.016636590198220478
AMAT,APPLIED MATLS INC,038222105,694803000.0,961,0.015142505586493077
AMZN,AMAZON COM INC,023135106,631601000.0,2650,0.013765084017965687
MA,MASTERCARD INCORPORATED,57636Q104,601939000.0,1172,0.013118631713202239
SPGI,S&P GLOBAL INC,78409V104,570571000.0,1401,0.012434998920544301
NU,NU HLDGS LTD,G6683N103,534400000.0,40000,0.011646689760150576
MAR,MARRIOTT INTL INC NEW,571903202,442484000.0,1194,0.009643476556568989
PGR,PROGRESSIVE CORP,743315103,390807000.0,1789,0.008517230323905625
TXN,TEXAS INSTRS INC,882508104,301051000.0,1010,0.006561092063965364
ET,ENERGY TRANSFER L P,29273V100,286800000.0,15000,0.006250506405709552
ADI,ANALOG DEVICES INC,032654105,243068000.0,612,0.005297413148615794
MCO,MOODYS CORP,615369105,213325000.0,471,0.004649195533465796
V,VISA INC,92826C839,212030000.0,618,0.004620972361236389
META,META PLATFORMS INC,30303M102,210107000.0,373,0.004579062585022374
UNH,UNITEDHEALTH GROUP INC,91324P102,207399000.0,499,0.004520044553827599
