ticker,nameOfIssuer,cusip,value,shares,allocation_percent
V,VISA INC,92826C839,1463159112000.0,4264651,14.134948158310646
GOOG,ALPHABET INC,02079K107,1163018908000.0,3291594,11.235423295313531
APH,AMPHENOL CORP,032095101,858094428000.0,4866688,8.289679608484867
AMZN,AMAZON COM INC,023135106,851686063000.0,3573408,8.227771162361934
MCO,MOODYS CORP,615369105,771879399000.0,1704229,7.456793454554229
NVDA,NVIDIA CORPORATION,67066G104,683897616000.0,3417950,6.6068394533924355
MDLN,MEDLINE INC,58507V107,649611665000.0,16470884,6.275617690859081
VMC,VULCAN MATLS CO,929160109,581669447000.0,1971694,5.6192572709195705
N/A,CRH PLC,G25508105,469073662000.0,4383866,4.5315180286413925
AMAT,APPLIED MATLS INC,038222105,376729995000.0,521065,3.639425750304612
IBKR,INTERACTIVE BROKERS GROUP IN,45841N107,359424369000.0,4129416,3.472243572815556
DVN,DEVON ENERGY CORP NEW,25179M103,312299039000.0,7558060,3.0169861158307403
FERG,FERGUSON ENTERPRISES INC,31488V107,238759676000.0,1006024,2.3065540957756387
EFX,EQUIFAX INC,294429105,235094159000.0,1481188,2.2711431193866223
ERJ,EMBRAER S.A.,29082A107,215921466000.0,3384349,2.0859240141043767
MA,MASTERCARD INCORPORATED,57636Q104,186688464000.0,363490,1.8035166092002188
LAMR,LAMAR ADVERTISING CO,512816109,170114752000.0,1090619,1.6434051367093372
UBER,UBER TECHNOLOGIES INC,90353T100,167385800000.0,2319648,1.6170419102289362
LIN,LINDE PLC,G54950103,156125175000.0,300854,1.5082578762166623
AWI,ARMSTRONG WORLD INDS INC NEW,04247X102,148451705000.0,925394,1.4341277971604673
SPGI,S&P GLOBAL INC,78409V104,143322939000.0,351920,1.3845810042439999
VST,VISTRA CORP,92840M102,76975683000.0,485253,0.7436288232305074
RIOT,RIOT PLATFORMS INC,767292105,71974655000.0,2628731,0.6953160519546381
