ticker,nameOfIssuer,cusip,value,shares,allocation_percent
N/A,NVIDIA CORP,67066g104,130729635000.0,653354,7.304566195082546
AAPL,APPLE INC COM,037833100,116744487000.0,403458,6.523140932830216
MSFT,MICROSOFT CORP,594918104,96498786000.0,258696,5.391904980703915
N/A,ALPHABET INC CAP STK CL C,02079k107,91626529000.0,259323,5.119665837865687
N/A,BROADCOM INC,11135f101,83175133000.0,220186,4.647440993645356
AMZN,AMAZON.COM INC,023135106,80418716000.0,337412,4.493425185081744
N/A,JPMORGAN CHASE & CO,46625h100,50459883000.0,154156,2.8194644280129784
N/A,GOLDMAN SACHS GROUP INC,38141g104,49588669000.0,49031,2.7707850269492282
ABBV,ABBVIE INC COM,00287Y109,45707386000.0,181638,2.553916918999959
MU,MICRONTECHNOLOGY,595112103,42871485000.0,37141,2.395459912849817
TMO,THERMO FISHER CORP COM,883556102,41940314000.0,83653,2.3434303924702857
N/A,RTX CORPORATION,75513e101,37629483000.0,198332,2.102561132831384
N/A,META PLATFORMS INC. CL A,30303m102,35388131000.0,62824,1.9773247696266625
N/A,BLACKROCK INC COM,09290d101,33801344000.0,35153,1.8886624653297335
AMAT,APPLIED MATERIALS INC,038222105,33084480000.0,45760,1.8486074269991235
N/A,GE VERNOVA INC COM,36828a101,31694251000.0,26977,1.7709278728810125
TJX,TJX COMPANIES,872540109,29752718000.0,196388,1.6624440060176406
BRK/B,BERKSHIRE HATHAWAY INC DEL CL ,084670702,27822983000.0,55603,1.5546193567216517
AXP,AMERICAN EXPRESS CO COM,025816109,25983203000.0,76817,1.451820975968971
N/A,LINDE PLC NEW,g54950103,25928118000.0,49964,1.448743081436059
TER,TERADYNE INC,880770102,24874214000.0,51410,1.3898558097683742
LVMUY,LVMH MOET HENNESSY LOUIS UNSPO,502441306,24801497000.0,224245,1.3857927207831733
CME,CME GROUP INC COM,12572Q105,24759460000.0,112120,1.3834438880250715
DIS,DISNEY WALT CO,254687106,24276011000.0,252218,1.3564309982358018
AFL,AFLAC INC COM,001055102,23958982000.0,204341,1.3387168868465913
N/A,ORACLE CORP COM,68389x105,23666206000.0,161489,1.322357920707571
N/A,CARLYLE GROUP LP,14316j108,23595387000.0,560327,1.318400883166928
KHC,KRAFT HEINZ CO.,500754106,23487141000.0,994375,1.3123525983051758
DASH,DOORDASH INC CL A,25809K105,23143014000.0,125416,1.2931243762496702
CVX,CHEVRON CORPORATION,166764100,20917876000.0,126194,1.1687939762283317
XOM,EXXON MOBIL CORP COM,30231G102,20842013000.0,152443,1.1645551033418777
N/A,EATON CORP,g29183103,20685995000.0,48545,1.1558375404983465
PEP,PEPSICO INCORPORATED,713448108,20062701000.0,148174,1.1210107601589248
N/A,IQVIA HLDGS INC,46266c105,19360258000.0,100198,1.0817615004805636
BA,BOEING CO,097023105,19284013000.0,89084,1.0775012832043196
N/A,COSTCO WHOLESALE,22160k105,18555047000.0,19835,1.0367700411950802
N/A,MERCK & CO INC NEW,58933y105,17731533000.0,137989,0.9907558950867612
CAT,CATERPILLAR INC,149123101,17417534000.0,16356,0.973211086056355
MLM,MARTIN MARIETTA MATERIALS INC,573284106,17322919000.0,30038,0.9679244383077573
CSCO,CISCO SYS INC COM,17275R102,17128618000.0,145825,0.9570677988298705
WMT,WALMART INC.,931142103,16530482000.0,145952,0.9236467309468163
PG,PROCTER & GAMBLE,742718109,15108852000.0,103034,0.8442126344627621
