ticker,nameOfIssuer,cusip,value,shares,allocation_percent
GOOGL,ALPHABET INC-CL A,02079K305,134410298000.0,376110,7.027356983128885
AAPL,APPLE INC,037833100,131992992000.0,456155,6.90097327256335
MSFT,MICROSOFT CORP,594918104,97113944000.0,260345,5.077396320686586
APH,AMPHENOL CORP,032095101,77560085000.0,439883,4.055064329496687
JPM,JPMORGAN CHASE & CO ,46625H100,74407931000.0,227318,3.89026065185141
AMZN,AMAZON.COM INC,023135106,67278422000.0,282279,3.517509414759217
JNJ,JOHNSON & JOHNSON ,478160104,67054606000.0,264026,3.505807670518341
TXN,TEXAS INSTRS INC ,882508104,63975532000.0,214633,3.3448248254727133
ASML,ASML HOLDING N.V.,N07059210,57783285000.0,29045,3.021076341582671
INTC,INTEL CORP COM,458140100,54715293000.0,391859,2.8606728953721463
AXP,AMERICAN EXPRESS CO,025816109,51639589000.0,152667,2.6998662436196335
HD,HOME DEPOT INC ,437076102,47713595000.0,135289,2.494603984982114
CB,CHUBB LIMITED ,H1467J104,44753260000.0,131341,2.339829156384897
NDSN,NORDSON CORP ,655663102,43893452000.0,145492,2.294875921083313
V,VISA INC CL A,92826C839,41917092000.0,122175,2.1915461356886206
RPM,RPM INTL INC,749685103,41740101000.0,375529,2.182292537130265
AFL,AFLAC CO,001055102,40554191000.0,345878,2.120289751303078
MCD,MCDONALDS CORP ,580135101,40133195000.0,148471,2.098278869514323
SYK,STRYKER CORPORATION ,863667101,40069190000.0,127268,2.0949325040170512
ADP,AUTOMATIC DATA PROCESSING INC,053015103,36521284000.0,163078,1.9094377735122143
PEP,PEPSICO INC ,713448108,34668618000.0,256046,1.8125750662179752
AME,AMETEK INC,031100100,33676973000.0,139196,1.7607290133542663
GD,GENERAL DYNAMICS CORP ,369550108,31343154000.0,88480,1.6387102432819847
MRK,MERCK & CO INC,58933Y105,29351739000.0,228418,1.534593339184669
LLY,ELI LILLY & CO COM,532457108,27933652000.0,23289,1.460451671987902
CHD,CHURCH & DWIGHT CO,171340102,25569282000.0,263927,1.3368356077619268
TJX,TJX COS INC ,872540109,24102571000.0,159093,1.2601517379881844
4XOM,EXXONMOBIL HOLDINGS CORP COM SHS,30233Q108,23296319000.0,170394,1.217998564409463
NVDA,NVIDIA CORPORATION COM,67066G104,22500098000.0,112450,1.1763698403628586
COST,COSTCO WHOLESALE,22160K105,22022751000.0,23542,1.1514127662119955
DIS,DISNEY WALT CO ,254687106,20834181000.0,216459,1.0892709079338634
BRK/B,BERKSHIRE HATHAWAY INC DEL CL B NEW,084670702,20022605000.0,40014,1.0468393803217468
TMO,THERMO FISHER SCIENTIFIC INC,883556102,20011347000.0,39914,1.046250779700416
TSM,TAIWAN SEMICONDUCTOR MANUFACT SPONSORED ADS,874039100,18636692000.0,39024,0.9743798623869001
HON,HONEYWELL INTL INC ,438516205,17499128000.0,78156,0.9149047444970786
HONA,HONEYWELL AEROSPACE INC COM,43849R105,17291772000.0,78215,0.9040635764000206
APD,"AIR PRODUCTS & CHEMICALS, INC.",009158106,16600170000.0,56621,0.867904634588539
EXPO,EXPONENT INC ,30214U102,16468515000.0,280267,0.8610213325099003
JCI,JOHNSON CTLS INTL PLC SHS,G51502105,16463170000.0,112677,0.8607418805361028
MCX,MCCORMICK & CO INC ,579780206,16272817000.0,322745,0.8507896781846911
ICE,INTERCONTINENTAL EXCHANGE INC ,45866F104,15975234000.0,129764,0.8352311830081501
BAC,VERIZON COMMUNICATIONS INC ,92343V104,15262252000.0,360469,0.7979544333014781
CI,THE CIGNA GROUP COM,125523100,14961368000.0,54271,0.7822233523502867
PPL,PPL CORP COM,69351T106,13137861000.0,361427,0.6868851614459379
BAC,BANK AMERICA CORP ,060505104,11858699000.0,208120,0.6200068928384753
UGI,UGI CORP NEW ,902681105,11392713000.0,329841,0.5956438044452013
GOOG,ALPHABET INC-CL C,02079K107,10089389000.0,28555,0.5275022769806951
CRM,SALESFORCE INC,79466L302,9907386000.0,63241,0.517986636646348
ACN,ACCENTURE PLC IRELAND SHS CLASS A,G1151C101,7380303000.0,59308,0.3858634687697594
BA,BOEING CO,097023105,7110941000.0,32850,0.371780448645144
O,REALTY INCOME CORP COM,756109104,6589028000.0,106343,0.34449333582931085
ADBE,ADOBE CO,00724F101,5481005000.0,26734,0.2865627063881246
SPY,STATE STREET SPDR S&P 500 ETF,78462F103,5097987000.0,6827,0.2665374236753071
DHR,DANAHER CORP DEL COM,235851102,5051464000.0,26520,0.2641050674214276
ARTNA,ARTESIAN RESOURCES CORP ,043113208,5014466000.0,147528,0.2621707055642594
META,META PLATFORMS INC CL A,30303M102,4752021000.0,8436,0.24844932609497755
T,AT&T INC,00206R102,4687466000.0,226448,0.2450742050157438
VONG,VANGUARD RUSSELL 1000 GROWTH ETF,92206C680,4546215000.0,35570,0.23768919645617692
VOO,VANGUARD S&P 500 ETF,922908363,4173397000.0,6076,0.21819719908156995
ORCL,ORACLE CORP ,68389X105,3561989000.0,24306,0.18623103025170196
FDX,FEDEX CORP COM,31428X106,3083400000.0,9847,0.16120902076848015
IBM,INTERNATIONAL BUSINESS MACHS COM,459200101,2975143000.0,10580,0.15554903342939558
MMM,3M CO,88579Y101,2842208000.0,17554,0.14859880926909919
DEO,DIAGEO PLC ,25243Q205,2818145000.0,35060,0.14734072641680887
VTI,VANGUARD TOTAL STOCK MARKET ETF,922908769,2275672000.0,6150,0.11897867766434739
SOLS,SOLSTICE ADVANCED MATLS INC COM SHS,83443Q103,2225395000.0,25117,0.1163500514928559
LGLV,STATE STREET SPDR US LARGE CAP LOW VOLATILITY INDEX ETF,78468R804,2119787000.0,11682,0.1108285614930772
