ticker,nameOfIssuer,cusip,value,shares,allocation_percent
HOOD,ROBINHOOD MKTS INC,770700102,40696131000.0,405825,8.539702965972026
COMP,COMPASS INC,20464U100,33329851000.0,2703151,6.993957913102494
FCNCA,FIRST CTZNS BANCSHARES INC D,31946M103,18639717000.0,8958,3.9113705071811182
UMBF,UMB FINL CORP,902788108,18480282000.0,129450,3.8779145616422226
UBS,UBS GROUP AG,H42097107,17177496000.0,346600,3.6045370882842063
BB4,AXOS FINANCIAL INC,05465C100,16213000000.0,166475,3.402146611610437
A4S,AMERIPRISE FINL INC,03076C106,16034121000.0,34951,3.364610524289259
GPN,GLOBAL PMTS INC,37940X102,14566057000.0,200745,3.0565510064192
VOYA,VOYA FINANCIAL INC,929089100,14157534000.0,156385,2.9708262707000284
BCS,BARCLAYS PLC,06738E204,13788447000.0,513345,2.893376811226799
NAVI,NAVIENT CORPORATION,63938C108,13537087000.0,1590727,2.8406312630682597
PRI,PRIMERICA INC,74164M108,13367631000.0,47036,2.8050725042810485
OFG,OFG BANCORP,67103X102,12868853000.0,262255,2.700408599843509
CUBI,CUSTOMERS BANCORP INC,23204G100,12737473000.0,161030,2.6728397340053927
FI,FISERV INC,337738108,12274027000.0,250235,2.575589919747426
ESQ,ESQUIRE FINL HLDGS INC,29667J101,12017723000.0,100896,2.5218069193685815
CG,CARLYLE GROUP INC,14316J108,11892917000.0,282425,2.495617546025669
SLM,SLM CORP,78442P106,11873490000.0,457729,2.4915409715345964
HOOD,ROBINHOOD MKTS INC,770700102,11795153000.0,404100,2.475102683795515
JXN,JACKSON FINANCIAL INC,46817M107,11651470000.0,113795,2.444952148324225
CNOB,CONNECTONE BANCORP INC,20786W107,10927590000.0,326782,2.2930526917638994
FFBC,1ST FINL BANCORP,320209109,10676410000.0,315590,2.24034491492406
TFSL,TFS FINL CORP,87240R107,9852852000.0,556030,2.0675289611113996
WEA,WESTERN ALLIANCE BANCORP,957638109,9504786000.0,115630,1.994490562140401
CBNA,CHAIN BRIDGE BANCORP INC,15746L100,9224298000.0,219365,1.935632775253496
OSBC,OLD SECOND BANCORP INC DEL,680277100,8388904000.0,359730,1.7603331473956234
