ticker,nameOfIssuer,cusip,value,shares,allocation_percent
MSFT,MICROSOFT ,594918104,24140000.0,46606,5.838632202451064
BRK/B,BERKSHIRE ,084670702,21188000.0,42145,5.1246453647693935
GOOGL,ALPHABET I,02079K305,16425000.0,67564,3.9726401791739328
EXEL,EXELIXIS I,30161Q104,11730000.0,284022,2.837081844852982
NFLX,NETFLIX IN,64110L106,10969000.0,9149,2.6530222298544213
UBS,UBS GROUP ,H42097107,10559000.0,258115,2.5538573912875226
FLEX,FLEX LTD,Y2573F102,9746000.0,168120,2.3572207723731595
GEN,GEN DIGITA,668771108,9504000.0,334770,2.2986893310726977
META,META PLATF,30303M102,9408000.0,12811,2.275470246920448
MLI,MUELLER IN,624756102,9297000.0,91954,2.2486231808694095
FTI,TECHNIPFMC,G87110105,8375000.0,212295,2.0256232268238468
DELL,DELL TECHN,24703L202,8320000.0,58898,2.0123206265282874
LRCX,LAM RESEAR,512807306,7974000.0,59555,1.9286351773962218
AMD,ADVANCED M,007903107,7962000.0,49214,1.9257327918771903
TMO,THERMO FIS,883556102,7452000.0,15364,1.8023814073183648
ENS,ENERSYS,29275Y102,7277000.0,64420,1.7600549518324935
XOM,EXXON MOBI,30231G102,7076000.0,62757,1.7114399943887213
EQT,EQT CORP,26884L109,6982000.0,128280,1.6887046411563102
AXS,AXIS CAPIT,G0692U109,6785000.0,70825,1.641057145552215
MTG,MGIC INVES,552848103,6625000.0,233534,1.6023586719651328
CCJ,CAMECO COR,13321L108,6531000.0,77846,1.5796233187327215
NRG,NRG ENERGY,629377508,6355000.0,39340,1.537054997786931
TME,TENCENT MU,88034P109,6354000.0,272234,1.5368131323270118
CRM,SALESFORCE,79466L302,6352000.0,26802,1.5363294014071733
GILD,GILEAD SCI,375558103,6298000.0,56737,1.523268666571533
ORCL,ORACLE COR,68389X105,6136000.0,21855,1.484086462064612
SPOT,SPOTIFY TE,L8681T102,6003000.0,8600,1.4519183558953497
ABBV,ABBVIE INC,00287Y109,5841000.0,25409,1.4127361513884287
UNH,UNITEDHEAL,91324P102,5836000.0,16900,1.4115268240888323
IBM,INTL BUSIN,459200101,5770000.0,20450,1.3955637037341608
NVT,NVENT ELEC,G6700G107,5722000.0,58127,1.3839541616580362
STLD,STEEL DYNA,858119100,5636000.0,40423,1.3631537321049794
CLS,CELESTICA ,15101Q207,5624000.0,22864,1.360251346585948
CVLT,COMMVAULT ,204166102,5343000.0,28301,1.2922871523486346
MDT,MEDTRONIC ,G5960L103,5341000.0,56075,1.2918034214287961
ACT,ENACT HOLD,29249E109,5149000.0,134299,1.2453652531242971
T,AT&T INC,00206R102,5083000.0,181938,1.2294021327696256
NU,NU HOLDING,G6683N103,4870000.0,304156,1.177884789806822
RS,RELIANCE I,759509102,4861000.0,17309,1.1757080006675487
MCK,MCKESSON C,58155Q103,4841000.0,6266,1.1708706914691633
ATGE,ADTALEM GL,00737L103,4788000.0,31000,1.1580518220934424
CTSH,COGNIZANT ,192446102,4784000.0,71329,1.1570843602537653
BNTX,BIONTECH S,09075V102,4699000.0,47643,1.1365257961606277
ADT,ADT INC,00090Q103,4564000.0,523940,1.103873959071527
PVH,PVH CORP,693656100,4311000.0,51460,1.0426819977119528
N/A,QIAGEN N.V,N72482206,4218000.0,94400,1.0201885099394612
AMTM,AMENTUM HO,023939101,4191000.0,175000,1.0136581425216409
MO,ALTRIA GRO,02209S103,4137000.0,62632,1.0005974076860005
VLO,VALERO ENE,91913Y100,3820000.0,22434,0.9239260568915935
INTU,INTUIT INC,461202103,3681000.0,5400,0.8903067579628157
FLR,FLUOR CORP,343412102,3604000.0,85669,0.8716831175490322
N/A,AMRIZE LTD,H2927K103,3475000.0,71930,0.840482473219447
CARR,CARRIER GL,14448C104,3414000.0,57400,0.8257286801643717
EME,EMCOR GROU,29084Q100,3233000.0,4979,0.7819510319189849
FUTU,FUTU HOLDI,36118L106,2922000.0,16800,0.7067308738840933
PINS,PINTEREST ,72352L106,2541000.0,79000,0.6145801336548531
AU,ANGLOGOLD ,G0378L100,2461000.0,34989,0.5952308968613119
SE,SEA LTD-AD,81141R100,2270000.0,12700,0.5490345940167323
N/A,INTERCORP ,P5626F128,2093000.0,52335,0.5062244076110223
IBN,ICICI BANK,45104G104,1859000.0,61500,0.44962788998991426
MELI,MERCADOLIB,58733R102,1552000.0,664,0.37537519379469975
KT,KT CORP-SP,48268K101,1477000.0,75762,0.35723528430075485
FINV,FINVOLUTIO,31810T101,1111000.0,150690,0.26871252597030376
ENIC,ENEL CHILE,29278D105,1014000.0,260657,0.24525157635813502
SMIN,ISHARES MS,46429B614,839000.0,11700,0.2029251208722636
BLK,BLACKROCK ,09290D101,700000.0,600,0.1693058219434857
WFC,WELLS FARG,949746101,686000.0,8185,0.165919705504616
TSM,TAIWAN SEM,874039100,669000.0,2396,0.1618079926859885
CSCO,CISCO SYST,17275R102,646000.0,9500,0.15624508710784538
BAC,VERIZON CO,92343V104,635000.0,14700,0.15358456704873347
PFE,PFIZER INC,717081103,589000.0,23100,0.14245875589244728
KHC,KRAFT HEIN,500754106,564000.0,21652,0.13641211939446563
VEON,VEON LTD,91822M502,507000.0,9312,0.12262578817906751
NTAP,NETAPP INC,64110D104,492000.0,4175,0.11899780628027853
GEV,GE VERNOVA,36828A101,449000.0,730,0.10859759150375012
SU,SUNCOR ENE,867224107,425000.0,10170,0.10279282046568776
DOX,AMDOCS LTD,G02602103,395000.0,4813,0.09553685666810979
SYF,SYNCHRONY ,87165B103,365000.0,5140,0.08828089287053184
QRVO,QORVO INC,74736K101,328000.0,3600,0.07933187085351903
MAT,MATTEL INC,577081102,313000.0,18600,0.07570388895473004
VIST,VISTA ENER,92837L109,302000.0,8775,0.07304336889561812
CEG,CONSTELLAT,21037T109,296000.0,900,0.07159217613610254
DOCU,DOCUSIGN I,256163106,285000.0,3955,0.06893165607699062
ETN,EATON CORP,G29183103,269000.0,720,0.06506180871828238
