ticker,nameOfIssuer,cusip,value,shares,allocation_percent
SGRY,SURGERY PARTNERS INC,86881A100,121938382000.0,10229730,37.17471139538676
BA,BOEING CO,097023105,51420396000.0,258355,15.676264928105246
BXSL,BLACKSTONE SECD LENDING FD,09261X102,29612500000.0,1250000,9.027806693350175
UWMC,UWM HOLDINGS CORPORATION,91823B109,28232380000.0,7799000,8.607056787951224
UNIT,UNITI GROUP LLC,912932100,23433360000.0,2498226,7.144004871445649
XLI,SELECT SECTOR SPDR TR,81369Y704,18867422000.0,116660,5.752011434963693
TLN,TALEN ENERGY CORP,87422Q109,15003810000.0,47000,4.574132421908123
VG,VENTURE GLOBAL INC,92333F101,14026400000.0,890000,4.276154590244217
ATUS,OPTIMUM COMMUNICATIONS INC,02156K103,10441764000.0,8032126,3.1833255189390597
VST,VISTRA CORP,92840M102,8869470000.0,59000,2.7039885397203407
AGNC,AGNC INVT CORP,00123Q104,6168450000.0,615000,1.8805428179855093
