ticker,nameOfIssuer,cusip,value,shares,allocation_percent
VCTR,VICTORY CAP HLDGS INC. COM CL A,92645B103,102937000.0,1224567,3.316889109434108
CRL,CHARLES RIVER LABORATORIES,159864107,101923000.0,449414,3.284215478407692
ENSG,ENSIGN GROUP INC.,29358P101,99947000.0,623502,3.2205437871767275
LAUR,LAUREATE EDUCATION INC.,518613203,99051000.0,2727172,3.191672413015319
DOCN,DIGITALOCEAN HLDGS INC.,25402D102,96485000.0,614434,3.1089894374593188
PRVA,PRIVIA HEALTH GROUP INC,74276R102,95500000.0,3711623,3.0772502593912523
SNEX,STONEX GROUP INC.,861896108,88364000.0,745686,2.847310386605745
FSS,FEDERAL SIGNAL CORP.,313855108,87636000.0,682045,2.8238523950995997
PNTG,PENNANT GROUP INC.,70805E109,87544000.0,2369269,2.820887923645526
GTES,GATES INDL CORP PLC ORD SHS,G39108108,86919000.0,3107571,2.8007488512673118
RLI,RLI CORP.,749607107,83903000.0,1420403,2.7035657435989973
OZK,BANK OZK,06417N103,83582000.0,1604567,2.693222316025546
EEFT,EURONET WORLDWIDE INC.,298736109,82776000.0,1130972,2.6672509682866
LOPE,GRAND CANYON EDUCATION INC.,38526M106,77975000.0,544863,2.5125506699061035
NMIH,NMI HOLDINGS INC. ,629209305,76387000.0,1859025,2.461381314807535
CHE,CHEMED CORP.,16359R103,75827000.0,162809,2.4433367059566544
AWI,ARMSTRONG WORLD INDS INC.,04247X102,74585000.0,464933,2.4033163413266654
RDNT,RADNET INC.,750491102,73577000.0,1193068,2.3708360453950803
CCCS,CCC INTELLIGENT SOLUTIONS HLD,12510Q100,72704000.0,14089987,2.3427057890971894
SPXC,SPX TECHNOLOGIES INC.,78473E103,71688000.0,292403,2.3099677130391636
TTEK,TETRA TECH INC ,88162G103,71341000.0,2469392,2.2987865000547782
BV,BRIGHTVIEW HLDGS INC,10948C107,71095000.0,5017317,2.290859761166713
WSC,WILLSCOT HOLDINGS CORPORATION,971378104,70713000.0,2450201,2.2785507601291477
HLNE,HAMILTON LANE INC.,407497106,69756000.0,884888,2.247713812503625
FIVN,FIVE9 INC,338307101,66307000.0,3110100,2.1365783554916833
PLNT,PLANET FITNESS INC CL A,72703H101,65831000.0,1261848,2.1212404379684346
ESAB,ESAB CORPORATION,29605J106,65114000.0,660182,2.0981368941361467
YETI,YETI HOLDINGS INC.,98585X104,60055000.0,1211763,1.9351231866779233
SHAK,SHAKE SHACK INC. CL A,819047101,59278000.0,1058157,1.9100862918973263
PCTY,PAYLOCITY HLDG CORP.,70438V106,59145000.0,565819,1.905800697295242
HLI,HOULIHAN LOKEY INC.,441593100,58536000.0,436412,1.8861771851699092
MMS,MAXIMUS INC.,577933104,58493000.0,1088046,1.8847916169902883
MOD,MODINE MFG CO,607828100,58474000.0,218988,1.8841793891899903
FND,FLOOR & DECOR HLDGS INC CL A,339750101,58350000.0,982991,1.8801837972301525
FCN,FTI CONSULTING INC.,302941109,57949000.0,388895,1.8672625683922899
N/A,STEVANATO GROUP S P A ORD SHS,T9224W109,53654000.0,2969220,1.7288668630091961
HNM,ORMAT TECHNOLOGIES INC.,686688102,52249000.0,479792,1.683594228302969
PRIM,PRIMORIS SERVICES CORP.,74164F103,50468000.0,509157,1.6262059276540075
ROAD,CONSTRUCTION PARTNERS INC COM CL A,21044C107,49495000.0,416726,1.5948534197756024
BMI,BADGER METER INC,056525108,49022000.0,330384,1.5796121697997694
OPCH,OPTION CARE HEALTH INC COM NEW,68404L201,45838000.0,2185884,1.4770156794761908
PXED,PHOENIX ED PARTNERS INC,718968100,44050000.0,1340935,1.4194018212165933
SPSC,SPS COMM INC,78463M107,36036000.0,630329,1.1611705795541694
MDA,MDA SPACE LTD.,55293N109,6851000.0,166137,0.22075645578104156
BYD,BOYD GROUP SVCS INC.,103310108,5817000.0,61557,0.18743837443852268
CIGI,COLLIERS INTERNATIONAL GROUP INC.,194693107,5674000.0,60581,0.18283055467838707
ATS,ATS CORPORATION,00217Y104,5410000.0,188066,0.17432381050582904
TSAT,TELESAT CORP CL A & CL B SHS,879512309,3917000.0,77382,0.12621559440874905
LAZ,LAZARD INC,52110M109,3288000.0,78395,0.10594763196731347
ATAT,ATOUR LIFESTYLE HLDGS LTD SPONSORED,04965M106,2781000.0,87462,0.08961081645410547
KLIC,KULICKE & SOFFA INDUSTRIES ADR,501242101,2591000.0,19369,0.08348853845112811
CSW,CSW INDUSTRIALS INC,126402106,2390000.0,8589,0.07701181277429417
LYFT,LYFT INC CL A COM,55087P104,1883000.0,128905,0.06067499726108616
GO,GROCERY OUTLET HLDG CORP.,39874R101,1754000.0,175702,0.05651829272222258
APG,API GROUP,00187Y100,1737000.0,41016,0.05597050995353513
SLAB,SILICON LABORATORIES INC.,826919102,1410000.0,6452,0.04543374728525304
EWT,ISHARES MSCI TAIWAN INDEX,46434G772,1267000.0,11668,0.04082592752511745
TPD,SOMNIGROUP INTERNATIONAL INC.,88023U101,1204000.0,15360,0.03879590902939338
MWA,MUELLER WTR PRODS INC COM SER A,624758108,1200000.0,46464,0.038667018966172806
DT,DYNATRACE INC.,268150109,951000.0,21655,0.030643612530691946
FA,FIRST ADVANTAGE CORP.,31846B108,947000.0,52485,0.030514722467471368
VITL,VITAL FARMS INC,92847W103,663000.0,57023,0.021363527978810474
PTC,PTC INC.,69370C100,540000.0,4757,0.017400158534777763
GLOB,GLOBANT S A,L44385109,235000.0,8122,0.00757229121420884
EPAM,EPAM SYS INC.,29414B104,221000.0,2783,0.007121175992936824
EWY,ISHARES INC MSCI STH KOR ETF,464286772,74000.0,368,0.002384466169580656
SCJ,ISHARES INC MSCI JAPAN SMALL CAP,464286582,56000.0,528,0.001804460885088064
