ticker,nameOfIssuer,cusip,value,shares,allocation_percent
AMZN,Amazon.com Inc,023135106,47318117000.0,198532,15.065062951307052
NVDA,NVIDIA Corp,67066G104,36943817000.0,184636,11.762110668236598
MSFT,Microsoft Corp,594918104,33372234000.0,89465,10.624996046139145
AVGO,Broadcom Inc,11135F101,24785311000.0,65613,7.891105862955686
MA,Mastercard Inc,57636Q104,21709358000.0,42269,6.911789091321223
FICO,Fair Isaac Corp,303250104,21178670000.0,17726,6.742829533452442
CDNS,Cadence Design Systems Inc,127387108,21162794000.0,56386,6.737774959124919
WMT,Walmart Inc,931142103,20635519000.0,182196,6.569902026487924
TDG,TransDigm Group Inc,893641100,20055194000.0,15056,6.385139123576609
SPGI,S&P Global Inc,78409V104,19380689000.0,47588,6.170391349780552
META,Meta Platforms Inc,30303M102,17642243000.0,31320,5.616907819836874
FWONK,Libety Media Corp-Liberty Formula one,531229755,12890043000.0,135485,4.10391033185143
AAPL,Apple Inc,037833100,10038477000.0,34692,3.1960335179915957
TYL,Tyler Technologies Inc,902252105,6979265000.0,23864,2.2220467179379515
