ticker,nameOfIssuer,cusip,value,shares,allocation_percent
KO,COCA COLA CO,191216100,487620000000.0,6000000,48.09854027904058
BRK/A,BERKSHIRE HATHAWAY INC DEL,084670108,220161900000.0,294,21.716635935892917
PLTR,PALANTIR TECHNOLOGIES INC,69608A108,175005000000.0,1500000,17.262386779733188
PFE,PFIZER INC,717081103,48160000000.0,2000000,4.750473113979316
0J7Q,PEOPLE INC,44891N208,27746776000.0,601100,2.7369251118689073
AFRM,AFFIRM HLDGS INC,00827B106,18756500000.0,230000,1.850129754201683
BAC,BANK OF AMER CORP,060505104,17094000000.0,300000,1.6861417651653332
JPM,JPMORGAN CHASE & CO,46625H100,9819900000.0,30000,0.9686289645341671
IBRX,IMMUNITYBIO INC,45256X103,6019684000.0,687571,0.5937779691995737
AUR,AURORA INNOVATION INC,051774107,3410000000.0,500000,0.33636032638433283
