ticker,nameOfIssuer,cusip,value,shares,allocation_percent
NVDA,NVIDIA CORPORATION,67066G104,27811534000.0,138995,3.7506400803397004
PANW,PALO ALTO NETWORKS INC,697435105,27463364000.0,80533,3.7036861670182755
AAPL,APPLE INC,037833100,24889332000.0,86015,3.3565543767589903
MSFT,MICROSOFT CORP,594918104,21701624000.0,58178,2.9266627573603805
AVGO,BROADCOM INC,11135F101,21513162000.0,56951,2.9012469305735165
JPM,JPMORGAN CHASE & CO,46625H100,19389702000.0,59236,2.6148789012156914
AMZN,AMAZON COM INC,023135106,19383359000.0,81327,2.6140234895713865
OKE,ONEOK INC NEW,682680103,17788793000.0,204610,2.3989816601510117
QCOM,QUALCOMM INC,747525103,17037676000.0,92200,2.297686653366254
GOOGL,ALPHABET INC,02079K305,15583896000.0,43607,2.1016311054775167
NEE,NEXTERA ENERGY INC,65339F101,15358785000.0,174989,2.0712728253795776
FSLR,FIRST SOLAR INC,336433107,14815928000.0,62790,1.9980635870077221
MRVL,MARVELL TECHNOLOGY INC,573874104,14563246000.0,48888,1.9639871050423479
AMD,ADVANCED MICRO DEVICES INC,007903107,13801841000.0,23759,1.8613046672317959
USB,US BANCORP,902973304,13487260000.0,223299,1.8188805381954993
CMI,CUMMINS INC,231021106,13005384000.0,18235,1.7538951461867818
URI,UNITED RENTALS INC,911363109,12765405000.0,11268,1.721531780115718
AMAT,APPLIED MATLS INC,038222105,12607674000.0,17438,1.7002603101381157
PWR,QUANTA SVCS INC,74762E102,12422130000.0,17252,1.675238002376647
LOW,LOWES COS INC,548661107,12287064000.0,55726,1.6570231152333792
IQV,IQVIA HLDGS INC,46266C105,11408288000.0,59043,1.5385121230946284
GOOG,ALPHABET INC,02079K107,11388932000.0,32233,1.5359017892167828
IBM,INTERNATIONAL BUSINESS MACHS,459200101,10868767000.0,38650,1.4657527748765489
COST,COSTCO WHOLESALE CORPORATION,22160K105,10352434000.0,11067,1.396120540832859
LH,LABCORP HOLDINGS INC,504922105,10213840000.0,36478,1.377429870577324
PRU,PRUDENTIAL FINL INC,744320102,9745971000.0,90299,1.3143334508059998
WSM,WILLIAMS SONOMA INC,969904101,9648708000.0,41393,1.3012166444430686
J,JACOBS SOLUTIONS INC,46982L108,9460962000.0,75087,1.2758973768139095
BX,BLACKSTONE INC,09260D107,8894440000.0,75588,1.199496696448914
CLF,CLEVELAND-CLIFFS INC NEW,185899101,8561764000.0,911796,1.154632290934026
BSJS,INVESCO EXCH TRD SLF IDX FD,46138J452,8497011000.0,390757,1.1458997558238724
ETN,EATON CORP PLC,G29183103,8347265000.0,19589,1.1257051362293344
ABT,ABBOTT LABORATORIES,002824100,8189338000.0,90251,1.1044072338566064
IVV,ISHARES TR,464287200,8144928000.0,10876,1.0984181386140397
BSJR,INVESCO EXCH TRD SLF IDX FD,46138J585,8021467000.0,358973,1.0817682920087133
BSJT,INVESCO EXCH TRD SLF IDX FD,46138J395,7990394000.0,378154,1.0775778133671399
BSCS,INVESCO EXCH TRD SLF IDX FD,46138J643,7711106000.0,378645,1.0399132686225774
DHR,DANAHER CORP DEL,235851102,7375523000.0,38721,0.9946568275330411
LLY,ELI LILLY & CO,532457108,7161808000.0,5971,0.9658354024088535
BSJU,INVESCO EXCH TRD SLF IDX FD,46139W841,7086902000.0,274568,0.9557336422593441
LHX,L3HARRIS TECHNOLOGIES INC,502431109,6910811000.0,23782,0.9319861581260669
JNJ,JOHNSON & JOHNSON,478160104,6759919000.0,26617,0.9116369899355379
BSCR,INVESCO EXCH TRD SLF IDX FD,46138J783,6616728000.0,337330,0.8923263721269725
BSCT,INVESCO EXCH TRD SLF IDX FD,46138J577,6394017000.0,344227,0.8622917540101676
CSCO,CISCO SYS INC,17275R102,6293673000.0,53581,0.8487594465789555
UBER,UBER TECHNOLOGIES INC,90353T100,6285641000.0,87107,0.8476762578154271
CRSP,CRISPR THERAPEUTICS AG,H17182108,6229434000.0,16700,0.8400962290764279
HASI,HA SUSTAINABLE INFRA CAP INC,41068X100,6043339000.0,154759,0.8149996139184571
KLAC,KLA CORP,482480100,6034200000.0,20000,0.8137671360661307
KLAC,KLA CORP,482480100,6034200000.0,20000,0.8137671360661307
DCI,DONALDSON INC,257651109,5831280000.0,64958,0.7864015155612519
XYL,XYLEM INC,98419M100,5773022000.0,48837,0.7785448906875421
GEV,GE VERNOVA INC,36828A101,5492471000.0,4675,0.7407100188254081
KMB,KIMBERLY-CLARK CORP,494368103,5276095000.0,48065,0.7115297334796381
TTEK,TETRA TECH INC NEW,88162G103,5109399000.0,176857,0.6890492511433417
BSCU,INVESCO EXCH TRD SLF IDX FD,46138J460,4879732000.0,293165,0.6580765527178835
KMI,KINDER MORGAN INC DEL,49456B101,4840258000.0,151400,0.6527531222831822
ABBV,ABBVIE INC,00287Y109,4799781000.0,19074,0.6472944281121986
GLW,CORNING INC,219350105,4778840000.0,18709,0.6444703424676458
WY,WEYERHAEUSER CO,962166104,4745842000.0,198239,0.640020259945371
GE,GE AEROSPACE,369604301,4485481000.0,12002,0.6049081944995267
AWC,AMERICAN WTR WKS CO INC NEW,030420103,4444115000.0,33775,0.5993296105363648
BSJQ,INVESCO EXCH TRD SLF IDX FD,46138J635,3824785000.0,166621,0.515807287713151
FDX,FEDEX CORP,31428X106,3288739000.0,10503,0.4435165750719218
NOW,SERVICENOW INC,81762P102,3136752000.0,31595,0.4230197361025004
BSJV,INVESCO EXCH TRD SLF IDX FD,46139W817,3014078000.0,114822,0.4064760236551542
HONA,HONEYWELL AEROSPACE INC,43849R105,2980601000.0,13482,0.4019613435958114
PFE,PFIZER INC,717081103,2950522000.0,122530,0.39790491495809094
BSCQ,INVESCO EXCH TRD SLF IDX FD,46138J791,2945678000.0,150867,0.3972516571928355
N/A,ASTRAZENECA PLC,G0593M107,2892000000.0,4000,0.3900126872664562
HON,HONEYWELL INTL INC,438516205,2844426000.0,12704,0.3835968976454277
BDX,BECTON DICKINSON & CO,075887109,2665527000.0,17614,0.35947072899422383
CVX,CHEVRON CORPORATION,166764100,2585359000.0,15597,0.3486593399510781
CHWY,CHEWY INC,16679L109,2448154000.0,124588,0.3301559890671244
PNW,PINNACLE WEST CAP CORP,723484101,2416595000.0,22585,0.3258999688743713
BSCV,INVESCO EXCH TRD SLF IDX FD,46138J429,2376137000.0,145019,0.32044383702740503
EXPE,EXPEDIA GROUP INC,30212P303,2267421000.0,8861,0.30578248871867064
BRK/B,BERKSHIRE HATHAWAY INC DEL,084670702,2233241000.0,4463,0.3011730026706874
BEP,BROOKFIELD RENEWABLE ENERGY,G16258108,2227409000.0,64135,0.30038650405653183
CRM,SALESFORCE INC,79466L302,2091881000.0,13353,0.2821093119818955
ROP,ROPER TECHNOLOGIES INC,776696106,1945066000.0,5748,0.26230996458181777
JEPI,J P MORGAN EXCHANGE TRADED F,46641Q332,1868132000.0,33076,0.25193471005825013
EQAL,INVESCO EXCH TRADED FD TR II,46138E420,1589718000.0,26829,0.21438803221848415
CRCL,CIRCLE INTERNET GROUP INC,172573107,1417630000.0,22635,0.19118038929790676
NFLX,NETFLIX INC.,64110L106,1402724000.0,19646,0.18917017867674707
EWBC,EAST WEST BANCORP INC,27579R104,1369645000.0,10610,0.18470917256260905
DRI,DARDEN RESTAURANTS INC,237194105,1167047000.0,5665,0.1573869767068658
SHW,SHERWIN WILLIAMS CO,824348106,1163113000.0,3378,0.15685644077612368
CLH,CLEAN HARBORS INC,184496107,1097906000.0,3675,0.148062679607872
TNC,TENNANT CO,880345103,1065800000.0,12175,0.1437328914552521
F,FORD MTR CO,345370860,1059319000.0,76210,0.1428588692470315
EIX,EDISON INTL,281020107,1051234000.0,14120,0.1417685329480864
EMR,EMERSON ELEC CO,291011104,1048431000.0,7324,0.14139052272595365
VRT,VERTIV HOLDINGS CO,92537N108,1017527000.0,3039,0.13722283528221832
ISRG,INTUITIVE SURGICAL INC,46120E602,958011000.0,2409,0.12919655758673063
RSPT,INVESCO EXCHANGE TRADED FD T,46137V282,893468000.0,13852,0.12049234289992605
CRSP,CRISPR THERAPEUTICS AG,H17182108,892547000.0,16365,0.12036813761466589
LMNR,LIMONEIRA CO,532746104,787931000.0,60010,0.10625971185703531
FDXF,FEDEX FGHT HLDG CO INC,314352105,786408000.0,5208,0.10605432135817404
T,AT&T INC,00206R102,752424000.0,36349,0.10147126770531675
N/A,ASTRAZENECA PLC,G0593M107,725486000.0,3826,0.09783843168540535
BMY,BRISTOL-MYERS SQUIBB CO,110122108,703655000.0,12212,0.0948943213895153
IAU,ISHARES GOLD TR,464285204,688953000.0,9124,0.09291162203675202
GSLC,GOLDMAN SACHS ETF TR,381430503,678824000.0,4784,0.09154563361720777
FRVO,FERVO ENERGY CO,31556C106,656506000.0,22460,0.0885358469109793
VEU,VANGUARD INTL EQUITY INDEX F,922042775,640436000.0,7647,0.08636866022896962
SPY,STATE STR SPDR S&P 500 ETF T,78462F103,560078000.0,750,0.07553164794565084
TSLA,TESLA INC,88160R101,548042000.0,1303,0.07390848311026389
DE,DEERE & CO,244199105,529031000.0,834,0.0713446756422063
TSM,TAIWAN SEMICONDUCTOR MANUFAC,874039100,526760000.0,1103,0.07103841049255825
MELI,MERCADOLIBRE INC,58733R102,483756000.0,285,0.06523892722727241
PI,IMPINJ INC,453204109,461201000.0,3220,0.06219717890040695
META,META PLATFORMS INC,30303M102,418588000.0,743,0.05645042556621417
SHOP,SHOPIFY INC,82509L107,414473000.0,3630,0.05589548012772818
IBB,ISHARES TR,464287556,405212000.0,2131,0.05464654945802741
BSJW,INVESCO EXCH TRD SLF IDX FD,46139W775,401685000.0,15880,0.05417090120491925
NOC,NORTHROP GRUMMAN CORP,666807102,401336000.0,788,0.05412383535849601
GSIE,GOLDMAN SACHS ETF TR,381430107,395488000.0,8654,0.05333517899779953
IYJ,ISHARES TR,464287754,374876000.0,2249,0.050555462016493795
LRGF,ISHARES TR,46434V282,369755000.0,4889,0.04986484826424914
XLB,SELECT SECTOR SPDR TR,81369Y100,359285000.0,7068,0.048452872871552116
XLF,SELECT SECTOR SPDR TR,81369Y605,347592000.0,6484,0.04687596472763556
PG,PROCTER & GAMBLE CO,742718109,338001000.0,2305,0.04558253053552886
ZTS,ZOETIS INC,98978V103,331634000.0,4615,0.04472388227141215
MA,MASTERCARD INCORPORATED,57636Q104,330198000.0,643,0.04453022451936698
PM,PHILIP MORRIS INTL INC,718172109,319306000.0,1765,0.043061338561653895
BSCW,INVESCO EXCH TRD SLF IDX FD,46139W858,307650000.0,15000,0.041489420206613156
SBUX,STARBUCKS CORP,855244109,300132000.0,2937,0.04047554905071094
APH,AMPHENOL CORP,032095101,286520000.0,1625,0.038639846181046
THO,THOR INDS INC,885160101,286360000.0,3810,0.03861826871563707
QUIK,QUICKLOGIC CORP,74837P405,279580000.0,14000,0.03770392361893355
QQQ,INVESCO QQQ TR,46090E103,278899000.0,379,0.03761208453178678
WAT,WATERS CORP,941848103,278655000.0,743,0.03757917889703816
TXN,TEXAS INSTRS INC,882508104,274855000.0,922,0.03706671409357601
BA,BOEING CO,097023105,274267000.0,1267,0.036987416908198185
ULTA,ULTA BEAUTY INC,90384S303,268333000.0,595,0.036187162659844396
WFC,WELLS FARGO & CO,949746101,264009000.0,3195,0.035604031657167995
SPCX,SPACE EXPLORATION TECHN CORP,84615Q103,262270000.0,1535,0.03536951158000466
CGDV,CAPITAL GROUP DIVIDEND VALUE,14020W106,245069000.0,4973,0.0330497991893856
