ticker,nameOfIssuer,cusip,value,shares,allocation_percent
SNDK,SANDISK CORP,80004C200,1356382263000.0,596545,10.889109828244878
AMD,ADVANCED MICRO DEVICES INC,007903107,876970782000.0,1509650,7.040368649645042
GOOGL,ALPHABET INC,02079K305,856384314000.0,2396352,6.8750993762679045
TTMI,TTM TECHNOLOGIES INC,87305R109,791202137000.0,4230575,6.351813350227399
ALAB,ASTERA LABS INC,04626A103,757318364000.0,1567882,6.079792596449436
AMZN,AMAZON COM INC,023135106,583392445000.0,2447732,4.683505955410233
GLW,CORNING INC,219350105,570630365000.0,2233999,4.581051290123264
MKSI,MKS INC.,55306N104,565506710000.0,1271373,4.539918311951139
CLS,CELESTICA INC,15101Q207,538601664000.0,1476430,4.32392315422916
BE,BLOOM ENERGY CORP,093712107,486833924000.0,1608305,3.908328950591283
COHR,COHERENT CORP,19247G107,482056146000.0,1222035,3.869972691595457
FN,FABRINET,G3323L100,418617511000.0,744765,3.3606839145945893
SITM,SITIME CORP,82982T106,418036238000.0,560701,3.35601742365774
FROG,JFROG LTD,M6191J100,405181482000.0,4458423,3.2528187504535553
MTSI,MACOM TECH SOLUTIONS HLDGS I,55405Y100,376104150000.0,988785,3.019384363778492
VIAV,VIAVI SOLUTIONS INC,925550105,328326231000.0,6875942,2.635820657920752
LRCX,LAM RESEARCH CORP,512807306,321807325000.0,742638,2.5834865296072467
TSM,TAIWAN SEMICONDUCTOR MANUFAC,874039100,281723796000.0,589911,2.261693800897229
CVNA,CARVANA CO,146869102,280859206000.0,4267080,2.254752825832
META,META PLATFORMS INC,30303M102,256850101000.0,455982,2.062006438361093
WDC,WESTERN DIGITAL CORP,958102105,255926801000.0,400687,2.0545941362552096
APP,APPLOVIN CORP,03831W108,237835836000.0,461611,1.9093588953075515
SNOW,SNOWFLAKE INC,833445109,225153860000.0,884691,1.8075473092449834
TWLO,TWILIO INC,90138F102,169555391000.0,821768,1.3611998069676934
STX,SEAGATE TECHNOLOGY HLDNGS PL,G7997R103,143343995000.0,148543,1.150773308788383
KVYO,KLAVIYO INC,49845K101,83475307000.0,5528166,0.6701442584917218
NVDA,NVIDIA CORPORATION,67066G104,75474748000.0,377204,0.6059153401293818
MDB,MONGODB INC,60937P106,75459263000.0,224648,0.6057910257157463
PI,IMPINJ INC,453204109,58043098000.0,405244,0.46597311549596737
DUOL,DUOLINGO INC,26603R106,54262295000.0,471764,0.4356206254723215
INTC,INTEL CORP,458140100,36290256000.0,259903,0.2913401288550488
AAPL,APPLE INC,037833100,28868290000.0,99766,0.23175618624528072
SPCX,SPACE EXPLORATION TECHN CORP,84615Q103,26059055000.0,152517,0.20920349643002803
AVGO,BROADCOM INC,11135F101,22581895000.0,59780,0.1812886687570124
CBRS,CEREBRAS SYSTEMS INC,15675D103,11203816000.0,50696,0.08994483800577921
