ticker,nameOfIssuer,cusip,value,shares,allocation_percent
NVDA,NVIDIA Corporation,67066G104,121334392000.0,606399,9.611602234086753
STX,Seagate Technology Holdings PLC,G7997R103,45612720000.0,47267,3.6132485952933573
BE,Bloom Energy Corporation Class A,093712107,42635295000.0,140850,3.377389459972304
FIX,"Comfort Systems USA, Inc.",199908104,40348828000.0,20358,3.1962651228151553
EME,"EMCOR Group, Inc.",29084Q100,33962346000.0,40924,2.690354773347588
VRT,Vertiv Holdings Co. Class A,92537N108,33446429000.0,99894,2.649485989913099
CRS,Carpenter Technology Corporation,144285103,32428934000.0,52573,2.56888429855446
PWR,"Quanta Services, Inc.",74762E102,31399760000.0,43608,2.487357445742077
LLY,Eli Lilly and Company,532457108,31277395000.0,26077,2.4776642030597054
AGX,"Argan, Inc.",04010E109,30541974000.0,38247,2.419407232302442
MU,"Micron Technology, Inc.",595112103,22987695000.0,19915,1.8209888966889531
HWM,Howmet Aerospace Inc.,443201108,22083096000.0,82136,1.749330353500698
CAH,"Cardinal Health, Inc.",14149Y108,16400712000.0,69038,1.2991956979502848
LRCX,Lam Research Corporation,512807306,14993223000.0,34600,1.1877003156941761
NVT,nVent Electric plc,G6700G107,14853338000.0,87573,1.1766192120074717
TTMI,"TTM Technologies, Inc.",87305R109,14256535000.0,76230,1.1293429785046931
AAPL,Apple Inc.,037833100,13825531000.0,47780,1.0952006472083833
CIEN,Ciena Corporation,171779309,13755302000.0,28040,1.0896374000352513
KGC,Kinross Gold Corporation,496902404,13702411000.0,580119,1.0854475965888957
WMT,Walmart Inc.,931142103,13237050000.0,116873,1.0485836476826624
4XOM,Exxonmobil Holdings Corporation,30233Q108,13044592000.0,95411,1.033337931177421
GEV,GE Vernova Inc.,36828A101,12835379000.0,10925,1.0167649537630699
ESLT,Elbit Systems Ltd,M3760D101,12326924000.0,16247,0.9764872787083947
COHR,Coherent Corp.,19247G107,10718539000.0,27172,0.8490777569359396
PLTR,Palantir Technologies Inc. Class A,69608A108,10711706000.0,91812,0.8485364753010877
MTZ,"MasTec, Inc.",576323109,10280427000.0,24709,0.8143723596568218
BTSG,"BrightSpring Health Services, Inc.",10950A106,10185388000.0,146048,0.806843768218993
SEZL,Sezzle Inc.,78435P105,10139214000.0,59076,0.803186057373442
PSX,Phillips 66,718546104,10136303000.0,59960,0.80295546014835
AGI,Alamos Gold Inc.,011532108,9703885000.0,319838,0.7687011176956402
SIMO,Silicon Motion Technology Corporation Sponsored ADR,82706C108,9339573000.0,28019,0.739841847249841
STRL,"Sterling Infrastructure, Inc.",859241101,8145149000.0,9704,0.6452245817110905
AEIS,"Advanced Energy Industries, Inc.",007973100,7557707000.0,20269,0.5986898874127387
AMD,"Advanced Micro Devices, Inc.",007903107,7528594000.0,12960,0.5963836775143864
CVE,Cenovus Energy Inc.,15135U109,7272332000.0,293121,0.5760836754200787
ABBV,"AbbVie, Inc.",00287Y109,7190585000.0,28575,0.5696080205387333
INDV,"Indivior Pharmaceuticals, Inc.",45579U109,7133476000.0,173860,0.5650840848026357
FTI,TechnipFMC plc,G87110105,7116974000.0,107345,0.5637768654936463
STLD,"Steel Dynamics, Inc.",858119100,7055093000.0,30747,0.5588749119086518
KLAC,KLA Corporation,482480100,7026826000.0,23290,0.5566357185861935
MSFT,Microsoft Corporation,594918104,7023977000.0,18830,0.556410032741368
UI,Ubiquiti Inc.,90353W103,7006490000.0,13120,0.5550247858587901
GOOG,Alphabet Inc. Class C,02079K107,6983275000.0,19764,0.5531857908122388
CSCO,"Cisco Systems, Inc.",17275R102,6836935000.0,58206,0.541593349067146
SMCI,"Super Micro Computer, Inc.",86800U302,6814327000.0,232333,0.5398024380177195
ARGX,argenx SE Sponsored ADR,04016X101,6732827000.0,7257,0.5333463494416292
MYRG,MYR Group Inc.,55405W104,6568250000.0,13126,0.5203092489558964
COKE,"Coca-Cola Consolidated, Inc.",191098102,6249555000.0,32734,0.49506356614906055
NUE,Nucor Corporation,670346105,5807406000.0,26071,0.46003837464194675
TRGP,Targa Resources Corp.,87612G101,5548763000.0,20694,0.43954975970224436
COST,Costco Wholesale Corporation,22160K105,5494933000.0,5874,0.4352855726095947
TSM,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",874039100,5427105000.0,11364,0.42991252259807256
SANM,Sanmina Corporation,801056102,5299242000.0,20939,0.4197837513881996
APP,AppLovin Corp. Class A,03831W108,5179607000.0,10053,0.41030676786917425
JCI,Johnson Controls International plc,G51502105,5141319000.0,35188,0.4072737529071945
IDR,Idaho Strategic Resources Inc,645827205,5136870000.0,156851,0.40692132176516965
META,Meta Platforms Inc Class A,30303M102,5128527000.0,9105,0.40626042425608594
B,Barrick Mining Corporation,06849F108,5101393000.0,138889,0.404110982447207
FMF,"FormFactor, Inc.",346375108,4973183000.0,31096,0.3939547233510039
TPC,Tutor Perini Corporation,901109108,4960196000.0,59783,0.3929259476167992
N/A,National Energy Services Reunited Corp.,G6375R107,4521794000.0,151079,0.358197577752564
CSTM,Constellium SE Class A,F21107101,4412370000.0,138449,0.3495294668771025
AMZN,"Amazon.com, Inc.",023135106,4403570000.0,18476,0.34883236774250626
AUPH,Aurinia Pharmaceuticals Inc.,05156V102,4363700000.0,257142,0.3456740333679207
CNS,"Cohen & Steers, Inc.",19247A100,4341607000.0,57021,0.3439239184610303
JNJ,Johnson & Johnson,478160104,4310125000.0,16971,0.3414300463070122
AMGN,Amgen Inc.,031162100,4259760000.0,11763,0.33744034199860984
TSEM,Tower Semiconductor Ltd,M87915274,4225235000.0,16211,0.3347054161324808
BWXT,"BWX Technologies, Inc.",05605H100,4220803000.0,21684,0.33435433165923867
VLO,Valero Energy Corporation,91913Y100,4198683000.0,16122,0.3326020779254581
WWD,"Woodward, Inc.",980745103,4137860000.0,9726,0.3277839346682367
EBA,eBay Inc.,278642103,4000489000.0,35799,0.3169019795297568
ASX,"ASE Technology Holding Co., Ltd. Sponsored ADR",00215W100,3975298000.0,88105,0.31490645404116424
ATO,Atmos Energy Corporation,049560105,3919072000.0,22750,0.31045246586595865
INSW,"International Seaways, Inc.",Y41053102,3780099000.0,49355,0.29944360699865796
HL,Hecla Mining Company,422704106,3778020000.0,244849,0.2992789173281096
BVN,Compania de Minas Buenaventura SAA Sponsored ADR,204448104,3745693000.0,127883,0.29671810781400804
VRSN,"VeriSign, Inc.",92343E102,3707887000.0,14740,0.29372327487280964
SMTC,Semtech Corporation,816850101,3678689000.0,22729,0.29141033163054353
PH,Parker-Hannifin Corporation,701094104,3659189000.0,3741,0.2898656233209268
GOOGL,Alphabet Inc. Class A,02079K305,3640326000.0,10186,0.2883713754827576
IESC,"IES Holdings, Inc.",44951W106,3586610000.0,4882,0.2841162189925334
DHT,"DHT Holdings, Inc.",Y2065G121,3557620000.0,215222,0.28181975263890324
N/A,Enlight Renewable Energy Ltd,M4056D110,3475074000.0,39037,0.2752808043247688
TNP,Tsakos Energy Navigation Limited,G9108L173,3417909000.0,96633,0.27075243250326936
BKR,Baker Hughes Company Class A,05722G100,3348053000.0,60325,0.26521873282754704
SU,Suncor Energy Inc.,867224107,3347431000.0,62359,0.2651694605932608
GD,General Dynamics Corporation,369550108,3338782000.0,9425,0.26448432304608777
EFG,iShares MSCI EAFE Growth ETF,464288885,3313678000.0,26633,0.26249568933303036
BP,BP PLC Sponsored ADR,055622104,3241365000.0,87723,0.2567673564102964
FTEC,Fidelity MSCI Information Technology Index ETF,316092808,3141380000.0,11000,0.2488469635725001
SSRM,SSR Mining Inc,784730103,3130568000.0,110699,0.24799048222667572
ITRN,Ituran Location and Control Ltd.,M6158M104,3114927000.0,51056,0.2467514677307416
SNDK,Sandisk Corporation,80004C200,3099094000.0,1363,0.2454972437991436
CECO,CECO Environmental Corp.,125141101,3059934000.0,33722,0.2423951526501902
HBM,Hudbay Minerals Inc,443628102,3026023000.0,128167,0.23970886529186136
JPM,JPMorgan Chase & Co.,46625H100,3024529000.0,9240,0.2395905168706015
APAM,"Artisan Partners Asset Management, Inc. Class A",04316A108,2941706000.0,85193,0.23302962577688946
KR,Kroger Co.,501044101,2887947000.0,52007,0.22877106300680303
NRG,"NRG Energy, Inc.",629377508,2848210000.0,19500,0.22562326433504717
XEL,Xcel Energy Inc.,98389B100,2803991000.0,34919,0.22212042039951174
QTEC,First Trust NASDAQ-100 Technology Sector Index Fund,337345102,2750148000.0,8217,0.21785520350132234
CGAU,Centerra Gold Inc.,152006102,2720767000.0,171549,0.2155277637656891
STNG,Scorpio Tankers Inc.,Y7542C130,2698370000.0,38960,0.21375356725233086
CALM,"Cal-Maine Foods, Inc.",128030202,2679575000.0,33262,0.21226470608929257
INTC,Intel Corporation,458140100,2620855000.0,18770,0.20761315368207756
EFV,iShares MSCI EAFE Value ETF,464288877,2551641000.0,33333,0.20213031055685646
PG,Procter & Gamble Company,742718109,2538108000.0,17308,0.20105828298998246
KALU,Kaiser Aluminum Corporation,483007704,2454765000.0,12548,0.1944561996746806
VIRT,"Virtu Financial, Inc. Class A",928254101,2441715000.0,40989,0.19342243334439865
VALE,Vale S.A. Sponsored ADR,91912E105,2430735000.0,161618,0.19255264374236833
