ticker,nameOfIssuer,cusip,value,shares,allocation_percent
PLTR,PALANTIR TECHNOLOGIES INC,69608A108,131253750000.0,1125000,18.186100972832307
AYI,ACUITY INC,00508Y102,129608706000.0,344100,17.958168922976576
AUR,AURORA INNOVATION INC,051774107,70826355000.0,10385096,9.813473851738836
AFRM,AFFIRM HLDGS INC,00827B106,58828702000.0,721382,8.151117317963577
SCHW,SCHWAB CHARLES CORP,808513105,35082438000.0,380215,4.860910715626251
MA,MASTERCARD INCORPORATED,57636Q104,33668021000.0,65553,4.664933607317418
MSFT,MICROSOFT CORP,594918104,32968627000.0,88383,4.56802780535905
BRK/A,BERKSHIRE HATHAWAY INC DEL,084670108,30702850000.0,41,4.254088970819686
GOOG,ALPHABET INC,02079K107,30188515000.0,85440,4.18282435366504
GOOGL,ALPHABET INC,02079K305,29797511000.0,83380,4.128648086512434
IBIT,ISHARES BITCOIN TRUST ETF,46438F101,22310958000.0,670200,3.091335180812897
YOU,CLEAR SECURE INC,18467V109,17775919000.0,318965,2.462974641249399
0J7Q,PEOPLE INC,44891N208,14747059000.0,319477,2.0433054600444973
JOBY,JOBY AVIATION INC,G65163100,13896361000.0,1557888,1.9254354584225513
WDAY,WORKDAY INC,98138H101,13710061000.0,111992,1.8996223246169368
GEV,GE VERNOVA INC,36828A101,9853551000.0,8387,1.365276599159664
KO,COCA COLA CO,191216100,8050119000.0,99054,1.1153988131944104
AMZN,AMAZON COM INC,023135106,5820263000.0,24420,0.8064370778468416
UNH,UNITEDHEALTH GROUP INC,91324P102,5666284000.0,13633,0.7851022387150396
TEM,TEMPUS AI INC,88023B103,4438655000.0,76621,0.6150058799353694
V,VISA INC,92826C839,4003174000.0,11668,0.5546670215198956
META,META PLATFORMS INC,30303M102,3820233000.0,6782,0.5293193000409213
TDG,TRANSDIGM GROUP INC,893641100,3681759000.0,2764,0.5101327842567096
BRK/B,BERKSHIRE HATHAWAY INC DEL,084670702,3455693000.0,6906,0.47880980032273207
PSKY,PARAMOUNT SKYDANCE CORP,69932A204,1785123000.0,181047,0.24734094932087905
SPCX,SPACE EXPLORATION TECHN CORP,84615Q103,1131093000.0,6620,0.1567206385163381
ANGI,ANGI INC,00183L201,998148000.0,167756,0.13830020333766177
DIBS,1STDIBS COM INC,320551104,866447000.0,176826,0.12005213283131061
RXRX,RECURSION PHARMACEUTICALS IN,75629V104,798801000.0,217657,0.11067931882479105
DNA,GINKGO BIOWORKS HOLDINGS INC,37611X209,613935000.0,61951,0.08506487548550652
BLND,BLEND LABS INC,09352U108,589541000.0,344761,0.08168492064893026
FIG,FIGMA INC,316841105,419942000.0,23214,0.05818582413632483
BKSY,BLACKSKY TECHNOLOGY INC,09263B207,366673000.0,13133,0.05080504139509417
GOOG,ALPHABET INC,02079K107,353000.0,1,4.891055412443304e-05
