ticker,nameOfIssuer,cusip,value,shares,allocation_percent
GOOGL,ALPHABET INC,02079K305,712693699000.0,1994274,11.088226250135373
TSM,TAIWAN SEMICONDUCTOR MANUFAC,874039100,560058278000.0,1172725,8.713494883480392
FWONK,LIBERTY MEDIA CORP DEL,531229755,496959318000.0,5223453,7.731789074084366
SCHW,SCHWAB CHARLES CORP,808513105,421798926000.0,4571355,6.562429175555414
COF,CAPITAL ONE FINL CORP,14040H105,392429572000.0,1956084,6.105495092331088
ELV,ELEVANCE HEALTH INC FORMERLY,036752103,378839935000.0,979598,5.894064894583246
ICLR,ICON PUB LTD CO,G4705A100,355773193000.0,2048087,5.53518806641937
GOOG,ALPHABET INC,02079K107,326782926000.0,924866,5.084151891974627
SUNB,SUNBELT RENTALS HOLDINGS INC,866966104,318777604000.0,4261163,4.959603545797672
ICE,INTERCONTINENTAL EXCHANGE IN,45866F104,315253563000.0,2560747,4.9047758351309705
MSA,MSA SAFETY INC,553498106,300524631000.0,1721415,4.675620265679446
UNH,UNITEDHEALTH GROUP INC,91324P102,293249409000.0,705554,4.562430956346205
TECH,BIO-TECHNE CORP,09073M104,236595617000.0,3348841,3.681000315798183
ROP,ROPER TECHNOLOGIES INC,776696106,228380088000.0,674902,3.553181528506577
AFW,ALIGN TECHNOLOGY INC,016255101,197577600000.0,1171455,3.0739504696515447
SAP,SAP SE,803054204,190564104000.0,1236546,2.964833143987607
ZTS,ZOETIS INC,98978V103,169108138000.0,2353300,2.631017080008049
BRK/B,BERKSHIRE HATHAWAY INC DEL,084670702,150453262000.0,300672,2.340780915374551
ACN,ACCENTURE PLC IRELAND,G1151C101,112225965000.0,901848,1.7460332437424477
META,META PLATFORMS INC,30303M102,86910577000.0,154291,1.3521715467079098
BRK/A,BERKSHIRE HATHAWAY INC DEL,084670108,77131550000.0,103,1.200027555489345
FWONA,LIBERTY MEDIA CORP DEL,531229771,60903329000.0,695720,0.9475457581370182
AMTM,AMENTUM HOLDINGS INC,023939101,11104193000.0,537213,0.17276117984757075
LBRDK,LIBERTY BROADBAND CORP,530307305,10088057000.0,303309,0.1569519396582485
CACC,CREDIT ACCEP CORP MICH,225310101,3361350000.0,5279,0.052296532659386594
MU,MICRON TECHNOLOGY INC,595112103,2495575000.0,2162,0.03882663795541931
LBRDA,LIBERTY BROADBAND CORP,530307107,2460890000.0,73945,0.038287002024828674
GLIBK,LIBERTY CAP CORP,36164V800,2460406000.0,114119,0.03827947185932757
EQH,EQUITABLE HLDGS INC,29452E101,1768803000.0,40310,0.027519378778621973
GPI,GROUP 1 AUTOMOTIVE INC,398905109,1422074000.0,4884,0.02212490201409092
VTI,VANGUARD INDEX FDS,922908769,1100129000.0,2973,0.017116019509434692
LAD,LITHIA MTRS INC,536797103,852007000.0,2933,0.013255689500208544
J,JACOBS SOLUTIONS INC,46982L108,786744000.0,6244,0.012240315138434392
GLIBA,LIBERTY CAP CORP,36164V602,616748000.0,28162,0.009595484529909519
NFLX,NETFLIX INC.,64110L106,577697000.0,8091,0.008987921527877089
VXUS,VANGUARD STAR FDS,921909768,548846000.0,6420,0.008539052096322518
GMED,GLOBUS MED INC,379577208,474692000.0,6008,0.0073853498389484995
SDHC,SMITH DOUGLAS HOMES CORP,83207R107,423854000.0,27275,0.0065944024138550415
CPA,COPA HOLDINGS SA,P31076105,397481000.0,2555,0.006184086185010678
KSPI,KASPI KZ JSC,48581R205,340842000.0,3934,0.005302885681256235
AXP,AMERICAN EXPRESS CO,025816109,315249000.0,932,0.004904704843095471
AAPL,APPLE INC,037833100,278075000.0,961,0.004326344569669605
MSFT,MICROSOFT CORP,594918104,274916000.0,737,0.004277196237401021
SBGI,SINCLAIR INC,829242106,255916000.0,17959,0.003981590566903053
DG,DOLLAR GEN CORP,256677105,251861000.0,2188,0.003918502093541514
FERG,FERGUSON ENTERPRISES INC,31488V107,237330000.0,1000,0.003692425988383304
VT,VANGUARD INTL EQUITY INDEX F,922042742,223811000.0,1426,0.0034820947747274083
ATAI,ATAIBECKLEY INC,04650F101,221930000.0,42112,0.003452829813348109
CHTR,CHARTER COMMUNICATIONS INC,16119P108,221279000.0,1556,0.0034427014295852574
HGV,HILTON GRAND VACATIONS INC,43283X105,219378000.0,4189,0.0034131253043422766
SPGI,S&P GLOBAL INC,78409V104,216255000.0,531,0.003364537067028321
BAC,BANK OF AMER CORP,060505104,206553000.0,3625,0.003213591476756148
STLA,STELLANTIS N.V,N82405106,143931000.0,25075,0.0022393063031812136
RMNI,RIMINI STR INC DEL,76674Q107,143417000.0,33666,0.002231309391884584
