ticker,nameOfIssuer,cusip,value,shares,allocation_percent
V,VISA INC,92826C839,794682213000.0,2316250,14.10278423174379
AMZN,AMAZON COM INC,023135106,701124778000.0,2941700,12.442472351728936
RKT,ROCKET COS INC,77311W101,656283191000.0,41668774,11.64669359171035
BLK,BLACKROCK INC,09290D101,559339452000.0,581700,9.926286853809087
META,META PLATFORMS INC,30303M102,515790007000.0,915674,9.153439020800908
CRM,SALESFORCE INC,79466L302,469119780000.0,2994509,8.32520840149107
TOST,TOAST INC,888787108,393208937000.0,14134038,6.97806079686892
KKR,KKR & CO INC,48251W104,326571596000.0,3558200,5.795484885987002
SPOT,SPOTIFY TECHNOLOGY S A,L8681T102,241869684000.0,526800,4.292327058353392
LLYVK,LIBERTY LIVE HOLDINGS INC,530909308,229491068000.0,2172388,4.0726506296126725
SSD,SIMPSON MFG INC,829073105,173894903000.0,830642,3.086016341992816
RBLX,ROBLOX CORP,771049103,171156754000.0,3147421,3.0374239312031146
CBRE,CBRE GROUP INC,12504L109,133665144000.0,992391,2.3720811341941572
LLYVA,LIBERTY LIVE HOLDINGS INC,530909100,79501150000.0,785119,1.4108627905397675
MDB,MONGODB INC,60937P106,55658630000.0,165700,0.9877428193104177
LYV,LIVE NATION ENTERTAINMENT IN,538034109,55311305000.0,302066,0.9815790352805738
WIX,WIX COM LTD,M98068105,47384496000.0,1099370,0.8409063548751237
PAYP,PAYPAY CORP,70450C101,30878284000.0,2154800,0.5479797704979041
