ticker,nameOfIssuer,cusip,value,shares,allocation_percent
AMD,Advanced Micro Devices,007903107,42276887000.0,72777,7.675543570215078
NVDA,NVIDIA Corp,67066G104,41822412000.0,209018,7.5930317555662485
AMZN,Amazon.com Inc.,023135106,41758121000.0,175204,7.581359458793956
GOOG,Alphabet Inc. Class C,02079K107,32914456000.0,93155,5.975755526132449
CRWD,"CrowdStrike Holdings, Inc.",22788C105,26201649000.0,34334,4.7570176704586205
LLY,Eli Lilly & Co.,532457108,25282785000.0,21079,4.590194113485229
MA,Mastercard Inc.,57636Q104,23114054000.0,45004,4.196452036813971
MSFT,Microsoft Corporation,594918104,22939611000.0,61497,4.164781189170458
PANW,"Palo Alto Networks, Inc.",697435105,22727278000.0,66645,4.126231255423101
META,"Meta Platforms, Inc.",30303M102,21498526000.0,38166,3.9031462512460218
NOW,"ServiceNow, Inc.",81762P102,19425522000.0,195664,3.5267838070757564
ANET,Arista Networks,040413205,16522019000.0,97257,2.999640836905076
HWM,Howmet Aerospace Inc.,443201108,15881560000.0,59070,2.8833628583624185
ISRG,"Intuitive Surgical, Inc.",46120E602,15229951000.0,38297,2.765060551235494
LRCX,Lam Research Corporation,512807306,14776553000.0,34100,2.682744270388033
SHOP,Shopify Inc.,82509L107,14053617000.0,123083,2.551492251608197
CRDO,Credo Technology Group Holding,G25457105,13568401000.0,49893,2.4633992813531855
HOOD,"Robinhood Markets, Inc.",770700102,13551739000.0,135139,2.4603742263871724
MELI,"MercadoLibre, Inc.",58733R102,12489396000.0,7358,2.2675014639481357
TSM,Taiwan Semiconductor,874039100,11836572000.0,24785,2.1489785685494733
AVGO,Broadcom Limited,11135F101,11736692000.0,31070,2.1308449417336415
VRT,Vertiv Holdings Co.,92537N108,11569370000.0,34554,2.1004669410720616
UBER,Uber Technologies Inc.,90353T100,10366073000.0,143654,1.8820033973535024
APH,Amphenol Corp.,032095101,9611732000.0,54513,1.7450496710230938
AXON,"Axon Enterprise, Inc.",05464C101,9340323000.0,16661,1.695774245307655
HEI,HEICO Corporation,422806109,8714545000.0,24466,1.5821616629933029
PLTR,Palantir Technologies Inc.,69608A108,7108820000.0,60931,1.2906356525923102
ORCL,Oracle Corporation,68389X105,6650732000.0,45382,1.2074678828605252
LITE,Lumentum Holdings Inc.,55024U109,6184896000.0,7208,1.1228934317053418
STRL,Sterling Construction Co,859241101,5822640000.0,6937,1.0571243576585267
JCI,"Johnson Controls, Inc.",G51502105,5572489000.0,38139,1.0117084097049116
COIN,"Coinbase Global, Inc.",19260Q107,3959995000.0,27088,0.7189534593768424
AAPL,Apple Inc.,037833100,2698571000.0,9326,0.48993671856252974
V,VISA Inc.,92826C839,1833130000.0,5343,0.3328123280427049
SWVXX,Schwab Value Advantage Money I,808515605,525371000.0,525371,0.09538327647036703
GOOGL,Alphabet Inc. Class A,02079K305,286611000.0,802,0.05203541164709961
GEV,GE Vernova Inc.,36828A101,278442000.0,237,0.05055229593365818
GE,GE Aerospace,369604301,233208000.0,624,0.042339876276195974
PG,Procter & Gamble Co.,742718109,219960000.0,1500,0.03993464712064795
NFLX,Netflix Inc,64110L106,215200000.0,3014,0.039070449447005995
