ticker,nameOfIssuer,cusip,value,shares,allocation_percent
TPD,SOMNIGROUP INTERNATIONAL INC,88023U101,27818358000.0,354826,10.79494545543515
WMB,WILLIAMS COS INC,969457100,27117894000.0,364782,10.523129603705298
GOOG,ALPHABET INC,02079K107,26730121000.0,75652,10.372653850100773
ACGL,ARCH CAP GROUP LTD,G0450A105,19616408000.0,202106,7.612169431120332
DINO,HF SINCLAIR CORP,403949100,14598501000.0,209598,5.664964913677346
IRDM,IRIDIUM COMMUNICATIONS INC,46269C102,13731478000.0,250346,5.3285156525955895
RNG,RINGCENTRAL INC,76680R206,13331160000.0,342000,5.173171797475568
RTO,RENTOKIL INITIAL PLC,760125104,10754299000.0,375893,4.173217956158331
CPRT,COPART INC,217204106,9510968000.0,337388,3.690741947759431
CBRE,CBRE GROUP INC,12504L109,9293610000.0,69000,3.6063959286916454
SNPS,SYNOPSYS INC,871607107,8787579000.0,19700,3.4100300237105063
META,META PLATFORMS INC,30303M102,8710717000.0,15464,3.3802036372071886
FI,FISERV INC,337738108,7637625000.0,155711,2.96378906634489
FLUT,FLUTTER ENTMT PLC,G3643J108,6021900000.0,58940,2.336805142779632
PYPL,PAYPAL HLDGS INC,70450Y103,5998350000.0,138915,2.3276665384998436
OKE,ONEOK INC NEW,682680103,5936002000.0,68277,2.3034723262010637
ELV,ELEVANCE HEALTH INC FORMERLY,036752103,5916969000.0,15300,2.296086548907763
CEVA,CEVA INC,157210105,5687590000.0,120602,2.2070757671203456
CLBT,CELLEBRITE DI LTD,M2197Q107,5301304000.0,363103,2.0571770455567573
NDAQ,NASDAQ INC,631103108,4338174000.0,55039,1.6834333538373085
CF,CF INDUSTRIES HOLD,125269100,4330400000.0,40000,1.6804166442971356
QRVO,QORVO INC,74736K101,3411257000.0,36574,1.323742157947329
MKTX,MARKETAXESS HLDGS INC,57060D108,3271917000.0,28830,1.2696711124974023
ETHE,GRAYSCALE ETHEREUM STAKING E,389638107,3210965000.0,251643,1.2460186195860778
CCJ,CAMECO CORP,13321L108,2867257000.0,28149,1.1126423393398928
NOW,SERVICENOW INC,81762P102,1588480000.0,16000,0.6164114703337137
ETHA,ISHARES ETHEREUM TR,46438R105,1252017000.0,105300,0.4858466205761515
ETH,GRAYSCALE ETHEREUM STAKING,38964R203,618695000.0,41164,0.24008529829655834
ALIT,ALIGHT INC,01626W101,308000000.0,550000,0.1195197502409749
