ticker,nameOfIssuer,cusip,value,shares,allocation_percent
TDW,TIDEWATER INC,88642R109,180869667000.0,2714538,29.195606203456766
BLDR,BUILDERS FIRSTSOURCE INC,12008R107,36725634000.0,410434,5.928175606340242
FPH,FIVE POINT HOLDINGS LLC,33833Q106,36691426000.0,6962320,5.922653821988155
LXU,LSB INDS INC,502160104,22489610000.0,2080445,3.6302261629603336
WFG,WEST FRASER TIMBER CO LTD,952845105,19677112000.0,290955,3.176238573897046
CVCO,CAVCO INDS INC DEL,149568107,19445741000.0,31651,3.1388911473498404
AWG,ASBURY AUTOMOTIVE GROUP,043436104,17537192000.0,87215,2.8308171294770634
WLK,WESTLAKE CHEM CORP,960413102,16951622000.0,232214,2.7362956355852317
AER,AERCAP HOLDINGS NV,N00985106,15527902000.0,106516,2.506481708499351
JEF,JEFFERIES FINL GROUP INC,47233W109,14589462000.0,291906,2.3550006716841954
IIIN,INSTEEL INDUSTRIES INC,45774W108,14421406000.0,477530,2.3278734210096634
MT,ARCELORMITTAL SA LUXEMBOURG,03938L203,14251545000.0,236658,2.3004548109818947
TDW,TIDEWATER INC,88642R109,12782432000.0,191842,2.0633136400614056
WDC,WESTERN DIGITAL CORP,958102105,12628133000.0,19771,2.0384070157705168
AXR,AMREP CORP NEW,032159105,12556256000.0,497869,2.0268047796305795
CNQ,CANADIAN NAT RES LTD,136385101,10947253000.0,276929,1.7670828552894429
NVGS,NAVIGATOR HOLDINGS PLC,Y62132108,9976943000.0,535531,1.6104574292290512
WD5A,TRAVEL PLUS LEISURE CO,894164102,9327441000.0,122039,1.5056161646052955
RYI,RYERSON HLDG CORP,783754104,9101984000.0,369849,1.4692233636619911
BLDR,BUILDERS FIRSTSOURCE INC,12008R107,8923304000.0,99724,1.440381208960431
LECO,LINCOLN ELEC HLDGS INC,533900106,8851838000.0,33339,1.4288453155873524
SKY,CHAMPION HOMES INC,830830105,7983320000.0,90596,1.2886509428702628
MRP,MILLROSE PPTYS INC,601137102,7522266000.0,250325,1.2142285632319538
RDNT,RADNET INC,750491102,7293834000.0,118272,1.1773555439640628
ALSN,ALLISON TRANSMISSION HLDGS INC,01973R101,6600251000.0,58544,1.065398815822289
CSIQ,CANADIAN SOLAR INC,136635109,6409602000.0,400100,1.0346246499856102
LPX,LOUISIANA PAC CORP,546347105,6241750000.0,79351,1.0075303285676214
TECK,TECK RESOURCES INC,878742204,5946000000.0,100000,0.9597909774763611
SMHI,SEACOR MARINE HOLDINGS INC,78413P101,5453861000.0,712923,0.8803509216633374
NE,NOBLE CORP NEW,G65431127,5418496000.0,145268,0.8746423767729151
SNDK,SANDISK CORP,80004C200,5395561000.0,2373,0.8709402566806814
ASO,ACADEMY SPORTS & OUTDOORS IN,00402L107,4894922000.0,103860,0.790128148511696
SDRL,SEADRILL 2021 LTD,G7997W102,4321313000.0,114260,0.6975373744115887
DAN,DANA HOLDING CORP,235825205,4017774000.0,147658,0.6485407391084946
SPOT,SPOTIFY TECHNOLOGY S A,L8681T102,3443475000.0,7500,0.5558385866406681
UHAL/B,U HAUL HOLDING COMPANY,023586506,2481100000.0,43000,0.40049401180904803
PLPC,PREFORMED LINE PRODS CO,740444104,2436674000.0,5935,0.39332285910717035
SE,SEA LTD,81141R100,2395750000.0,25000,0.3867169919759489
JEF,JEFFERIES FINL GROUP INC,47233W109,1817923000.0,36373,0.29344535707143604
CA8A,CACI INTL INC,127190304,1667736000.0,3600,0.2692024832849843
RNGR,RANGER ENERGY SVCS INC,75282U104,1601000000.0,100000,0.25843009669351735
