ticker,nameOfIssuer,cusip,value,shares,allocation_percent
TSLA,TESLA INC,88160R101,516554843000.0,1228138,13.687621142790729
GOOGL,ALPHABET INC,02079K305,493296394000.0,1380352,13.07132097138585
AMZN,AMAZON COM INC,023135106,292573075000.0,1227545,7.752573538800986
ASML,ASML HLDG NV,N07059210,273168017000.0,137309,7.2383801559351895
META,META PLATFORMS INC,30303M102,267502478000.0,474893,7.08825524189638
NVDA,NVIDIA CORPORATION,67066G104,254161121000.0,1270234,6.73473723190897
XYZ,BLOCK INC,852234103,203896904000.0,2682854,5.402840786336354
SPCX,SPACE EXPLORATION TECHN CORP,84615Q103,201136905000.0,1177203,5.329706595110735
MSFT,MICROSOFT CORP,594918104,195561330000.0,524265,5.181965538594853
ARM,ARM HOLDINGS PLC,042068205,188394033000.0,531331,4.992047183780667
ISRG,INTUITIVE SURGICAL INC,46120E602,166758757000.0,419329,4.418757696283377
PLTR,PALANTIR TECHNOLOGIES INC,69608A108,129676372000.0,1111480,3.4361521824074654
TSM,TAIWAN SEMICONDUCTOR MANUFAC,874039100,126219841000.0,264296,3.344561352435687
AXON,AXON ENTERPRISE INC,05464C101,119695280000.0,213509,3.171674155071771
V,VISA INC,92826C839,88280145000.0,257309,2.339238893150076
MA,MASTERCARD INCORPORATED,57636Q104,72981019000.0,142097,1.9338441062429683
COST,COSTCO WHOLESALE CORPORATION,22160K105,64324788000.0,68762,1.7044721197867683
SPOT,SPOTIFY TECHNOLOGY S A,L8681T102,49459779000.0,107725,1.310580523892517
BROS,DUTCH BROS INC,26701L100,42945540000.0,598044,1.1379668379037247
NOW,SERVICENOW INC,81762P102,27296639000.0,274946,0.7233037462849341
