ticker,nameOfIssuer,cusip,value,shares,allocation_percent
VIK,VIKING HOLDINGS LTD,G93A5A101,21690345000.0,207226,14.207808206836614
BROS,DUTCH BROS INC,26701L100,16844400000.0,234569,11.033572981860761
IBN,ICICI BANK LIMITED,45104G104,16280663000.0,560822,10.664308815011529
REAL,THE REALREAL INC,88339P101,15331763000.0,1300404,10.042751656401682
SONO,SONOS INC,83570H108,12661536000.0,935812,8.293675139420662
FPS,FORGENT POWER SOLUTIONS INC,34631F102,10773495000.0,192866,7.05695325165705
AKAM,AKAMAI TECHNOLOGIES INC,00971T101,10674363000.0,90300,6.992018902149925
ALAB,ASTERA LABS INC,04626A103,9523705000.0,19717,6.23830437268245
VRT,VERTIV HOLDINGS CO,92537N108,9278197000.0,27711,6.077489476596471
FTAI,FTAI AVIATION LTD,G3730V105,7429836000.0,27464,4.866759145428536
BIRK,BIRKENSTOCK HOLDING PLC,M2029K104,5234944000.0,121658,3.4290409085484854
NFLX,NETFLIX INC.,64110L106,4819072000.0,67494,3.156632626679591
DV,DOUBLEVERIFY HLDGS INC,25862V105,4011450000.0,370060,2.627616676051706
DT,DYNATRACE INC,268150109,3640051000.0,82898,2.3843395054852206
CART,MAPLEBEAR INC,565394103,2406564000.0,50825,1.5763695667117124
TOST,TOAST INC,888787108,2064578000.0,74212,1.3523587684776026
