ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
AMZN,Amazon.com Inc.,023135106,96976000.0,54458,5.924995432958581,2019-05-09,2019-03-31,0000950123-19-004134
CSCO,Cisco Systems Inc.,17275R102,84766000.0,1570038,5.178994419961301,2019-05-09,2019-03-31,0000950123-19-004134
GOOG,Alphabet Inc. Class C,02079K107,79522000.0,67776,4.858598898900061,2019-05-09,2019-03-31,0000950123-19-004134
XLNXEUR,Xilinx Inc.,983919101,77579000.0,611870,4.739886370787554,2019-05-09,2019-03-31,0000950123-19-004134
KLAC,KLA-Tencor Corp,482480100,75251000.0,630192,4.597651288211168,2019-05-09,2019-03-31,0000950123-19-004134
GOOGL,Alphabet Inc. Class A,02079K305,52919000.0,44965,3.2332209342181075,2019-05-09,2019-03-31,0000950123-19-004134
SCHW,Charles Schwab Corp,808513105,46430000.0,1085822,2.8367589707996506,2019-05-09,2019-03-31,0000950123-19-004134
META,"Facebook, Inc. cl A",30303M102,42787000.0,256688,2.614180617781707,2019-05-09,2019-03-31,0000950123-19-004134
AMGN,Amgen Inc.,031162100,41629000.0,219121,2.543429661757886,2019-05-09,2019-03-31,0000950123-19-004134
MSFT,Microsoft Corporation,594918104,36619000.0,310485,2.2373309660071596,2019-05-09,2019-03-31,0000950123-19-004134
AAPL,Apple Inc.,037833100,35500000.0,186891,2.168962814201757,2019-05-09,2019-03-31,0000950123-19-004134
PEP,"PepsiCo, Inc.",713448108,35192000.0,287168,2.150144770630655,2019-05-09,2019-03-31,0000950123-19-004134
INTC,Intel Corporation,458140100,32820000.0,611178,2.0052213961155405,2019-05-09,2019-03-31,0000950123-19-004134
PFE,Pfizer Inc.,717081103,28933000.0,681268,1.7677352423464636,2019-05-09,2019-03-31,0000950123-19-004134
ORCL,Oracle Corporation,68389X105,27742000.0,516523,1.6949680673685958,2019-05-09,2019-03-31,0000950123-19-004134
VMWEUR,"VMware, Inc. Cl A",928563402,27653000.0,153195,1.6895303859470763,2019-05-09,2019-03-31,0000950123-19-004134
RHT1EUR,"Red Hat, Inc.",756577102,27410000.0,150029,1.674683682740005,2019-05-09,2019-03-31,0000950123-19-004134
IBM,IBM Corp,459200101,25939000.0,183835,1.5848091954247714,2019-05-09,2019-03-31,0000950123-19-004134
IACIEUR,IAC/InterActiveCorp,44919P508,25085000.0,119389,1.5326318927958054,2019-05-09,2019-03-31,0000950123-19-004134
CHKP,Check Point Software,M22465104,24210000.0,191398,1.4791715417415368,2019-05-09,2019-03-31,0000950123-19-004134
USB,U.S. Bancorp,902973304,23787000.0,493604,1.4533272806033015,2019-05-09,2019-03-31,0000950123-19-004134
QCOM,Qualcomm Inc.,747525103,23517000.0,412360,1.4368309437065558,2019-05-09,2019-03-31,0000950123-19-004134
EBA,eBay Inc.,278642103,22732000.0,612050,1.388869371617869,2019-05-09,2019-03-31,0000950123-19-004134
LOW,Lowes Companies Inc.,548661107,22266000.0,203394,1.360397916084967,2019-05-09,2019-03-31,0000950123-19-004134
CITUSD,CIT Group Inc.,125581801,22162000.0,461989,1.354043771502517,2019-05-09,2019-03-31,0000950123-19-004134
GILD,Gilead Sciences Inc.,375558103,22032000.0,338901,1.3461010907744542,2019-05-09,2019-03-31,0000950123-19-004134
NTAP,"NetApp, Inc.",64110D104,21568000.0,311040,1.3177518303296762,2019-05-09,2019-03-31,0000950123-19-004134
CB,Chubb Limited,H1467J104,20809000.0,148550,1.2713787943866022,2019-05-09,2019-03-31,0000950123-19-004134
NVS,Novartis AG,66987V109,20198000.0,210093,1.234048194964707,2019-05-09,2019-03-31,0000950123-19-004134
SNPS,Synopsys Inc.,871607107,18999000.0,164997,1.1607922396343433,2019-05-09,2019-03-31,0000950123-19-004134
CTSH,Cognizant Tech Solutions,192446102,18988000.0,262084,1.1601201666496612,2019-05-09,2019-03-31,0000950123-19-004134
