date,PortfolioValue_copy,PortfolioValue_copy_scaled,PortfolioValue_fund
2013-07-01 00:00:00+00:00,,,1000000.0
2013-07-02 00:00:00+00:00,,,999972.0334759821
2013-07-03 00:00:00+00:00,,,998961.1516050975
2013-07-05 00:00:00+00:00,,,1007297.5380060006
2013-07-08 00:00:00+00:00,,,1008760.4453010077
2013-07-09 00:00:00+00:00,,,1011455.792956169
2013-07-10 00:00:00+00:00,,,1010691.8659225309
2013-07-11 00:00:00+00:00,,,1014613.1198164297
2013-07-12 00:00:00+00:00,,,1017331.318116118
2013-07-15 00:00:00+00:00,,,1017969.1544917821
2013-07-16 00:00:00+00:00,,,1014242.2993838313
2013-07-17 00:00:00+00:00,,,1016509.4562879964
2013-07-18 00:00:00+00:00,,,1019583.266716978
2013-07-19 00:00:00+00:00,,,1020303.3841396945
2013-07-22 00:00:00+00:00,,,1023006.2307850634
2013-07-23 00:00:00+00:00,,,1020634.4755690901
2013-07-24 00:00:00+00:00,,,1018636.3111381126
2013-07-25 00:00:00+00:00,,,1017713.468449139
2013-07-26 00:00:00+00:00,,,1015815.1525472471
2013-07-29 00:00:00+00:00,,,1011946.7313714592
2013-07-30 00:00:00+00:00,,,1012675.1679102218
2013-07-31 00:00:00+00:00,,,1014339.3046121434
2013-08-01 00:00:00+00:00,,,1022585.0065394277
2013-08-02 00:00:00+00:00,,,1025850.7054851672
2013-08-05 00:00:00+00:00,,,1026539.8189788497
2013-08-06 00:00:00+00:00,,,1021097.0396561176
2013-08-07 00:00:00+00:00,,,1017243.4363968665
2013-08-08 00:00:00+00:00,,,1022396.4112789636
2013-08-09 00:00:00+00:00,,,1020872.0784606203
2013-08-12 00:00:00+00:00,,,1022189.2855567914
2013-08-13 00:00:00+00:00,,,1028493.50286598
2013-08-14 00:00:00+00:00,1000000.0,1000000.0,1025676.9204523992
2013-08-15 00:00:00+00:00,992125.8725585351,985038.5797920808,1017252.7392145763
2013-08-16 00:00:00+00:00,992604.4730189577,985947.9558027327,1017848.7568215587
2013-08-19 00:00:00+00:00,987132.0214862898,975549.8961375362,1012066.1105101323
2013-08-20 00:00:00+00:00,990413.5297271668,981785.0027029916,1015584.9292152012
2013-08-21 00:00:00+00:00,985951.6520698471,973307.1075909629,1010893.7599844332
2013-08-22 00:00:00+00:00,991686.2712893252,984203.3051078091,1017044.8926964954
2013-08-23 00:00:00+00:00,989935.878042269,980877.4294354897,1015156.7193822989
2013-08-26 00:00:00+00:00,988550.5935870754,978245.2872717106,1013676.9852047322
2013-08-27 00:00:00+00:00,979140.626275045,960365.65855797,1003695.1594987045
2013-08-28 00:00:00+00:00,981396.6079936684,964652.1894434072,1006101.5831843221
2013-08-29 00:00:00+00:00,983854.998938313,969323.3127179026,1008864.2207732887
2013-08-30 00:00:00+00:00,981021.9788877817,963940.3666392991,1005832.8836446854
2013-09-03 00:00:00+00:00,984661.1291232253,970855.0192502671,1009776.8679530887
2013-09-04 00:00:00+00:00,990746.8245995892,982418.2874290169,1016163.1614185561
2013-09-05 00:00:00+00:00,994953.9416097854,990412.118608579,1020613.5752939882
2013-09-06 00:00:00+00:00,994510.8791680601,989570.2674424307,1020097.9106118176
2013-09-09 00:00:00+00:00,999660.8849653146,999355.656538395,1025647.351957868
2013-09-10 00:00:00+00:00,1003567.1218234816,1006777.7933403648,1029772.7604671505
2013-09-11 00:00:00+00:00,1003086.8721559265,1005865.2837150866,1029238.8791072246
2013-09-12 00:00:00+00:00,998945.9736296248,997997.27251627,1024784.125236506
2013-09-13 00:00:00+00:00,1000168.0569379438,1000319.3205197811,1026101.4488939808
2013-09-16 00:00:00+00:00,1002012.1847926145,1003823.2988279762,1028067.2446776427
2013-09-17 00:00:00+00:00,1004561.5495800732,1008667.2790825487,1030698.2252318787
2013-09-18 00:00:00+00:00,1008155.8039523006,1015496.6262574323,1034487.3170599192
2013-09-19 00:00:00+00:00,1006631.5542443104,1012600.439911381,1032838.5795421129
2013-09-20 00:00:00+00:00,1005542.6524306241,1010531.4465250237,1031677.2608301323
2013-09-23 00:00:00+00:00,1004190.9380576524,1007963.0899819715,1030406.2722987661
2013-09-24 00:00:00+00:00,1002346.663306728,1004458.83256011,1028298.8284797245
2013-09-25 00:00:00+00:00,1003510.7227878562,1006670.6310322125,1029603.1058279579
2013-09-26 00:00:00+00:00,1004216.2963147807,1008011.2725321596,1030486.0675812277
2013-09-27 00:00:00+00:00,1001813.8453925931,1003446.4394070986,1027904.833731665
2013-09-30 00:00:00+00:00,999643.1478486329,999321.9547145516,1027904.833731665
2013-10-01 00:00:00+00:00,1003146.6604215887,1005978.8858091246,1031299.6811835221
2013-10-02 00:00:00+00:00,1002120.426527951,1004028.9660715462,1030407.7255380504
2013-10-03 00:00:00+00:00,998271.1349651087,996715.0295112601,1026832.6566820124
2013-10-04 00:00:00+00:00,1001878.3563025128,1003569.0148719331,1031076.1595117063
2013-10-07 00:00:00+00:00,995453.6527372235,991361.6064363738,1025748.6688514105
2013-10-08 00:00:00+00:00,989089.0509143084,979268.395723619,1019076.0331889032
2013-10-09 00:00:00+00:00,990321.3629366339,981609.8790346704,1020932.8528925806
2013-10-10 00:00:00+00:00,1001698.1115459459,1003226.5366020144,1030285.588035404
2013-10-11 00:00:00+00:00,1004591.1528827352,1008723.5275308957,1034557.6642804041
2013-10-14 00:00:00+00:00,1005364.8600309023,1010193.6279131473,1035575.2386548726
2013-10-15 00:00:00+00:00,1002370.3288608853,1004503.798850386,1032247.9267377105
2013-10-16 00:00:00+00:00,1007484.8704164827,1014221.8032836389,1038608.150171621
2013-10-17 00:00:00+00:00,1010275.2840628556,1019523.7940664463,1042524.4839625343
2013-10-18 00:00:00+00:00,1014169.7137254452,1026923.4963300087,1045616.2566135497
2013-10-21 00:00:00+00:00,1015074.4199048064,1028642.5044886584,1044274.3660993747
2013-10-22 00:00:00+00:00,1015284.8472647005,1029042.3319207161,1044618.9921291262
2013-10-23 00:00:00+00:00,1012484.0273562616,1023720.5684760209,1041740.9863733265
2013-10-24 00:00:00+00:00,1008460.5944525956,1016075.7505838029,1044504.720470805
2013-10-25 00:00:00+00:00,1006416.9434945602,1012192.6637314779,1044628.6831279958
2013-10-28 00:00:00+00:00,1004946.1615561182,1009398.070072837,1042658.6826650829
2013-10-29 00:00:00+00:00,1006637.2330246519,1012611.2300109301,1045452.1955380372
2013-10-30 00:00:00+00:00,1004702.6070894537,1008935.2987059306,1041821.0678482366
2013-10-31 00:00:00+00:00,1003875.4698500686,1007363.6772278616,1040730.9871391391
2013-11-01 00:00:00+00:00,998528.1665484864,997203.4083893273,1032809.8157227302
2013-11-04 00:00:00+00:00,1001733.8509280747,1003294.4440518211,1029786.6907365591
2013-11-05 00:00:00+00:00,998900.598015398,997911.0555180457,1028523.2739410817
2013-11-06 00:00:00+00:00,998540.2909091167,997226.4455646195,1028562.8231807561
2013-11-07 00:00:00+00:00,993415.2458256634,987488.4836573368,1022871.6787042575
2013-11-08 00:00:00+00:00,1000407.6268641937,1000774.5209673799,1034704.6614826346
2013-11-11 00:00:00+00:00,1001878.0354950065,1003568.4053141193,1033856.5932053345
2013-11-12 00:00:00+00:00,998949.0934871701,998003.2004746465,1034949.3932133629
2013-11-13 00:00:00+00:00,998949.0934871701,998003.2004746465,1039798.4122504585
2013-11-14 00:00:00+00:00,999120.0353826802,998283.3390521469,1039933.5053546611
2013-11-15 00:00:00+00:00,1000619.8419648304,1000741.2132976331,1041571.0769810593
2013-11-18 00:00:00+00:00,998857.0336072196,997852.3332823928,1039992.6172538144
2013-11-19 00:00:00+00:00,997347.1882896859,995378.0076161365,1038521.5679361017
2013-11-20 00:00:00+00:00,995965.1848565075,993113.1884814495,1037030.2201297928
2013-11-21 00:00:00+00:00,999900.5910187012,999562.5090583182,1041316.735032353
2013-11-22 00:00:00+00:00,1003784.294569402,1005927.0996981907,1045346.5734113009
2013-11-25 00:00:00+00:00,1008990.9699760046,1014459.7688695377,1051191.768303933
2013-11-26 00:00:00+00:00,1012708.7598314263,1020552.4611170081,1055453.6582766222
2013-11-27 00:00:00+00:00,1016128.1819541681,1026156.1900711007,1059201.9715443212
2013-11-29 00:00:00+00:00,1015407.2398489993,1024974.7143702534,1058468.4896896118
2013-12-02 00:00:00+00:00,1013300.0403519884,1021521.4481721682,1055986.8673847374
2013-12-03 00:00:00+00:00,1010436.004403647,1016827.8828289065,1053286.928243604
2013-12-04 00:00:00+00:00,1010716.3916111407,1017287.3797428851,1053751.8300688607
2013-12-05 00:00:00+00:00,1004737.6215859381,1007489.406431177,1047579.7613209574
2013-12-06 00:00:00+00:00,1009309.9442475692,1014982.5020381889,1052369.8746237368
2013-12-09 00:00:00+00:00,1009470.3887539291,1015245.4375558116,1052879.5936792311
2013-12-10 00:00:00+00:00,1007593.577322468,1012169.7299706314,1050508.8355139135
2013-12-11 00:00:00+00:00,1002355.3689131887,1003585.3846991229,1044784.7154982912
2013-12-12 00:00:00+00:00,1004191.4710115,1006594.3780674897,1046743.9043970192
2013-12-13 00:00:00+00:00,1006064.4271178845,1009663.7675685076,1048273.8970996737
2013-12-16 00:00:00+00:00,1010540.8193747592,1016999.6529898754,1053098.367528663
2013-12-17 00:00:00+00:00,1007291.6694137072,1011674.9650574197,1049751.198980172
2013-12-18 00:00:00+00:00,1010009.8040334053,1016129.42815755,1052724.156952891
2013-12-19 00:00:00+00:00,1008288.5634945296,1013308.6692402739,1050595.6852721793
2013-12-20 00:00:00+00:00,1018812.8100323838,1030555.7428472302,1060430.0807002787
2013-12-23 00:00:00+00:00,1021679.8317704197,1035254.2012851614,1063304.3852489567
2013-12-24 00:00:00+00:00,1024284.0563159187,1039521.989222636,1065689.6731039041
2013-12-26 00:00:00+00:00,1019688.4442584473,1031990.7270900799,1061675.7099634917
2013-12-27 00:00:00+00:00,1020151.9984215588,1032750.3969384854,1061770.2288460876
2013-12-30 00:00:00+00:00,1019612.4987076179,1031866.2679660405,1061037.0013149988
2013-12-31 00:00:00+00:00,1023450.4591891041,1038155.8951319087,1061037.0013149988
2014-01-02 00:00:00+00:00,1021838.4596073458,1035514.1596555525,1056330.6613803247
2014-01-03 00:00:00+00:00,1023451.4519134148,1038157.5220026966,1051274.0684918142
2014-01-06 00:00:00+00:00,1023579.5116904841,1038367.3856155701,1055703.023327462
2014-01-07 00:00:00+00:00,1028749.4430826728,1046839.838911231,1069355.04653183
2014-01-08 00:00:00+00:00,1033878.5242627198,1055245.3471184117,1081710.167685636
2014-01-09 00:00:00+00:00,1037712.7876878732,1061528.915570008,1083988.054645329
2014-01-10 00:00:00+00:00,1042159.8105875321,1068816.6706607277,1087685.5115523254
2014-01-13 00:00:00+00:00,1037721.6817678163,1061543.491136144,1075471.9730978766
2014-01-14 00:00:00+00:00,1041418.9182269496,1067602.5005981168,1080603.2068350052
2014-01-15 00:00:00+00:00,1043359.7746239998,1070783.1646979228,1074736.8373451037
2014-01-16 00:00:00+00:00,1039589.6905350656,1064604.7729667537,1071542.07282817
2014-01-17 00:00:00+00:00,1039327.2766952894,1064174.7307025567,1068183.4311560262
2014-01-21 00:00:00+00:00,1043434.3749565214,1070905.419286075,1067397.3345009622
2014-01-22 00:00:00+00:00,1047144.7286913182,1076985.925262604,1066282.956285904
2014-01-23 00:00:00+00:00,1040278.1619613868,1065733.0359092206,1059517.0063782162
2014-01-24 00:00:00+00:00,1028249.7455611175,1046020.9375386265,1045661.2125101939
2014-01-27 00:00:00+00:00,1023008.8657878009,1037432.2144513746,1039281.8801575669
2014-01-28 00:00:00+00:00,1030269.6715894984,1049331.1804873059,1048083.7100068873
2014-01-29 00:00:00+00:00,1024787.1582236139,1040346.469683314,1041775.2520107962
2014-01-30 00:00:00+00:00,1024718.9712394908,1040234.7252529666,1040140.6647274194
2014-01-31 00:00:00+00:00,1019163.0152480538,1031129.6571042248,1035005.4146920287
2014-02-03 00:00:00+00:00,1009036.2599971923,1014533.9898910876,1026941.9956822732
2014-02-04 00:00:00+00:00,1016093.0634328293,1026098.6380439491,1030746.6666697615
2014-02-05 00:00:00+00:00,1014659.2754550237,1023748.9547007248,1025913.2854588502
2014-02-06 00:00:00+00:00,1019771.4324257792,1032126.7276128092,1027329.9900614575
2014-02-07 00:00:00+00:00,1023319.7200872585,1037941.6406572793,1033472.644419494
2014-02-10 00:00:00+00:00,1023238.3450025144,1037808.2836448505,1034144.4232898428
2014-02-11 00:00:00+00:00,1028614.633198248,1046618.9132619455,1046923.0187992353
2014-02-12 00:00:00+00:00,1028604.5268478491,1046602.3510340842,1048307.5014339895
2014-02-13 00:00:00+00:00,1030526.980655584,1049752.8570782668,1057291.884661983
2014-02-14 00:00:00+00:00,1030526.980655584,1049752.8570782668,1059302.795989148
2014-02-18 00:00:00+00:00,1035250.0730890075,1057946.29974075,1064600.2986161907
2014-02-19 00:00:00+00:00,1029122.5349854245,1047316.4776863257,1058302.9317648606
2014-02-20 00:00:00+00:00,1033480.9878253473,1054877.3573312666,1062899.8884337437
2014-02-21 00:00:00+00:00,1034624.5843194545,1056861.2254082866,1063816.373839276
2014-02-24 00:00:00+00:00,1040480.611712129,1067020.0409191302,1070115.0655803727
2014-02-25 00:00:00+00:00,1040423.6631776743,1066921.2487488852,1070167.890873643
2014-02-26 00:00:00+00:00,1038983.856933551,1064423.5271665533,1068474.3915058482
2014-02-27 00:00:00+00:00,1040035.6530911782,1066248.143481312,1069654.13731748
2014-02-28 00:00:00+00:00,1038025.293216794,1062760.6469747522,1067619.335193499
2014-03-03 00:00:00+00:00,1037194.2738479718,1061319.0259085046,1066778.395069714
2014-03-04 00:00:00+00:00,1041158.1892043266,1068195.4768035568,1072027.2933126355
2014-03-05 00:00:00+00:00,1042584.9958328954,1070670.6471429942,1073857.2961593429
2014-03-06 00:00:00+00:00,1042825.4469065578,1071087.772599029,1074648.4643931463
2014-03-07 00:00:00+00:00,1042575.2400525648,1070653.7231831325,1073972.7534949388
2014-03-10 00:00:00+00:00,1040024.4449405866,1066228.7000042852,1071371.1353111812
2014-03-11 00:00:00+00:00,1032653.7994587531,1053442.3821432306,1063760.180713647
2014-03-12 00:00:00+00:00,1030320.973522116,1049395.4836709225,1061327.4119046074
2014-03-13 00:00:00+00:00,1025808.6404819475,1041567.6584568708,1057078.890430036
2014-03-14 00:00:00+00:00,1025317.1096455858,1040714.9692958302,1057131.7505449424
2014-03-17 00:00:00+00:00,1026439.5323043661,1042662.1058017154,1058135.1518917459
2014-03-18 00:00:00+00:00,1033273.2390499855,1054516.9625892364,1064850.2372587952
