date,PortfolioValue_copy,PortfolioValue_copy_scaled,PortfolioValue_fund
2013-07-01 00:00:00+00:00,,,1000000.0
2013-07-02 00:00:00+00:00,,,997521.3701524165
2013-07-03 00:00:00+00:00,,,997315.0296933445
2013-07-05 00:00:00+00:00,,,1003853.2653791463
2013-07-08 00:00:00+00:00,,,1005722.2517318121
2013-07-09 00:00:00+00:00,,,1011794.1850642416
2013-07-10 00:00:00+00:00,,,1010876.5165046935
2013-07-11 00:00:00+00:00,,,1019267.3080404043
2013-07-12 00:00:00+00:00,,,1021190.6138266068
2013-07-15 00:00:00+00:00,,,1019579.980659391
2013-07-16 00:00:00+00:00,,,1017603.1561905217
2013-07-17 00:00:00+00:00,,,1018180.5010367816
2013-07-18 00:00:00+00:00,,,1021678.0797812502
2013-07-19 00:00:00+00:00,,,1019498.9617316065
2013-07-22 00:00:00+00:00,,,1021200.5282960671
2013-07-23 00:00:00+00:00,,,1019812.8289687803
2013-07-24 00:00:00+00:00,,,1015890.2151922646
2013-07-25 00:00:00+00:00,,,1019434.0303243421
2013-07-26 00:00:00+00:00,,,1021327.6062223336
2013-07-29 00:00:00+00:00,,,1022386.1250789495
2013-07-30 00:00:00+00:00,,,1021524.4432031913
2013-07-31 00:00:00+00:00,,,1019551.3151439765
2013-08-01 00:00:00+00:00,,,1029652.9652055692
2013-08-02 00:00:00+00:00,,,1032920.8339096344
2013-08-05 00:00:00+00:00,,,1030697.2169771645
2013-08-06 00:00:00+00:00,,,1026540.8020684198
2013-08-07 00:00:00+00:00,,,1020654.1840974414
2013-08-08 00:00:00+00:00,,,1023026.5552151551
2013-08-09 00:00:00+00:00,,,1021504.7172910182
2013-08-12 00:00:00+00:00,1000000.0,1000000.0,1020796.9287096012
2013-08-13 00:00:00+00:00,1000026.1104650679,1000033.6850362283,1021035.9591907059
2013-08-14 00:00:00+00:00,995237.9605603481,993856.5065529215,1016028.5328898059
2013-08-15 00:00:00+00:00,983882.7967292706,979207.2422049914,1004225.2072045984
2013-08-16 00:00:00+00:00,982575.955205992,977521.2896973785,1002955.7595266473
2013-08-19 00:00:00+00:00,979256.177019799,973238.4533641032,999599.0415771798
2013-08-20 00:00:00+00:00,982262.6988838831,977117.1586130982,1002581.6753894063
2013-08-21 00:00:00+00:00,980241.8592531491,974510.0791912784,1000427.2423418645
2013-08-22 00:00:00+00:00,985599.8689527939,981422.4321644738,1005996.685041749
2013-08-23 00:00:00+00:00,987213.9576575869,983504.7633812904,1007796.5544608698
2013-08-26 00:00:00+00:00,984353.0622890127,979813.9304572152,1004748.2442837006
2013-08-27 00:00:00+00:00,973057.359557544,965241.3767036496,993091.6536655592
2013-08-28 00:00:00+00:00,973546.4799432178,965872.3895128251,993573.0639625654
2013-08-29 00:00:00+00:00,976238.3869275231,969345.2110061795,996370.2775571203
2013-08-30 00:00:00+00:00,971297.9081151056,962971.513435179,991379.8998811116
2013-09-03 00:00:00+00:00,974612.8822840643,967248.1521195747,994854.5903147663
2013-09-04 00:00:00+00:00,977674.0569631908,971197.3648087814,998175.948252849
2013-09-05 00:00:00+00:00,978763.7314182663,972603.1507034684,999224.4574263792
2013-09-06 00:00:00+00:00,979534.4213278088,973597.4155492357,1000017.8093698177
2013-09-09 00:00:00+00:00,983981.6534688124,979334.7770016411,1004721.6982471362
2013-09-10 00:00:00+00:00,991442.7217724049,988960.2798586015,1012386.4559064042
2013-09-11 00:00:00+00:00,994249.8482743782,992581.7457218189,1015195.2640335663
2013-09-12 00:00:00+00:00,993514.9679192874,991633.6786797246,1014476.571048204
2013-09-13 00:00:00+00:00,998590.5276815431,998181.6437973662,1019388.9732927738
2013-09-16 00:00:00+00:00,1004300.5895134165,1005548.1782184023,1025249.3756877658
2013-09-17 00:00:00+00:00,1007840.9740416451,1010115.618161928,1028843.9383284535
2013-09-18 00:00:00+00:00,1017020.0436798319,1021957.5096219034,1038181.4922997492
2013-09-19 00:00:00+00:00,1015556.2070397002,1020069.0181635252,1036781.9367348354
2013-09-20 00:00:00+00:00,1010562.6024571656,1013626.783188599,1031686.3789217599
2013-09-23 00:00:00+00:00,1005078.1986605641,1006551.369552794,1026105.6788201196
2013-09-24 00:00:00+00:00,1003593.6066504812,1004636.1016510656,1024684.1323730754
2013-09-25 00:00:00+00:00,1001365.4821574818,1001761.6046219068,1022385.5182922411
2013-09-26 00:00:00+00:00,1006239.7716629831,1008049.9115575588,1027385.6322278521
2013-09-27 00:00:00+00:00,1002873.9642851966,1003707.6930959929,1023968.9800873111
2013-09-30 00:00:00+00:00,1002738.4307913714,1003532.8417236499,1023968.9800873111
2013-10-01 00:00:00+00:00,1007120.4849610977,1009186.1172619191,1027840.7654055886
2013-10-02 00:00:00+00:00,1007172.2404421024,1009252.8868597843,1023761.3362929779
2013-10-03 00:00:00+00:00,1004328.0209213545,1005583.5673992456,1018653.4314202946
2013-10-04 00:00:00+00:00,1009443.1143692151,1012182.5348114982,1026037.8144042467
2013-10-07 00:00:00+00:00,1002019.7013701805,1002605.6109551387,1018221.7587242391
2013-10-08 00:00:00+00:00,994362.3241894735,992726.8505778578,1009415.4360307244
2013-10-09 00:00:00+00:00,994836.6943076219,993338.8341091295,1010181.6593438333
2013-10-10 00:00:00+00:00,1008287.7829592736,1010692.0450673188,1023889.2301760525
2013-10-11 00:00:00+00:00,1014644.872007213,1018893.3074473225,1030771.0296151164
2013-10-14 00:00:00+00:00,1016535.5333316511,1021332.4442088987,1033092.0611914607
2013-10-15 00:00:00+00:00,1010447.6595920632,1013478.4957274192,1029812.5628332058
2013-10-16 00:00:00+00:00,1019015.2777055494,1024531.5553260018,1038534.1513973102
2013-10-17 00:00:00+00:00,1027516.5859669013,1035499.0687741955,1046199.6946738542
2013-10-18 00:00:00+00:00,1032203.6879842421,1041545.8856673012,1050065.4820677915
2013-10-21 00:00:00+00:00,1030445.1963440799,1039277.2606369994,1048051.1533987366
2013-10-22 00:00:00+00:00,1036191.650123366,1046690.7442052005,1053610.038996996
2013-10-23 00:00:00+00:00,1032227.4969969857,1041576.6016064753,1051170.530214911
2013-10-24 00:00:00+00:00,1036019.0367167667,1046468.0561435496,1054521.6089592578
2013-10-25 00:00:00+00:00,1044820.6134006226,1057822.9450239285,1063442.99124159
2013-10-28 00:00:00+00:00,1043999.3638314396,1056763.4533060142,1061675.6270096651
2013-10-29 00:00:00+00:00,1043999.3638314396,1056763.4533060142,1067937.057517003
2013-10-30 00:00:00+00:00,1039839.5757302413,1050725.1245222762,1063516.6726685073
2013-10-31 00:00:00+00:00,1039317.3664684488,1049967.0880214009,1062903.500913886
2013-11-01 00:00:00+00:00,1042519.5519952087,1054615.365425611,1066325.170253597
2013-11-04 00:00:00+00:00,1045199.8305319696,1058506.0451052552,1068987.7133901888
2013-11-05 00:00:00+00:00,1045786.9174969981,1059358.257774085,1069533.0659309123
2013-11-06 00:00:00+00:00,1043699.8666082778,1056328.7045497622,1067806.4573562918
2013-11-07 00:00:00+00:00,1032250.2627219738,1039708.5135623534,1055865.3181672061
2013-11-08 00:00:00+00:00,1045067.5458820118,1058314.0213314344,1069460.6449096706
2013-11-11 00:00:00+00:00,1046314.1573260325,1060123.5966226372,1070674.8991787147
2013-11-12 00:00:00+00:00,1043514.9340169843,1056060.2572726673,1067912.9557960676
2013-11-13 00:00:00+00:00,1048421.0820045668,1063181.9985464986,1073019.3430567237
2013-11-14 00:00:00+00:00,1051686.6458445261,1067922.2756111594,1076429.1501102063
2013-11-15 00:00:00+00:00,1052415.0025350507,1068979.5547470744,1077264.607442927
2013-11-18 00:00:00+00:00,1048486.5735784591,1063277.0658062017,1073361.382841479
2013-11-19 00:00:00+00:00,1046222.1949007715,1059990.1043999642,1070855.1028488842
2013-11-20 00:00:00+00:00,1044753.7751940287,1057858.5532809836,1069486.3460475504
2013-11-21 00:00:00+00:00,1054649.8282144289,1072223.617160383,1080087.396619086
2013-11-22 00:00:00+00:00,1057869.5929202163,1076897.412417939,1083522.0138462824
2013-11-25 00:00:00+00:00,1055742.6858512186,1073810.0041503485,1081324.5421610328
2013-11-26 00:00:00+00:00,1057252.2520973375,1076001.2833917772,1082886.5529252223
2013-11-27 00:00:00+00:00,1059042.8622046532,1078600.5245762842,1084588.1861672145
2013-11-29 00:00:00+00:00,1056464.2424688633,1074857.4123325502,1081806.6415748186
