date,PortfolioValue_copy,PortfolioValue_copy_scaled,PortfolioValue_fund
2010-12-31 00:00:00+00:00,,,1000000.0
2011-01-03 00:00:00+00:00,,,1007848.8700419232
2011-01-04 00:00:00+00:00,,,1004665.4808909772
2011-01-05 00:00:00+00:00,,,1007175.5769384939
2011-01-06 00:00:00+00:00,,,1004943.7458997809
2011-01-07 00:00:00+00:00,,,1003920.2916131805
2011-01-10 00:00:00+00:00,,,1002814.4867919977
2011-01-11 00:00:00+00:00,,,1004489.4795608968
2011-01-12 00:00:00+00:00,,,1010056.5023890281
2011-01-13 00:00:00+00:00,,,1008656.3708072864
2011-01-14 00:00:00+00:00,,,1013350.0289504742
2011-01-18 00:00:00+00:00,,,1015372.4913663813
2011-01-19 00:00:00+00:00,,,1008948.5825730364
2011-01-20 00:00:00+00:00,,,1007925.6457062112
2011-01-21 00:00:00+00:00,,,1009865.5001615307
2011-01-24 00:00:00+00:00,,,1013733.4162221657
2011-01-25 00:00:00+00:00,,,1015898.8422269375
2011-01-26 00:00:00+00:00,,,1018603.9766989541
2011-01-27 00:00:00+00:00,,,1021532.4387974518
2011-01-28 00:00:00+00:00,1000000.0,1000000.0,1010133.8286026844
2011-01-31 00:00:00+00:00,1005517.6015758817,1007281.9384464597,1015793.8748911801
2011-02-01 00:00:00+00:00,1014163.8067635114,1018692.8990071125,1024578.9358832345
2011-02-02 00:00:00+00:00,1012347.2211456362,1016295.4325590247,1022781.2060819753
2011-02-03 00:00:00+00:00,1014323.1294032692,1018903.1674797247,1024785.1429540924
2011-02-04 00:00:00+00:00,1013694.4050416107,1018073.3989583078,1024112.4858074632
2011-02-07 00:00:00+00:00,1018209.750029889,1024032.5940572979,1028742.0735934046
2011-02-08 00:00:00+00:00,1021332.7269614644,1028154.1902749102,1031889.7641685172
2011-02-09 00:00:00+00:00,1019613.3876249939,1025885.0660830723,1030189.7350393301
2011-02-10 00:00:00+00:00,1019791.6108939806,1026120.2789480535,1030382.7185613862
2011-02-11 00:00:00+00:00,1023821.0550158406,1031438.1990017764,1034472.4943269717
2011-02-14 00:00:00+00:00,1025347.5137531329,1033452.766094589,1036031.7241706401
2011-02-15 00:00:00+00:00,1023370.7239608453,1030843.8677551456,1034000.66158656
2011-02-16 00:00:00+00:00,1027176.8120500147,1035867.0102937961,1037872.0851238002
2011-02-17 00:00:00+00:00,1028223.9116930409,1037248.9359444549,1038953.9919792848
2011-02-18 00:00:00+00:00,1029448.5159157772,1038865.1259590114,1040275.1167846518
2011-02-22 00:00:00+00:00,1018012.4636076633,1023772.2223064178,1028667.6231812211
2011-02-23 00:00:00+00:00,1014220.1818104223,1018767.3008311434,1024793.9371209388
2011-02-24 00:00:00+00:00,1013075.8870149988,1017257.1004025185,1023623.3094646945
2011-02-25 00:00:00+00:00,1021006.9082633541,1027724.1861015904,1031725.5215437942
2011-02-28 00:00:00+00:00,1026579.4226652171,1035078.5965838103,1037353.4604109132
2011-03-01 00:00:00+00:00,1014599.2943449882,1019267.6403542176,1025104.746792821
2011-03-02 00:00:00+00:00,1014060.702284903,1018556.8253061654,1024535.0419212019
2011-03-03 00:00:00+00:00,1024987.0407602533,1032977.0263896358,1035704.9075264847
2011-03-04 00:00:00+00:00,1019881.5566689088,1026238.9862500468,1030488.314838707
2011-03-07 00:00:00+00:00,1014904.644680372,1019670.631095084,1025443.4623209052
2011-03-08 00:00:00+00:00,1021952.0895621312,1028971.6034701306,1032591.7897273276
2011-03-09 00:00:00+00:00,1021586.144144513,1028488.6414495475,1032201.7662095948
2011-03-10 00:00:00+00:00,1010412.634082371,1013742.231911919,1020711.3734222476
2011-03-11 00:00:00+00:00,1016015.4655275403,1021136.6537723071,1026446.2188097592
2011-03-14 00:00:00+00:00,1011369.7256547655,1015005.3680448841,1021766.196577572
2011-03-15 00:00:00+00:00,1005032.1579412369,1006641.266839767,1015274.2110073327
2011-03-16 00:00:00+00:00,992255.5844514471,989779.1900062381,1002217.6444249719
2011-03-17 00:00:00+00:00,999779.154122708,999708.5353006233,1009936.9914249842
2011-03-18 00:00:00+00:00,1002603.388018866,1003435.8608618098,1012772.8337324831
2011-03-21 00:00:00+00:00,1011937.9941928715,1015755.3490753442,1022326.9940779025
2011-03-22 00:00:00+00:00,1009394.2323778372,1012398.1808012692,1019722.3392368089
2011-03-23 00:00:00+00:00,1009444.229079346,1012464.1647071217,1019660.9016335814
2011-03-24 00:00:00+00:00,1014673.919240347,1019366.1276928018,1025035.597977167
2011-03-25 00:00:00+00:00,1017733.177544873,1023403.6302850071,1028185.5423585804
2011-03-28 00:00:00+00:00,1016545.7698529691,1021836.5309567242,1027029.0799625828
2011-03-29 00:00:00+00:00,1021129.7300872464,1027886.2820683189,1031676.1483131531
2011-03-30 00:00:00+00:00,1026560.6271568636,1035053.7909263124,1037132.8880979188
2011-03-31 00:00:00+00:00,1027009.3619422289,1035646.0154718646,1037132.8880979188
2011-04-01 00:00:00+00:00,1029803.7465728759,1039333.94701173,1039706.0027788633
2011-04-04 00:00:00+00:00,1030699.9780755396,1040516.7621437076,1040504.134024329
2011-04-05 00:00:00+00:00,1031018.8582743831,1040937.6091272816,1040771.2878303173
2011-04-06 00:00:00+00:00,1032768.1510605566,1043246.2648391098,1042532.2278036649
2011-04-07 00:00:00+00:00,1029852.8135375481,1039398.7038832771,1039495.7276362767
2011-04-08 00:00:00+00:00,1026634.0211819386,1035150.6538051529,1036327.2148023794
2011-04-11 00:00:00+00:00,1025111.6152219889,1033141.435426766,1034941.9319153135
2011-04-12 00:00:00+00:00,1020901.5116450832,1027585.0873145253,1030663.6916713512
2011-04-13 00:00:00+00:00,1020323.4877088577,1026822.2314492933,1030265.9576259848
2011-04-14 00:00:00+00:00,1022306.8908737106,1029439.8578875823,1032720.5772047557
2011-04-15 00:00:00+00:00,1026777.3071935817,1035339.7576943472,1037207.4195786556
2011-04-18 00:00:00+00:00,1019543.1156523945,1025792.3235803847,1029990.9780443844
2011-04-19 00:00:00+00:00,1023434.5673878673,1030928.1260872112,1034306.047081309
2011-04-20 00:00:00+00:00,1032315.8105058956,1042649.2815247878,1043254.7567333991
