date,PortfolioValue_copy,PortfolioValue_copy_scaled,PortfolioValue_fund
2013-07-01 00:00:00+00:00,,,1000000.0
2013-07-02 00:00:00+00:00,,,1001957.097403499
2013-07-03 00:00:00+00:00,,,999164.3935209804
2013-07-05 00:00:00+00:00,,,1010990.7243440452
2013-07-08 00:00:00+00:00,,,1013051.9421917766
2013-07-09 00:00:00+00:00,,,1016702.1849925902
2013-07-10 00:00:00+00:00,,,1014440.1243786755
2013-07-11 00:00:00+00:00,,,1023376.9702658865
2013-07-12 00:00:00+00:00,,,1032057.7357456317
2013-07-15 00:00:00+00:00,,,1034587.4238215477
2013-07-16 00:00:00+00:00,,,1030152.3768923676
2013-07-17 00:00:00+00:00,,,1036078.943323108
2013-07-18 00:00:00+00:00,,,1041806.7409455341
2013-07-19 00:00:00+00:00,,,1042757.7273018995
2013-07-22 00:00:00+00:00,,,1043914.8997071439
2013-07-23 00:00:00+00:00,,,1043755.0009512694
2013-07-24 00:00:00+00:00,,,1039505.6508672123
2013-07-25 00:00:00+00:00,,,1037003.309394313
2013-07-26 00:00:00+00:00,,,1035815.9328566834
2013-07-29 00:00:00+00:00,,,1028135.8735524259
2013-07-30 00:00:00+00:00,,,1029202.6918988742
2013-07-31 00:00:00+00:00,,,1033061.0609774918
2013-08-01 00:00:00+00:00,,,1040590.1199292034
2013-08-02 00:00:00+00:00,,,1041552.5100494646
2013-08-05 00:00:00+00:00,,,1041660.8316133337
2013-08-06 00:00:00+00:00,,,1032455.1756057013
2013-08-07 00:00:00+00:00,,,1027136.7292755754
2013-08-08 00:00:00+00:00,,,1044214.1715386484
2013-08-09 00:00:00+00:00,,,1043858.9165937225
2013-08-12 00:00:00+00:00,,,1041817.3189575367
2013-08-13 00:00:00+00:00,,,1042607.6840525467
2013-08-14 00:00:00+00:00,1000000.0,1000000.0,1037289.0048080214
2013-08-15 00:00:00+00:00,993425.785653888,990817.6698514441,1030470.1922500688
2013-08-16 00:00:00+00:00,990653.413874781,986945.4454866642,1027540.0946909792
2013-08-19 00:00:00+00:00,986208.1325659067,980736.6365807867,1022907.4625883666
2013-08-20 00:00:00+00:00,995688.7513831254,993978.3971029086,1033200.1513598675
2013-08-21 00:00:00+00:00,996962.4561717684,995757.4047934675,1034156.6030243533
2013-08-22 00:00:00+00:00,1008110.014134591,1011327.4109076335,1046221.4852881675
2013-08-23 00:00:00+00:00,1007815.4198163234,1010915.9454232717,1045992.3238999052
2013-08-26 00:00:00+00:00,1008546.5947114786,1011937.191298472,1046873.2757887142
2013-08-27 00:00:00+00:00,993156.996049626,990442.2463016637,1030436.3642010754
2013-08-28 00:00:00+00:00,995415.1479749575,993596.2500217058,1032837.4817559822
2013-08-29 00:00:00+00:00,998822.4595226247,998355.3068310068,1036454.6762908979
2013-08-30 00:00:00+00:00,996458.0537570383,995052.8963524674,1034008.2302140705
2013-09-03 00:00:00+00:00,1002918.3761478842,1004076.1514420945,1040929.9060328903
2013-09-04 00:00:00+00:00,1007481.6780800887,1010449.8019960693,1045513.4813837558
2013-09-05 00:00:00+00:00,1009730.4909056443,1013590.7616179243,1048211.6403446405
2013-09-06 00:00:00+00:00,1008454.5646409369,1011808.6511495175,1046824.0045265097
2013-09-09 00:00:00+00:00,1016805.8058974278,1023472.9885638718,1055827.1605652655
2013-09-10 00:00:00+00:00,1024997.1285454456,1034913.9646178281,1065101.513027643
2013-09-11 00:00:00+00:00,1026313.5680457071,1036752.6606924622,1066401.3786572267
