date,PortfolioValue_copy,PortfolioValue_copy_scaled,PortfolioValue_fund
2013-07-01 00:00:00+00:00,,,1000000.0
2013-07-02 00:00:00+00:00,,,999069.614620183
2013-07-03 00:00:00+00:00,,,997854.5580250928
2013-07-05 00:00:00+00:00,,,1002939.2736284715
2013-07-08 00:00:00+00:00,,,1007770.524918422
2013-07-09 00:00:00+00:00,,,1015741.4295743366
2013-07-10 00:00:00+00:00,,,1015494.4167669257
2013-07-11 00:00:00+00:00,,,1024350.0391007118
2013-07-12 00:00:00+00:00,,,1026810.4574014602
2013-07-15 00:00:00+00:00,,,1029825.6692547518
2013-07-16 00:00:00+00:00,,,1026359.427154774
2013-07-17 00:00:00+00:00,1000000.0,1000000.0,1028228.1264773052
2013-07-18 00:00:00+00:00,1004808.0861349796,1006726.3415534818,1033291.0174213619
2013-07-19 00:00:00+00:00,1005979.9221821815,1008365.6985194102,1034510.1103946207
2013-07-22 00:00:00+00:00,1006704.1525671583,1009378.871078305,1035266.0010705772
2013-07-23 00:00:00+00:00,1008638.4803747262,1012084.9269069313,1037280.9282420313
2013-07-24 00:00:00+00:00,1001996.4706390897,1002792.9914404647,1030322.9490766124
2013-07-25 00:00:00+00:00,1009706.00131994,1013578.3507540551,1038467.1267777785
2013-07-26 00:00:00+00:00,1009494.7627342368,1013282.8354831499,1038196.9383808371
2013-07-29 00:00:00+00:00,1007158.2219279851,1010014.0979698683,1035764.0310209482
2013-07-30 00:00:00+00:00,1007891.5460068577,1011039.992283201,1036532.6603422548
2013-07-31 00:00:00+00:00,1010418.479244683,1014575.0820389364,1039157.4829183522
2013-08-01 00:00:00+00:00,1019600.846990376,1027420.8880401775,1048752.8543533129
2013-08-02 00:00:00+00:00,1019925.3713324437,1027874.8860564124,1049089.5809389544
2013-08-05 00:00:00+00:00,1017446.1476256262,1024406.5402382661,1046501.0868089675
2013-08-06 00:00:00+00:00,1013081.169154891,1018300.0905525672,1041950.2556255613
2013-08-07 00:00:00+00:00,1010919.7555398076,1015276.3497531608,1039698.1477574199
2013-08-08 00:00:00+00:00,1013278.808107301,1018576.5804200239,1042178.2149552155
2013-08-09 00:00:00+00:00,1011100.2381808128,1015528.8385509474,1039871.7503167083
2013-08-12 00:00:00+00:00,1010352.0914133951,1014482.2078233543,1039076.7990781054
2013-08-13 00:00:00+00:00,1007694.5247475785,1010764.3665464722,1036309.5417130059
2013-08-14 00:00:00+00:00,1004357.7890547585,1006096.391948364,1032807.1850865775
2013-08-15 00:00:00+00:00,996936.7461660156,995714.6167988775,1024994.4947354725
2013-08-16 00:00:00+00:00,994256.7120369013,991965.3443396626,1022206.1701606041
